,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,204,150,111,87,40,16,0,0,0
3,365,252,82,88,62,18,0,0,0
4,493,309,53,79,48,12,1,0,0
5,580,331,42,68,48,17,0,0,0
6,628,348,36,51,36,11,0,0,0
7,662,347,35,36,38,14,0,0,0
8,678,325,25,22,15,9,0,0,0
9,663,305,24,23,13,4,0,0,0
10,634,263,10,17,11,6,0,0,0
11,623,251,17,21,10,1,0,0,0
12,591,234,10,12,9,2,0,0,0
13,548,216,12,11,15,3,0,0,0
14,537,177,8,9,11,4,0,0,0
15,510,172,4,16,10,2,0,0,0
16,481,156,3,9,5,1,0,0,0
17,466,138,4,4,5,0,0,0,0
18,484,124,3,3,0,0,0,0,0
19,474,111,3,2,0,0,0,0,0
20,452,106,1,1,1,2,0,0,0
21,451,99,0,0,0,0,0,0,0
22,441,97,1,0,0,1,0,0,0
23,441,94,0,1,0,0,0,0,0
24,423,85,2,1,0,0,0,0,0
25,419,73,0,0,0,0,0,0,0
26,405,65,0,0,0,0,0,0,0
27,398,56,0,0,0,0,0,0,0
28,378,52,1,0,1,0,0,0,0
29,371,52,0,0,1,0,0,0,0
30,358,50,0,0,1,0,0,0,0
31,338,42,0,0,0,0,0,0,0
32,331,43,0,0,0,0,0,0,0
33,333,44,0,0,0,0,0,0,0
34,326,39,0,0,1,0,0,0,0
35,321,36,0,0,1,0,0,0,0
36,327,36,0,0,0,0,0,0,0
37,309,40,0,0,0,0,0,0,0
38,309,37,0,0,0,0,0,0,0
39,305,27,0,0,0,0,0,0,0
40,289,23,0,0,0,0,0,0,0
41,272,20,0,0,0,0,0,0,0
42,259,24,0,0,0,0,0,0,0
43,252,22,0,0,0,0,0,0,0
44,241,15,0,1,0,0,0,0,0
45,251,18,0,0,0,0,0,0,0
46,243,14,0,0,0,0,0,0,0
47,241,14,0,0,0,0,0,0,0
48,239,12,0,0,0,0,0,0,0
49,217,14,0,0,0,0,0,0,0
50,217,14,0,0,0,0,0,0,0
51,215,13,0,0,0,0,0,0,0
52,204,12,0,0,0,0,0,0,0
53,199,13,0,0,0,0,0,0,0
54,200,10,0,0,0,0,0,0,0
55,190,9,0,0,0,0,0,0,0
56,186,7,0,0,0,0,0,0,0
57,176,8,0,0,0,0,0,0,0
58,182,9,0,0,0,0,0,0,0
59,172,8,0,0,0,0,0,0,0
60,172,7,0,0,0,0,0,0,0
61,158,7,0,0,0,0,0,0,0
62,151,6,0,0,0,0,0,0,0
63,160,7,0,0,0,0,0,0,0
64,154,6,0,0,0,0,0,0,0
65,155,5,0,0,0,0,0,0,0
66,151,3,0,0,0,0,0,0,0
67,152,2,0,0,0,0,0,0,0
68,145,4,0,0,0,0,0,0,0
69,142,4,0,0,0,0,0,0,0
70,136,2,0,0,0,0,0,0,0
71,116,2,0,0,0,0,0,0,0
72,115,2,0,0,0,0,0,0,0
