,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,203,147,95,92,32,22,0,0,0
3,358,222,88,100,44,17,0,0,0
4,474,262,63,84,37,19,0,0,0
5,564,292,48,68,29,11,0,0,0
6,630,293,40,49,25,8,0,0,0
7,635,273,28,41,22,7,0,0,0
8,629,266,18,36,19,8,0,0,0
9,607,250,21,24,12,2,0,0,0
10,580,236,21,16,7,4,0,0,0
11,547,219,9,18,14,3,0,0,0
12,533,200,9,9,7,2,0,0,0
13,530,184,10,12,6,4,0,0,0
14,512,163,4,7,3,3,0,0,0
15,490,166,3,11,7,5,0,0,0
16,473,145,4,7,3,2,0,0,0
17,446,135,2,6,1,1,0,0,0
18,443,128,4,1,2,2,0,0,0
19,436,112,0,1,2,2,0,0,0
20,426,106,1,1,2,0,0,0,0
21,432,107,0,2,1,0,0,0,0
22,430,103,3,1,0,0,0,0,0
23,424,97,2,0,0,0,0,0,0
24,416,88,1,2,2,0,0,0,0
25,403,90,0,2,1,0,0,0,0
26,403,89,1,0,1,0,0,0,0
27,381,79,0,1,0,0,0,0,0
28,359,61,1,1,1,0,0,0,0
29,341,56,0,0,1,0,0,0,0
30,308,54,0,0,0,0,0,0,0
31,299,47,0,0,0,0,0,0,0
32,290,45,0,0,0,0,0,0,0
33,294,44,0,1,0,0,0,0,0
34,295,37,0,1,0,0,0,0,0
35,288,32,0,1,0,0,0,0,0
36,281,26,0,1,0,0,0,0,0
37,268,26,0,1,0,0,0,0,0
38,261,27,0,0,0,0,0,0,0
39,255,24,0,0,0,0,0,0,0
40,239,25,0,0,0,0,0,0,0
41,234,19,0,0,0,0,0,0,0
42,232,16,0,0,0,0,0,0,0
43,214,13,0,0,0,0,0,0,0
44,212,11,0,0,0,0,0,0,0
45,208,9,0,0,0,0,0,0,0
46,218,8,0,0,0,0,0,0,0
47,208,7,0,0,0,0,0,0,0
48,193,6,0,0,0,0,0,0,0
49,180,5,0,0,0,0,0,0,0
50,175,7,0,0,0,0,0,0,0
51,171,6,0,0,0,0,0,0,0
52,177,7,0,0,0,0,0,0,0
53,171,7,0,0,0,0,0,0,0
54,167,5,0,0,0,0,0,0,0
55,160,9,0,0,0,0,0,0,0
56,154,8,0,0,0,0,0,0,0
57,149,7,0,0,0,0,0,0,0
58,141,6,0,0,0,0,0,0,0
59,138,5,0,0,0,0,0,0,0
60,122,4,0,0,0,0,0,0,0
61,125,1,0,0,0,0,0,0,0
62,127,1,0,0,0,0,0,0,0
63,120,1,0,0,0,0,0,0,0
64,116,0,0,0,0,0,0,0,0
65,119,1,0,0,0,0,0,0,0
66,119,1,0,0,0,0,0,0,0
67,119,2,0,0,0,0,0,0,0
68,113,2,0,0,0,0,0,0,0
69,107,3,0,0,0,0,0,0,0
70,104,2,0,0,0,0,0,0,0
71,101,2,0,0,0,0,0,0,0
72,97,1,0,0,0,0,0,0,0
