,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,6531,0,8,5,5,2127
1,6531,0,8,5,5,2127
2,5840,691,8,5,5,2127
3,5258,1015,266,5,5,2127
4,4829,1116,589,10,5,2127
5,4513,1152,856,23,5,2127
6,4272,1150,1086,36,5,2127
7,4097,1117,1276,51,8,2127
8,3953,1088,1425,68,15,2127
9,3869,1013,1552,87,28,2127
10,3810,946,1640,105,48,2127
11,3763,888,1668,123,107,2127
12,3722,828,1645,142,212,2127
13,3670,783,1571,159,366,2127
14,3636,736,1441,171,565,2127
15,3625,680,1250,184,810,2127
16,3596,657,1064,194,1038,2127
17,3579,618,873,209,1270,2127
18,3550,599,747,216,1437,2127
19,3521,581,652,224,1571,2127
20,3492,562,563,231,1701,2127
21,3477,542,498,233,1799,2127
22,3446,529,458,240,1876,2127
23,3441,502,416,242,1948,2127
24,3424,489,367,245,2024,2127
25,3432,449,344,246,2078,2127
26,3409,450,308,248,2134,2127
27,3403,425,282,250,2189,2127
28,3390,411,261,251,2236,2127
29,3391,392,238,253,2275,2127
30,3383,374,227,253,2312,2127
31,3385,353,213,255,2343,2127
32,3368,356,197,255,2373,2127
33,3375,327,191,257,2399,2127
34,3363,320,176,259,2431,2127
35,3353,316,167,259,2454,2127
36,3329,319,166,260,2475,2127
37,3329,304,164,260,2492,2127
38,3319,292,152,260,2526,2127
39,3318,278,138,261,2554,2127
40,3310,271,134,261,2573,2127
41,3307,256,132,261,2593,2127
42,3292,260,129,261,2607,2127
43,3296,244,123,261,2625,2127
44,3296,233,114,262,2644,2127
45,3275,245,110,263,2656,2127
46,3272,240,105,263,2669,2127
47,3271,229,104,263,2682,2127
48,3262,228,92,263,2704,2127
49,3269,207,98,263,2712,2127
50,3274,190,95,264,2726,2127
51,3264,184,99,264,2738,2127
52,3263,177,95,264,2750,2127
53,3268,164,97,264,2756,2127
54,3263,164,87,264,2771,2127
55,3262,158,83,264,2782,2127
56,3255,156,83,264,2791,2127
57,3250,157,74,264,2804,2127
58,3241,161,72,264,2811,2127
59,3240,155,66,264,2824,2127
60,3234,155,60,264,2836,2127
61,3237,145,55,264,2848,2127
62,3243,131,52,264,2859,2127
63,3233,137,50,264,2865,2127
64,3231,132,51,264,2871,2127
65,3231,126,55,264,2873,2127
66,3231,121,52,265,2880,2127
67,3226,118,56,265,2884,2127
68,3228,115,50,265,2891,2127
69,3222,114,48,265,2900,2127
70,3225,104,48,265,2907,2127
71,3223,103,44,265,2914,2127
72,3232,90,35,265,2927,2127
73,3216,98,38,265,2932,2127
74,3212,95,40,266,2936,2127
75,3210,95,38,266,2940,2127
76,3208,93,40,266,2942,2127
77,3203,92,41,266,2947,2127
78,3200,93,38,266,2952,2127
79,3205,86,36,266,2956,2127
80,3203,84,39,266,2957,2127
81,3209,77,37,266,2960,2127
82,3208,75,32,266,2968,2127
83,3208,69,34,266,2972,2127
84,3208,62,39,266,2974,2127
85,3206,61,38,266,2978,2127
86,3206,57,39,266,2981,2127
87,3203,59,37,266,2984,2127
88,3200,61,32,266,2990,2127
89,3201,58,30,266,2994,2127
90,3189,64,35,266,2995,2127
91,3189,62,33,266,2999,2127
92,3189,61,29,266,3004,2127
93,3189,57,31,266,3006,2127
94,3189,53,33,266,3008,2127
95,3187,52,32,266,3012,2127
96,3186,51,30,266,3016,2127
97,3188,45,29,266,3021,2127
98,3188,44,29,266,3022,2127
99,3186,45,26,266,3026,2127
100,3187,40,28,266,3028,2127
101,3184,41,26,266,3032,2127
102,3185,37,25,266,3036,2127
103,3186,35,26,266,3036,2127
104,3183,37,24,266,3039,2127
105,3182,37,22,266,3042,2127
106,3184,34,20,266,3045,2127
107,3185,31,19,266,3048,2127
108,3184,30,21,266,3048,2127
109,3185,28,21,266,3049,2127
110,3185,28,19,266,3051,2127
111,3184,28,16,266,3055,2127
112,3180,32,14,266,3057,2127
113,3180,31,13,266,3059,2127
114,3184,26,13,266,3060,2127
115,3180,29,14,266,3060,2127
116,3178,30,14,266,3061,2127
117,3180,27,14,266,3062,2127
118,3178,27,16,266,3062,2127
119,3177,26,16,266,3064,2127
120,3180,22,17,266,3064,2127
121,3179,23,16,266,3065,2127
122,3179,21,18,266,3065,2127
123,3173,26,19,266,3065,2127
124,3175,22,21,266,3065,2127
125,3177,20,18,266,3068,2127
126,3175,22,17,266,3069,2127
127,3174,21,17,266,3071,2127
128,3175,20,16,266,3072,2127
129,3175,19,13,266,3076,2127
130,3176,18,13,266,3076,2127
131,3175,18,14,266,3076,2127
132,3176,16,14,266,3077,2127
133,3176,15,13,266,3079,2127
134,3174,16,14,266,3079,2127
135,3173,15,16,266,3079,2127
136,3171,15,18,266,3079,2127
137,3169,17,17,266,3080,2127
138,3169,16,16,266,3082,2127
139,3171,13,15,266,3084,2127
140,3172,12,15,266,3084,2127
141,3170,12,17,266,3084,2127
142,3169,12,18,266,3084,2127
143,3169,11,18,266,3085,2127
144,3169,10,17,266,3087,2127
145,3169,10,16,266,3088,2127
146,3170,9,14,266,3090,2127
147,3170,9,14,266,3090,2127
148,3171,8,13,266,3091,2127
149,3170,9,12,266,3092,2127
150,3172,6,12,266,3093,2127
151,3171,6,12,266,3094,2127
152,3167,10,12,266,3094,2127
153,3167,10,12,266,3094,2127
154,3165,11,11,266,3096,2127
155,3165,10,12,266,3096,2127
156,3166,9,12,266,3096,2127
157,3167,8,12,266,3096,2127
158,3169,6,12,266,3096,2127
159,3170,5,11,266,3097,2127
160,3168,7,9,266,3099,2127
161,3169,6,9,266,3099,2127
162,3168,7,9,266,3099,2127
163,3170,5,9,266,3099,2127
164,3171,4,8,266,3100,2127
165,3169,6,8,266,3100,2127
166,3169,5,9,266,3100,2127
167,3168,4,11,266,3100,2127
168,3168,4,11,266,3100,2127
169,3167,5,11,266,3100,2127
170,3166,5,12,266,3100,2127
171,3166,5,12,266,3100,2127
172,3165,5,12,266,3101,2127
173,3166,4,11,266,3102,2127
174,3166,3,12,266,3102,2127
175,3166,3,12,266,3102,2127
176,3166,3,11,266,3103,2127
177,3167,2,11,266,3103,2127
178,3167,2,11,266,3103,2127
179,3167,2,11,266,3103,2127
180,3166,3,10,266,3104,2127
181,3165,4,9,266,3105,2127
182,3166,3,9,266,3105,2127
183,3166,3,9,266,3105,2127
184,3165,4,9,266,3105,2127
185,3166,3,8,266,3106,2127
186,3167,1,9,266,3106,2127
187,3166,2,9,266,3106,2127
188,3164,4,9,266,3106,2127
189,3164,4,9,266,3106,2127
190,3164,3,10,266,3106,2127
191,3166,1,10,266,3106,2127
192,3165,2,10,266,3106,2127
193,3165,2,9,266,3107,2127
194,3165,2,9,266,3107,2127
195,3165,2,9,266,3107,2127
196,3165,2,9,266,3107,2127
197,3165,2,9,266,3107,2127
198,3166,1,9,266,3107,2127
199,3166,1,9,266,3107,2127
200,3166,1,9,266,3107,2127
201,3165,2,9,266,3107,2127
202,3165,2,8,266,3108,2127
203,3165,2,8,266,3108,2127
204,3165,2,8,266,3108,2127
205,3165,2,8,266,3108,2127
206,3165,2,8,266,3108,2127
207,3165,2,8,266,3108,2127
208,3166,1,8,266,3108,2127
209,3166,1,8,266,3108,2127
210,3166,1,8,266,3108,2127
211,3166,1,8,266,3108,2127
212,3166,1,8,266,3108,2127
213,3166,1,8,266,3108,2127
214,3166,1,8,266,3108,2127
215,3166,1,8,266,3108,2127
