,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,200,140,88,72,36,9,0,0,0
3,377,229,84,73,52,12,0,0,0
4,486,300,74,75,48,19,0,0,0
5,593,316,41,67,40,12,0,0,0
6,625,331,36,43,30,10,0,0,0
7,624,323,33,43,22,8,0,0,0
8,624,302,21,30,11,5,0,0,0
9,625,288,23,21,9,2,0,0,0
10,612,260,15,16,10,3,0,0,0
11,556,231,14,15,10,4,0,0,0
12,511,197,11,10,6,1,0,0,0
13,490,188,4,5,2,1,0,0,0
14,472,168,6,5,2,3,0,0,0
15,471,166,2,4,2,1,0,0,0
16,481,166,2,5,4,0,0,0,0
17,459,141,4,8,2,0,0,0,0
18,450,140,2,4,3,0,0,0,0
19,459,130,2,2,1,0,0,0,0
20,455,121,2,0,0,1,0,0,0
21,432,108,4,1,1,0,0,0,0
22,403,115,0,0,1,0,0,0,0
23,397,103,0,0,0,1,0,0,0
24,383,87,1,0,0,0,0,0,0
25,356,77,1,1,0,0,0,0,0
26,345,70,0,2,0,0,0,0,0
27,325,59,0,0,0,0,0,0,0
28,324,53,1,0,0,0,0,0,0
29,316,46,1,0,0,0,0,0,0
30,312,43,0,0,0,0,0,0,0
31,304,41,1,0,0,0,0,0,0
32,300,43,0,0,0,0,0,0,0
33,301,42,0,0,0,0,0,0,0
34,302,40,0,0,0,0,0,0,0
35,305,44,1,0,0,0,0,0,0
36,275,41,0,0,0,0,0,0,0
37,279,35,0,0,1,0,0,0,0
38,254,23,0,0,0,0,0,0,0
39,258,25,0,0,0,0,0,0,0
40,238,22,0,0,0,0,0,0,0
41,241,21,0,0,0,0,0,0,0
42,222,20,0,0,0,0,0,0,0
43,216,18,0,0,0,0,0,0,0
44,219,19,0,0,0,0,0,0,0
45,215,15,0,0,0,0,0,0,0
46,222,16,0,0,0,0,0,0,0
47,217,16,0,0,0,0,0,0,0
48,217,13,0,0,0,0,0,0,0
49,212,10,0,0,0,0,0,0,0
50,204,13,0,0,0,0,0,0,0
51,186,10,0,0,0,0,0,0,0
52,194,9,0,0,0,0,0,0,0
53,183,8,0,0,0,0,0,0,0
54,176,8,0,0,0,0,0,0,0
55,169,7,0,0,0,0,0,0,0
56,156,10,0,0,0,0,0,0,0
57,146,8,0,0,0,0,0,0,0
58,144,7,0,0,0,0,0,0,0
59,145,7,0,0,0,0,0,0,0
60,144,4,0,0,0,0,0,0,0
61,152,4,0,0,0,0,0,0,0
62,143,2,0,0,0,0,0,0,0
63,139,3,0,0,0,0,0,0,0
64,128,3,0,0,0,0,0,0,0
65,131,4,0,0,0,0,0,0,0
66,121,5,0,0,0,0,0,0,0
67,126,2,0,0,0,0,0,0,0
68,121,4,0,0,0,0,0,0,0
69,122,2,0,0,0,0,0,0,0
70,113,1,0,0,0,0,0,0,0
71,114,0,0,0,0,0,0,0,0
72,113,0,0,0,0,0,0,0,0
