,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,1,3,1,0,0,0,0,0,0
1,1,3,1,0,0,0,0,0,0
2,1,3,1,0,0,0,0,0,0
3,1,3,1,0,0,0,0,0,0
4,1,3,1,0,0,0,0,0,0
5,1,3,1,0,0,0,0,0,0
6,1,3,1,0,0,0,0,0,0
7,1,3,1,0,0,0,0,0,0
8,2,4,2,1,1,0,0,0,0
9,4,6,9,3,3,0,0,0,0
10,6,13,14,8,4,0,0,0,0
11,12,23,27,15,8,0,0,0,0
12,27,40,44,24,12,2,0,0,0
13,40,76,82,46,31,4,0,0,0
14,67,105,125,87,53,6,0,0,0
15,95,145,168,134,75,12,0,0,0
16,127,177,207,169,92,16,0,0,0
17,157,221,255,197,115,21,0,0,0
18,188,252,289,233,129,26,0,0,0
19,211,274,317,252,143,28,0,0,0
20,228,299,341,267,156,28,0,0,0
21,245,319,354,281,162,28,0,0,0
22,263,341,371,297,167,29,0,0,0
23,281,363,390,308,172,30,0,0,0
24,293,381,399,310,177,30,0,0,0
25,316,404,405,311,179,32,0,0,0
26,333,410,409,315,186,33,0,0,0
27,352,423,416,317,190,34,0,0,0
28,369,435,420,320,190,34,0,0,0
29,382,449,421,322,190,34,0,0,0
30,400,462,425,322,192,35,0,0,0
31,419,471,426,323,193,35,0,0,0
32,440,474,427,323,193,35,0,0,0
33,455,485,428,323,193,35,0,0,0
34,477,492,430,325,193,35,0,0,0
35,493,499,431,325,193,35,0,0,0
36,504,508,431,326,193,35,0,0,0
37,520,515,431,327,193,35,0,0,0
38,532,520,431,328,193,35,0,0,0
39,546,526,432,329,193,35,0,0,0
40,559,533,432,330,193,35,0,0,0
41,574,536,432,330,193,35,0,0,0
42,594,538,432,330,194,35,0,0,0
43,604,544,432,330,194,35,0,0,0
44,614,548,432,330,194,35,0,0,0
45,628,552,432,330,195,35,0,0,0
46,634,556,432,330,195,35,0,0,0
47,645,558,432,330,195,35,0,0,0
48,654,564,432,330,195,35,0,0,0
49,669,571,432,330,195,35,0,0,0
50,678,571,432,330,195,35,0,0,0
51,687,572,432,330,195,35,0,0,0
52,694,573,432,330,195,35,0,0,0
53,708,576,432,330,195,35,0,0,0
54,715,579,432,330,195,35,0,0,0
55,723,580,432,330,195,35,0,0,0
56,729,583,432,330,195,35,0,0,0
57,732,585,432,330,195,35,0,0,0
58,738,586,432,330,195,35,0,0,0
59,747,587,432,330,195,35,0,0,0
60,752,590,432,330,195,35,0,0,0
61,765,593,432,330,195,35,0,0,0
62,773,594,432,330,195,35,0,0,0
63,779,594,432,330,195,35,0,0,0
64,786,596,432,330,195,35,0,0,0
65,791,598,432,330,195,35,0,0,0
66,795,600,432,330,195,35,0,0,0
67,801,601,432,330,195,35,0,0,0
68,807,601,432,330,195,35,0,0,0
69,818,601,432,330,195,35,0,0,0
70,825,602,432,330,195,35,0,0,0
71,830,604,432,330,195,35,0,0,0
72,840,605,432,330,195,35,0,0,0
73,850,606,432,330,195,35,0,0,0
74,856,607,432,330,195,35,0,0,0
75,863,607,432,330,195,35,0,0,0
76,870,607,432,330,195,35,0,0,0
77,879,607,432,330,195,35,0,0,0
78,883,609,432,330,195,35,0,0,0
79,886,609,432,330,195,35,0,0,0
80,888,609,432,330,195,35,0,0,0
81,892,609,432,330,195,35,0,0,0
82,900,609,432,330,195,35,0,0,0
83,906,609,432,330,195,35,0,0,0
84,910,609,432,330,195,35,0,0,0
85,913,609,432,330,195,35,0,0,0
86,918,609,432,330,195,35,0,0,0
87,921,610,432,330,195,35,0,0,0
88,924,610,432,330,195,35,0,0,0
89,924,610,432,330,195,35,0,0,0
90,928,610,432,330,195,35,0,0,0
91,929,610,432,330,195,35,0,0,0
92,932,610,432,330,195,35,0,0,0
93,935,610,432,330,195,35,0,0,0
94,939,610,432,330,195,35,0,0,0
95,944,610,432,330,195,35,0,0,0
96,948,610,432,330,195,35,0,0,0
97,950,610,432,330,195,35,0,0,0
98,953,610,432,330,195,35,0,0,0
99,955,610,432,330,195,35,0,0,0
100,956,610,432,330,195,35,0,0,0
101,956,610,432,330,195,35,0,0,0
102,959,610,432,330,195,35,0,0,0
103,961,610,432,330,195,35,0,0,0
104,962,610,432,330,195,35,0,0,0
105,969,610,432,330,195,35,0,0,0
106,971,610,432,330,195,35,0,0,0
107,977,610,432,330,195,35,0,0,0
108,978,610,432,330,195,35,0,0,0
109,981,610,432,330,195,35,0,0,0
110,983,610,432,330,195,35,0,0,0
