,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,1,2,0,1,1,0,0
1,0,0,1,2,0,1,1,0,0
2,0,0,1,2,0,1,1,0,0
3,0,0,1,2,0,1,1,0,0
4,0,0,1,2,0,1,1,0,0
5,0,0,2,2,0,1,1,0,0
6,0,0,2,2,0,1,1,0,0
7,0,0,2,3,0,1,1,0,0
8,0,1,5,3,0,2,1,0,0
9,4,2,7,10,1,2,1,0,0
10,8,4,13,15,2,2,1,0,0
11,14,18,21,28,7,2,1,0,0
12,30,43,50,40,10,5,1,0,0
13,54,74,87,66,22,11,1,0,0
14,81,115,139,94,37,16,1,0,0
15,118,162,189,136,50,21,1,0,0
16,178,210,250,180,64,23,1,0,0
17,210,233,298,200,77,24,1,0,0
18,240,262,332,237,93,27,1,0,0
19,271,284,374,255,97,31,1,0,0
20,294,307,391,270,103,37,1,0,0
21,309,324,411,286,109,38,1,0,0
22,331,344,423,307,111,39,1,0,0
23,348,364,435,316,114,40,1,0,0
24,360,379,442,323,118,42,1,0,0
25,373,394,451,329,120,42,1,0,0
26,391,414,459,334,120,42,1,0,0
27,408,424,462,336,123,43,1,0,0
28,435,448,469,341,123,43,1,0,0
29,458,462,471,342,124,43,1,0,0
30,471,476,472,344,126,43,1,0,0
31,483,485,474,345,127,43,1,0,0
32,511,497,476,345,127,43,1,0,0
33,524,509,477,346,128,43,1,0,0
34,538,522,478,347,129,43,1,0,0
35,558,527,478,347,129,43,1,0,0
36,573,535,478,347,129,43,1,0,0
37,581,538,480,347,129,43,1,0,0
38,595,544,481,347,129,43,1,0,0
39,607,546,481,347,129,43,1,0,0
40,624,550,481,347,129,44,1,0,0
41,633,559,481,347,129,44,1,0,0
42,643,563,481,348,129,44,1,0,0
43,660,572,481,348,129,44,1,0,0
44,672,574,481,348,129,44,1,0,0
45,686,576,481,349,129,44,1,0,0
46,696,581,481,349,129,44,1,0,0
47,709,582,481,349,129,44,1,0,0
48,720,583,481,349,129,44,1,0,0
49,727,584,481,349,129,44,1,0,0
50,737,587,481,349,129,44,1,0,0
51,752,588,481,349,129,44,1,0,0
52,763,590,481,349,129,44,1,0,0
53,778,591,482,349,129,44,1,0,0
54,789,592,482,349,129,44,1,0,0
55,801,592,482,349,129,44,1,0,0
56,818,593,482,349,129,44,1,0,0
57,827,596,482,349,129,44,1,0,0
58,835,598,482,349,129,44,1,0,0
59,847,598,482,349,129,44,1,0,0
60,858,599,482,349,129,44,1,0,0
61,863,600,482,349,129,44,1,0,0
62,877,602,482,349,129,44,1,0,0
63,887,604,482,349,129,44,1,0,0
64,893,605,482,349,129,44,1,0,0
65,899,605,482,349,129,44,1,0,0
66,907,605,482,349,129,44,1,0,0
67,911,608,482,349,129,44,1,0,0
68,922,608,482,349,129,44,1,0,0
69,925,610,482,349,129,44,1,0,0
