,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,1,0,1,0,3,0,0,0,0
1,1,0,1,0,3,0,0,0,0
2,1,0,1,0,3,0,0,0,0
3,1,0,1,0,3,0,0,0,0
4,1,0,1,0,3,0,0,0,0
5,1,0,1,0,3,0,0,0,0
6,1,0,1,1,3,0,0,0,0
7,1,1,1,1,3,0,0,0,0
8,1,1,5,4,3,0,0,0,0
9,2,3,8,6,6,1,1,0,0
10,5,7,14,15,11,2,1,0,0
11,13,25,26,34,18,7,1,0,0
12,21,52,54,54,28,12,1,0,0
13,36,90,94,103,49,19,3,0,0
14,70,130,156,155,66,32,5,0,0
15,96,183,215,210,94,46,6,0,0
16,126,242,275,271,125,61,7,0,0
17,158,301,336,322,160,73,8,0,0
18,176,338,385,358,178,80,11,0,0
19,202,371,423,384,199,87,12,0,0
20,224,399,447,412,214,89,13,0,0
21,245,427,471,433,223,92,15,0,0
22,257,452,496,455,233,94,16,0,0
23,279,477,509,473,241,97,17,0,0
24,301,503,516,482,248,101,19,0,0
25,335,520,522,490,256,103,19,0,0
26,355,536,526,494,259,103,19,0,0
27,368,550,529,504,261,103,19,0,0
28,387,572,533,508,264,105,21,0,0
29,409,594,535,510,264,105,22,0,0
30,431,611,536,516,264,105,22,0,0
31,448,621,538,518,264,105,22,0,0
32,461,632,539,519,265,105,22,0,0
33,477,648,541,520,266,105,22,0,0
34,490,660,542,521,266,105,22,0,0
35,502,668,542,522,267,105,22,0,0
36,519,674,543,522,268,105,22,0,0
37,526,682,543,522,268,105,22,0,0
38,536,686,543,523,268,105,22,0,0
39,549,689,544,523,268,105,22,0,0
40,559,698,544,523,268,105,22,0,0
41,575,703,544,523,270,105,22,0,0
42,590,708,544,523,270,105,22,0,0
43,598,718,545,524,270,105,22,0,0
44,611,725,545,524,270,105,22,0,0
45,623,730,545,524,270,105,22,0,0
46,630,735,545,524,270,105,22,0,0
47,637,741,545,524,270,105,22,0,0
48,650,751,545,524,270,105,22,0,0
49,660,756,545,524,270,105,22,0,0
50,670,760,545,524,270,105,22,0,0
51,680,765,545,524,270,105,22,0,0
52,689,768,546,524,270,105,22,0,0
53,693,772,546,524,270,105,22,0,0
54,707,775,546,524,270,105,22,0,0
55,712,778,546,524,270,105,22,0,0
56,723,780,546,524,270,105,22,0,0
57,734,781,546,524,270,105,22,0,0
58,743,781,546,524,270,105,22,0,0
59,748,783,546,524,270,105,22,0,0
60,755,786,546,524,270,105,22,0,0
61,760,788,546,524,270,105,22,0,0
62,764,789,546,524,270,105,22,0,0
63,770,791,546,524,270,105,22,0,0
64,773,793,546,524,270,105,22,0,0
65,779,794,546,524,270,105,22,0,0
66,787,798,546,524,270,105,22,0,0
67,794,799,546,524,270,105,22,0,0
68,800,799,546,524,270,105,22,0,0
69,810,800,546,524,270,105,22,0,0
70,819,801,546,524,270,105,22,0,0
71,823,802,546,524,270,105,22,0,0
72,828,802,546,524,270,105,22,0,0
73,834,803,546,524,270,105,22,0,0
74,840,804,546,524,270,105,22,0,0
75,844,804,546,524,270,105,22,0,0
76,852,804,546,524,270,105,22,0,0
77,859,805,546,524,270,105,22,0,0
78,862,806,546,524,270,105,22,0,0
79,868,806,546,524,270,105,22,0,0
