,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,8658,0,8,5,5,0
1,8658,0,8,5,5,0
2,7710,948,8,5,5,0
3,6994,1250,422,5,5,0
4,6398,1432,828,13,5,0
5,6012,1425,1213,21,5,0
6,5671,1440,1518,42,5,0
7,5436,1378,1783,74,5,0
8,5249,1316,1992,102,17,0
9,5153,1187,2163,132,41,0
10,5056,1097,2273,162,88,0
11,5023,1002,2271,197,183,0
12,4958,944,2205,225,344,0
13,4891,910,2064,259,552,0
14,4834,849,1897,280,816,0
15,4774,811,1684,297,1110,0
16,4707,799,1420,307,1443,0
17,4686,751,1209,324,1706,0
18,4681,680,1044,336,1935,0
19,4667,637,904,349,2119,0
20,4630,630,768,354,2294,0
21,4620,590,682,361,2423,0
22,4584,585,607,364,2536,0
23,4569,551,548,375,2633,0
24,4549,532,490,379,2726,0
25,4542,511,435,384,2804,0
26,4521,499,375,386,2895,0
27,4519,468,344,387,2958,0
28,4509,453,305,389,3020,0
29,4501,432,287,389,3067,0
30,4502,406,273,389,3106,0
31,4484,407,247,392,3146,0
32,4480,388,226,394,3188,0
33,4473,367,211,394,3231,0
34,4477,337,200,394,3268,0
35,4460,336,185,396,3299,0
36,4456,325,169,397,3329,0
37,4450,306,167,398,3355,0
38,4444,292,164,398,3378,0
39,4429,292,160,400,3395,0
40,4427,280,152,400,3417,0
41,4416,279,147,400,3434,0
42,4400,282,134,401,3459,0
43,4407,264,122,401,3482,0
44,4412,251,110,401,3502,0
45,4401,253,99,401,3522,0
46,4392,250,93,401,3540,0
47,4389,234,102,401,3550,0
48,4397,214,95,401,3569,0
49,4392,208,93,401,3582,0
50,4376,212,96,402,3590,0
51,4363,215,100,403,3595,0
52,4356,216,92,403,3609,0
53,4352,207,96,403,3618,0
54,4363,187,93,403,3630,0
55,4353,183,86,403,3651,0
56,4345,185,80,403,3663,0
57,4350,173,76,403,3674,0
58,4349,169,74,404,3680,0
59,4346,169,67,404,3690,0
60,4350,155,66,405,3700,0
61,4352,148,59,405,3712,0
62,4338,157,53,405,3723,0
63,4330,156,57,405,3728,0
64,4331,151,56,405,3733,0
65,4323,155,51,405,3742,0
66,4326,147,49,405,3749,0
67,4327,142,49,405,3753,0
68,4333,128,50,405,3760,0
69,4323,135,48,405,3765,0
70,4325,127,47,405,3772,0
71,4328,121,44,405,3778,0
72,4322,120,44,405,3785,0
73,4322,114,45,405,3790,0
74,4320,108,49,405,3794,0
75,4316,107,48,405,3800,0
76,4318,98,52,405,3803,0
77,4308,104,49,405,3810,0
78,4316,94,44,406,3816,0
79,4307,100,44,406,3819,0
80,4312,90,47,406,3821,0
81,4304,95,47,406,3824,0
82,4305,90,43,406,3832,0
83,4309,82,44,406,3835,0
84,4308,81,38,406,3843,0
85,4305,82,34,406,3849,0
86,4302,79,35,406,3854,0
87,4295,82,34,406,3859,0
88,4290,81,39,406,3860,0
89,4290,75,42,406,3863,0
90,4290,74,37,406,3869,0
91,4289,73,37,406,3871,0
92,4291,69,35,406,3875,0
93,4295,59,38,406,3878,0
94,4295,57,38,406,3880,0
95,4299,51,37,406,3883,0
96,4300,48,35,406,3887,0
97,4295,51,32,406,3892,0
98,4286,60,29,406,3895,0
99,4287,56,31,406,3896,0
100,4288,50,31,406,3901,0
101,4287,50,30,406,3903,0
102,4285,50,29,406,3906,0
103,4286,47,26,406,3911,0
104,4285,46,25,406,3914,0
105,4286,43,25,406,3916,0
106,4287,40,26,406,3917,0
107,4288,39,24,406,3919,0
108,4291,34,23,406,3922,0
109,4288,36,22,406,3924,0
110,4286,36,23,406,3925,0
111,4284,38,21,406,3927,0
112,4286,36,18,406,3930,0
113,4283,38,16,406,3933,0
114,4281,40,16,406,3933,0
115,4277,42,17,406,3934,0
116,4277,42,16,406,3935,0
117,4279,40,13,406,3938,0
118,4277,40,14,406,3939,0
119,4278,36,17,406,3939,0
120,4278,33,19,406,3940,0
121,4278,32,19,406,3941,0
122,4280,27,20,406,3943,0
123,4279,28,19,406,3944,0
124,4275,31,19,406,3945,0
125,4277,29,19,406,3945,0
126,4275,31,17,406,3947,0
127,4273,32,17,406,3948,0
128,4275,28,16,406,3951,0
129,4275,28,15,406,3952,0
130,4280,22,14,406,3954,0
131,4278,23,15,406,3954,0
132,4275,26,12,406,3957,0
133,4275,24,13,406,3958,0
134,4276,22,14,406,3958,0
135,4272,25,14,406,3959,0
136,4275,22,14,406,3959,0
137,4273,24,12,406,3961,0
138,4272,25,12,406,3961,0
139,4273,24,12,406,3961,0
140,4274,23,10,406,3963,0
141,4277,19,11,406,3963,0
142,4277,19,10,406,3964,0
143,4277,18,10,406,3965,0
144,4277,17,11,406,3965,0
145,4276,17,11,406,3966,0
146,4278,15,11,406,3966,0
147,4274,19,11,406,3966,0
148,4273,20,11,406,3966,0
149,4274,17,12,406,3967,0
150,4270,20,13,406,3967,0
151,4270,19,13,406,3968,0
152,4269,20,13,406,3968,0
153,4270,16,16,406,3968,0
154,4269,16,16,406,3969,0
155,4271,14,16,406,3969,0
156,4269,16,14,406,3971,0
157,4270,15,14,406,3971,0
158,4272,13,14,406,3971,0
159,4270,15,13,406,3972,0
160,4272,11,14,406,3973,0
161,4273,9,14,406,3974,0
162,4270,12,13,406,3975,0
163,4265,17,13,406,3975,0
164,4263,18,13,406,3976,0
165,4265,16,13,406,3976,0
166,4266,14,12,406,3978,0
167,4265,15,11,406,3979,0
168,4267,12,12,406,3979,0
169,4265,14,11,406,3980,0
170,4265,14,11,406,3980,0
171,4268,11,11,406,3980,0
172,4268,11,10,406,3981,0
173,4268,11,9,406,3982,0
174,4269,9,9,406,3983,0
175,4268,10,9,406,3983,0
176,4267,11,9,406,3983,0
177,4268,10,9,406,3983,0
178,4268,10,9,406,3983,0
179,4267,11,9,406,3983,0
180,4269,8,10,406,3983,0
181,4265,12,9,406,3984,0
182,4265,12,9,406,3984,0
183,4266,11,9,406,3984,0
184,4267,9,10,406,3984,0
185,4265,11,10,406,3984,0
186,4263,13,10,406,3984,0
187,4265,11,10,406,3984,0
188,4264,12,10,406,3984,0
189,4265,11,10,406,3984,0
190,4267,9,9,406,3985,0
191,4267,9,9,406,3985,0
192,4267,9,9,406,3985,0
193,4267,9,9,406,3985,0
194,4268,8,8,406,3986,0
195,4267,9,8,406,3986,0
196,4268,7,9,406,3986,0
197,4267,7,10,406,3986,0
198,4268,5,11,406,3986,0
199,4268,5,11,406,3986,0
200,4268,5,10,406,3987,0
201,4268,5,10,406,3987,0
202,4268,5,10,406,3987,0
203,4267,5,11,406,3987,0
204,4266,6,11,406,3987,0
205,4263,8,12,406,3987,0
206,4264,7,12,406,3987,0
207,4263,8,10,406,3989,0
208,4264,7,10,406,3989,0
209,4265,6,10,406,3989,0
210,4264,7,9,406,3990,0
211,4264,6,10,406,3990,0
212,4264,6,10,406,3990,0
213,4264,6,10,406,3990,0
214,4263,7,10,406,3990,0
215,4264,6,9,406,3991,0
216,4265,5,9,406,3991,0
217,4265,5,9,406,3991,0
218,4269,1,9,406,3991,0
219,4268,2,8,406,3992,0
220,4265,5,8,406,3992,0
221,4265,5,8,406,3992,0
222,4265,5,8,406,3992,0
223,4265,5,8,406,3992,0
224,4263,7,8,406,3992,0
225,4263,7,8,406,3992,0
226,4262,7,9,406,3992,0
227,4262,7,9,406,3992,0
228,4263,6,9,406,3992,0
229,4262,7,9,406,3992,0
230,4263,5,10,406,3992,0
231,4263,5,9,406,3993,0
232,4264,4,9,406,3993,0
233,4267,1,9,406,3993,0
234,4266,2,9,406,3993,0
235,4267,1,9,406,3993,0
