,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,8658,0,8,5,5,0
1,8658,0,8,5,5,0
2,7735,923,8,5,5,0
3,6981,1263,422,5,5,0
4,6416,1398,847,10,5,0
5,6024,1397,1231,19,5,0
6,5688,1402,1541,40,5,0
7,5453,1348,1799,69,7,0
8,5278,1272,2016,93,17,0
9,5180,1177,2142,128,49,0
10,5077,1103,2240,165,91,0
11,4981,1041,2295,199,160,0
12,4945,953,2234,231,313,0
13,4897,901,2083,262,533,0
14,4839,866,1866,294,811,0
15,4805,811,1575,325,1160,0
16,4772,770,1334,341,1459,0
17,4723,743,1123,356,1731,0
18,4718,686,958,376,1938,0
19,4680,657,831,387,2121,0
20,4656,639,716,389,2276,0
21,4631,624,611,399,2411,0
22,4601,618,546,402,2509,0
23,4602,573,494,406,2601,0
24,4595,544,434,411,2692,0
25,4584,512,394,414,2772,0
26,4583,485,356,417,2835,0
27,4573,466,326,418,2893,0
28,4559,452,306,419,2940,0
29,4536,448,281,421,2990,0
30,4528,421,275,421,3031,0
31,4509,413,262,421,3071,0
32,4492,402,251,423,3108,0
33,4507,366,239,424,3140,0
34,4499,352,225,428,3172,0
35,4499,333,208,428,3208,0
36,4485,329,196,428,3238,0
37,4460,335,196,428,3257,0
38,4455,329,171,429,3292,0
39,4443,333,155,429,3316,0
40,4441,326,129,431,3349,0
41,4440,312,118,431,3375,0
42,4438,301,115,431,3391,0
43,4427,296,108,431,3414,0
44,4429,275,109,431,3432,0
45,4441,245,117,431,3442,0
46,4424,252,106,431,3463,0
47,4412,253,100,431,3480,0
48,4405,242,108,431,3490,0
49,4399,234,109,431,3503,0
50,4401,219,112,431,3513,0
51,4410,199,109,431,3527,0
52,4399,205,103,431,3538,0
53,4395,199,99,431,3552,0
54,4396,190,83,431,3576,0
55,4401,173,87,431,3584,0
56,4386,184,79,432,3595,0
57,4385,174,80,432,3605,0
58,4387,156,82,433,3618,0
59,4375,162,80,433,3626,0
60,4371,161,77,433,3634,0
61,4361,156,71,433,3655,0
62,4377,133,67,433,3666,0
63,4371,134,65,433,3673,0
64,4362,135,67,433,3679,0
65,4359,127,72,433,3685,0
66,4354,127,69,433,3693,0
67,4354,117,71,433,3701,0
68,4354,112,69,433,3708,0
69,4349,110,68,433,3716,0
70,4358,98,59,433,3728,0
71,4356,99,52,433,3736,0
72,4345,107,48,433,3743,0
73,4343,104,48,433,3748,0
74,4337,103,48,433,3755,0
75,4344,94,45,433,3760,0
76,4337,100,46,433,3760,0
77,4342,92,40,433,3769,0
78,4342,89,39,433,3773,0
79,4340,86,38,433,3779,0
80,4342,77,39,433,3785,0
81,4339,80,32,433,3792,0
82,4340,77,26,433,3800,0
83,4329,86,25,433,3803,0
84,4331,81,27,433,3804,0
85,4327,82,27,434,3806,0
86,4329,78,28,434,3807,0
87,4332,74,24,434,3812,0
88,4334,68,22,434,3818,0
89,4333,65,25,434,3819,0
90,4328,68,26,434,3820,0
91,4331,64,25,434,3822,0
92,4330,62,27,434,3823,0
93,4331,60,26,434,3825,0
94,4332,57,28,434,3825,0
95,4330,55,32,434,3825,0
96,4330,52,32,434,3828,0
97,4322,58,30,434,3832,0
98,4317,60,31,434,3834,0
99,4314,60,27,434,3841,0
100,4314,57,29,434,3842,0
101,4312,59,26,434,3845,0
102,4310,60,25,434,3847,0
103,4314,54,24,434,3850,0
104,4317,46,25,434,3854,0
105,4320,40,27,434,3855,0
106,4321,38,24,434,3859,0
107,4319,39,24,434,3860,0
108,4314,43,24,434,3861,0
109,4313,41,23,434,3865,0
110,4316,38,21,434,3867,0
111,4311,40,22,434,3869,0
112,4313,37,21,434,3871,0
113,4310,39,20,434,3873,0
114,4312,36,21,434,3873,0
115,4313,34,20,434,3875,0
116,4312,34,20,434,3876,0
117,4310,33,22,434,3877,0
118,4309,34,20,434,3879,0
119,4309,32,21,434,3880,0
120,4308,33,19,434,3882,0
121,4306,32,19,434,3885,0
122,4306,31,20,434,3885,0
123,4301,35,20,434,3886,0
124,4305,29,20,434,3888,0
125,4304,30,18,434,3890,0
126,4303,28,19,434,3892,0
127,4303,28,19,434,3892,0
128,4304,26,19,434,3893,0
129,4305,24,19,434,3894,0
130,4305,21,17,434,3899,0
131,4303,23,16,434,3900,0
132,4303,22,17,434,3900,0
133,4301,23,15,434,3903,0
134,4302,21,15,434,3904,0
135,4302,19,15,434,3906,0
136,4300,21,15,434,3906,0
137,4300,21,14,434,3907,0
138,4300,21,14,434,3907,0
139,4295,26,13,434,3908,0
140,4296,23,15,434,3908,0
141,4296,22,14,434,3910,0
142,4297,21,14,434,3910,0
143,4300,17,13,434,3912,0
144,4299,18,13,434,3912,0
145,4300,15,14,434,3913,0
146,4301,12,15,434,3914,0
147,4299,14,15,434,3914,0
148,4299,14,15,434,3914,0
149,4298,14,13,434,3917,0
150,4299,13,11,434,3919,0
151,4299,13,11,434,3919,0
152,4299,12,12,434,3919,0
153,4299,12,10,434,3921,0
154,4297,14,10,434,3921,0
155,4297,14,10,434,3921,0
156,4297,13,10,434,3922,0
157,4298,12,9,434,3923,0
158,4297,13,9,434,3923,0
159,4296,13,10,434,3923,0
160,4298,11,10,434,3923,0
161,4296,12,11,434,3923,0
162,4298,10,11,434,3923,0
163,4298,9,12,434,3923,0
164,4299,6,13,434,3924,0
165,4298,7,11,434,3926,0
166,4297,8,11,434,3926,0
167,4295,9,12,434,3926,0
168,4296,8,12,434,3926,0
169,4294,10,11,434,3927,0
170,4294,9,11,434,3928,0
171,4293,10,11,434,3928,0
172,4292,11,11,434,3928,0
173,4294,8,12,434,3928,0
174,4294,8,10,434,3930,0
175,4295,7,9,434,3931,0
176,4296,6,9,434,3931,0
177,4295,7,9,434,3931,0
178,4296,6,9,434,3931,0
179,4296,6,9,434,3931,0
180,4296,6,9,434,3931,0
181,4297,5,8,434,3932,0
182,4295,7,8,434,3932,0
183,4296,6,8,434,3932,0
184,4297,5,8,434,3932,0
185,4295,7,8,434,3932,0
186,4294,8,8,434,3932,0
187,4295,7,8,434,3932,0
188,4292,10,8,434,3932,0
189,4294,8,8,434,3932,0
190,4292,10,8,434,3932,0
191,4292,10,8,434,3932,0
192,4293,9,8,434,3932,0
193,4293,8,9,434,3932,0
194,4294,6,10,434,3932,0
195,4295,5,10,434,3932,0
196,4297,3,9,434,3933,0
197,4296,4,9,434,3933,0
198,4296,3,10,434,3933,0
199,4298,1,10,434,3933,0
200,4298,1,10,434,3933,0
201,4296,3,10,434,3933,0
202,4296,2,11,434,3933,0
203,4296,2,11,434,3933,0
204,4296,2,10,434,3934,0
205,4295,3,10,434,3934,0
206,4295,3,10,434,3934,0
207,4295,3,10,434,3934,0
208,4295,3,10,434,3934,0
209,4296,2,10,434,3934,0
210,4296,2,10,434,3934,0
211,4296,2,9,434,3935,0
212,4295,3,9,434,3935,0
213,4295,3,8,434,3936,0
214,4295,3,8,434,3936,0
215,4293,5,8,434,3936,0
216,4291,6,9,434,3936,0
217,4291,5,10,434,3936,0
218,4292,4,10,434,3936,0
219,4291,5,10,434,3936,0
220,4291,5,10,434,3936,0
221,4291,5,10,434,3936,0
222,4291,5,10,434,3936,0
223,4292,4,9,434,3937,0
224,4293,3,9,434,3937,0
225,4292,4,9,434,3937,0
226,4293,3,9,434,3937,0
227,4295,1,9,434,3937,0
228,4294,2,8,434,3938,0
229,4292,4,8,434,3938,0
230,4293,3,8,434,3938,0
231,4293,3,8,434,3938,0
232,4293,3,8,434,3938,0
233,4292,4,8,434,3938,0
234,4292,4,8,434,3938,0
235,4292,4,8,434,3938,0
