,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,8658,0,8,5,5,0
1,8658,0,8,5,5,0
2,7741,917,8,5,5,0
3,7023,1242,401,5,5,0
4,6435,1392,832,12,5,0
5,6001,1425,1218,27,5,0
6,5686,1398,1543,44,5,0
7,5412,1380,1808,69,7,0
8,5244,1288,2025,103,16,0
9,5090,1237,2187,128,34,0
10,4998,1130,2313,161,74,0
11,4946,1013,2369,193,155,0
12,4892,933,2337,228,286,0
13,4855,854,2215,259,493,0
14,4815,797,2005,289,770,0
15,4777,742,1733,312,1112,0
16,4733,714,1467,324,1438,0
17,4711,656,1248,337,1724,0
18,4664,648,1054,346,1964,0
19,4645,614,899,354,2164,0
20,4634,582,763,360,2337,0
21,4619,560,642,365,2490,0
22,4607,534,568,371,2596,0
23,4563,541,500,375,2697,0
24,4535,531,450,378,2782,0
25,4538,495,392,381,2870,0
26,4538,467,351,384,2936,0
27,4540,441,317,388,2990,0
28,4522,436,281,391,3046,0
29,4502,424,265,393,3092,0
30,4499,399,246,395,3137,0
31,4476,402,223,396,3179,0
32,4467,381,215,396,3217,0
33,4460,368,204,396,3248,0
34,4445,358,204,396,3273,0
35,4442,353,186,399,3296,0
36,4447,330,175,400,3324,0
37,4439,325,161,403,3348,0
38,4433,314,147,405,3377,0
39,4425,305,140,406,3400,0
40,4413,302,132,406,3423,0
41,4412,287,123,407,3447,0
42,4412,274,116,407,3467,0
43,4418,260,105,407,3486,0
44,4397,271,101,407,3500,0
45,4403,249,101,408,3515,0
46,4394,247,99,408,3528,0
47,4393,235,99,408,3541,0
48,4386,228,101,408,3553,0
49,4387,213,105,408,3563,0
50,4383,205,104,409,3575,0
51,4387,189,105,409,3586,0
52,4382,184,101,409,3600,0
53,4385,174,97,409,3611,0
54,4377,174,86,409,3630,0
55,4370,173,80,409,3644,0
56,4363,174,79,410,3650,0
57,4362,161,80,412,3661,0
58,4369,148,76,413,3670,0
59,4365,142,79,413,3677,0
60,4346,154,74,413,3689,0
61,4350,142,74,413,3697,0
62,4339,148,66,414,3709,0
63,4329,147,69,414,3717,0
64,4332,140,60,414,3730,0
65,4330,136,64,414,3732,0
66,4323,139,59,414,3741,0
67,4319,137,62,414,3744,0
68,4327,123,59,415,3752,0
69,4331,110,63,415,3757,0
70,4331,101,60,415,3769,0
71,4324,105,56,415,3776,0
72,4324,99,51,415,3787,0
73,4321,100,49,415,3791,0
74,4317,98,45,415,3801,0
75,4312,96,41,415,3812,0
76,4310,92,41,415,3818,0
77,4318,78,46,415,3819,0
78,4315,79,46,415,3821,0
79,4314,77,43,416,3826,0
80,4315,72,39,416,3834,0
81,4315,67,40,416,3838,0
82,4312,67,38,416,3843,0
83,4311,64,37,416,3848,0
84,4310,60,38,416,3852,0
85,4308,62,35,416,3855,0
86,4309,61,32,416,3858,0
87,4306,59,35,416,3860,0
88,4301,61,34,416,3864,0
89,4295,64,30,416,3871,0
90,4293,62,31,416,3874,0
91,4298,53,33,416,3876,0
92,4297,53,29,416,3881,0
93,4297,52,26,416,3885,0
94,4293,54,25,416,3888,0
95,4295,51,24,416,3890,0
96,4296,47,25,416,3892,0
97,4297,45,23,416,3895,0
98,4294,46,24,416,3896,0
99,4294,44,24,416,3898,0
100,4292,46,22,416,3900,0
101,4293,44,22,416,3901,0
102,4290,43,25,416,3902,0
103,4291,42,22,416,3905,0
104,4293,35,23,416,3909,0
105,4286,41,23,416,3910,0
106,4286,40,23,416,3911,0
107,4290,34,22,416,3914,0
108,4291,28,23,416,3918,0
109,4285,31,26,416,3918,0
110,4283,32,23,416,3922,0
111,4283,32,22,416,3923,0
112,4284,29,22,416,3925,0
113,4280,33,18,416,3929,0
114,4281,30,17,416,3932,0
115,4285,26,16,416,3933,0
116,4286,24,15,416,3935,0
117,4283,27,14,416,3936,0
118,4285,23,15,416,3937,0
119,4282,25,15,416,3938,0
120,4284,22,15,416,3939,0
121,4284,22,15,416,3939,0
122,4284,22,13,416,3941,0
123,4283,22,12,416,3943,0
124,4284,20,13,416,3943,0
125,4283,20,14,416,3943,0
126,4283,18,16,416,3943,0
127,4280,21,15,416,3944,0
128,4280,19,16,416,3945,0
129,4280,15,20,416,3945,0
130,4279,15,20,416,3946,0
131,4277,16,20,416,3947,0
132,4278,14,21,416,3947,0
133,4277,12,23,416,3948,0
134,4274,14,24,416,3948,0
135,4272,16,24,416,3948,0
136,4272,15,24,416,3949,0
137,4271,15,23,416,3951,0
138,4274,11,20,416,3955,0
139,4275,10,17,416,3958,0
140,4274,10,13,416,3963,0
141,4273,9,14,416,3964,0
142,4271,10,13,416,3966,0
143,4271,7,15,416,3967,0
144,4272,6,15,416,3967,0
145,4270,8,15,416,3967,0
146,4272,6,14,416,3968,0
147,4272,6,13,416,3969,0
148,4273,4,13,416,3970,0
149,4272,5,12,416,3971,0
150,4270,7,10,416,3973,0
151,4269,8,10,416,3973,0
152,4270,6,11,416,3973,0
153,4270,6,9,416,3975,0
154,4271,4,10,416,3975,0
155,4271,4,10,416,3975,0
156,4272,3,10,416,3975,0
157,4272,3,10,416,3975,0
158,4272,3,10,416,3975,0
159,4272,2,10,416,3976,0
160,4271,2,10,416,3977,0
161,4271,2,10,416,3977,0
162,4271,2,10,416,3977,0
163,4271,2,10,416,3977,0
164,4272,1,9,416,3978,0
165,4271,2,9,416,3978,0
166,4270,3,8,416,3979,0
167,4269,4,8,416,3979,0
168,4269,4,8,416,3979,0
169,4269,4,8,416,3979,0
170,4268,5,8,416,3979,0
171,4270,3,8,416,3979,0
172,4272,1,8,416,3979,0
173,4271,2,8,416,3979,0
174,4269,4,8,416,3979,0
175,4268,5,8,416,3979,0
176,4270,3,8,416,3979,0
177,4270,3,8,416,3979,0
178,4269,4,8,416,3979,0
179,4270,2,9,416,3979,0
180,4271,1,9,416,3979,0
181,4271,1,9,416,3979,0
182,4272,0,9,416,3979,0
183,4271,1,9,416,3979,0
184,4270,2,9,416,3979,0
185,4270,2,8,416,3980,0
186,4270,2,8,416,3980,0
187,4270,2,8,416,3980,0
188,4269,3,8,416,3980,0
189,4269,3,8,416,3980,0
190,4269,2,9,416,3980,0
191,4269,2,9,416,3980,0
192,4269,2,9,416,3980,0
193,4269,2,9,416,3980,0
194,4269,2,9,416,3980,0
195,4270,1,9,416,3980,0
196,4270,1,9,416,3980,0
197,4269,2,9,416,3980,0
198,4268,3,8,416,3981,0
199,4268,3,8,416,3981,0
200,4268,3,8,416,3981,0
201,4268,2,9,416,3981,0
202,4268,2,9,416,3981,0
203,4268,1,10,416,3981,0
204,4269,0,10,416,3981,0
205,4269,0,10,416,3981,0
206,4269,0,10,416,3981,0
207,4269,0,9,416,3982,0
208,4269,0,8,416,3983,0
209,4269,0,8,416,3983,0
210,4269,0,8,416,3983,0
211,4269,0,8,416,3983,0
212,4269,0,8,416,3983,0
213,4269,0,8,416,3983,0
214,4268,1,8,416,3983,0
215,4268,1,8,416,3983,0
216,4268,1,8,416,3983,0
217,4268,1,8,416,3983,0
218,4268,1,8,416,3983,0
219,4268,1,8,416,3983,0
220,4268,1,8,416,3983,0
221,4268,1,8,416,3983,0
222,4268,1,8,416,3983,0
223,4268,1,8,416,3983,0
224,4268,1,8,416,3983,0
225,4268,1,8,416,3983,0
226,4268,1,8,416,3983,0
227,4268,1,8,416,3983,0
228,4268,1,8,416,3983,0
229,4268,1,8,416,3983,0
230,4268,0,9,416,3983,0
231,4268,0,9,416,3983,0
232,4268,0,9,416,3983,0
233,4268,0,9,416,3983,0
234,4268,0,9,416,3983,0
235,4268,0,9,416,3983,0
