,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,8658,0,8,5,5,0
1,8658,0,8,5,5,0
2,7721,937,8,5,5,0
3,7041,1192,433,5,5,0
4,6494,1293,873,11,5,0
5,6035,1340,1263,33,5,0
6,5702,1353,1563,52,6,0
7,5464,1287,1835,82,8,0
8,5302,1195,2047,108,24,0
9,5182,1129,2164,153,48,0
10,5097,1043,2249,185,102,0
11,5027,980,2265,223,181,0
12,4949,919,2239,268,301,0
13,4879,872,2119,304,502,0
14,4839,812,1924,339,762,0
15,4790,786,1666,363,1071,0
16,4751,761,1417,385,1362,0
17,4745,687,1178,401,1665,0
18,4724,647,1013,410,1882,0
19,4707,616,855,417,2081,0
20,4677,590,735,433,2241,0
21,4648,575,632,445,2376,0
22,4615,564,561,451,2485,0
23,4612,528,486,456,2594,0
24,4594,506,442,461,2673,0
25,4581,493,386,466,2750,0
26,4560,486,344,468,2818,0
27,4552,468,301,471,2884,0
28,4542,449,293,472,2920,0
29,4558,411,252,476,2979,0
30,4540,405,233,477,3021,0
31,4512,413,201,484,3066,0
32,4503,394,197,485,3097,0
33,4493,382,190,487,3124,0
34,4477,374,192,488,3145,0
35,4469,365,181,488,3173,0
36,4456,362,166,488,3204,0
37,4466,330,169,488,3223,0
38,4462,320,151,489,3254,0
39,4455,307,152,490,3272,0
40,4461,286,146,491,3292,0
41,4450,280,142,491,3313,0
42,4451,268,132,492,3333,0
43,4441,266,127,492,3350,0
44,4431,261,122,492,3370,0
45,4426,254,111,494,3391,0
46,4429,240,100,494,3413,0
47,4432,221,102,494,3427,0
48,4429,212,104,495,3436,0
49,4431,197,104,495,3449,0
50,4421,200,99,496,3460,0
51,4409,203,96,496,3472,0
52,4404,194,96,496,3486,0
53,4396,193,85,496,3506,0
54,4393,188,84,496,3515,0
55,4393,179,81,496,3527,0
56,4384,179,85,496,3532,0
57,4386,166,89,496,3539,0
58,4390,155,81,496,3554,0
59,4384,155,74,496,3567,0
60,4382,153,73,496,3572,0
61,4384,146,70,496,3580,0
62,4376,151,61,496,3592,0
63,4365,156,53,496,3606,0
64,4361,155,49,497,3614,0
65,4359,152,47,497,3621,0
66,4359,144,49,497,3627,0
67,4359,139,54,497,3627,0
68,4362,128,55,497,3634,0
69,4360,126,55,497,3638,0
70,4362,118,49,497,3650,0
71,4356,118,49,497,3656,0
72,4355,110,54,497,3660,0
73,4347,110,56,497,3666,0
74,4345,107,55,497,3672,0
75,4345,98,59,497,3677,0
76,4340,95,61,497,3683,0
77,4334,96,60,497,3689,0
78,4330,93,61,497,3695,0
79,4329,91,59,497,3700,0
80,4331,87,53,497,3708,0
81,4332,81,48,498,3717,0
82,4330,82,42,498,3724,0
83,4330,79,41,498,3728,0
84,4327,79,36,498,3736,0
85,4327,72,37,498,3742,0
86,4321,75,36,498,3746,0
87,4314,77,40,498,3747,0
88,4314,75,36,498,3753,0
89,4320,64,39,498,3755,0
90,4319,62,39,498,3758,0
91,4317,62,36,498,3763,0
92,4314,60,36,498,3768,0
93,4313,56,39,498,3770,0
94,4319,47,39,498,3773,0
95,4321,44,36,498,3777,0
96,4320,42,36,498,3780,0
97,4316,45,32,498,3785,0
98,4315,45,27,498,3791,0
99,4316,41,25,498,3796,0
100,4314,40,25,498,3799,0
101,4312,40,23,498,3803,0
102,4311,41,21,498,3805,0
103,4310,42,18,498,3808,0
104,4312,40,16,498,3810,0
105,4311,39,15,498,3813,0
106,4304,45,15,498,3814,0
107,4304,41,18,498,3815,0
108,4303,40,18,498,3817,0
109,4309,31,19,498,3819,0
110,4312,28,18,498,3820,0
111,4312,27,17,498,3822,0
112,4311,27,16,498,3824,0
113,4307,30,16,498,3825,0
114,4306,31,16,498,3825,0
115,4309,26,16,498,3827,0
116,4310,23,17,498,3828,0
117,4308,24,17,498,3829,0
118,4304,26,18,498,3830,0
119,4304,25,18,498,3831,0
120,4303,25,18,498,3832,0
121,4307,21,15,498,3835,0
122,4307,20,16,498,3835,0
123,4303,24,15,498,3836,0
124,4300,26,16,498,3836,0
125,4301,21,18,498,3838,0
126,4300,20,18,498,3840,0
127,4297,22,17,498,3842,0
128,4300,17,18,498,3843,0
129,4297,20,17,498,3844,0
130,4297,18,19,498,3844,0
131,4298,17,18,498,3845,0
132,4300,14,17,498,3847,0
133,4299,14,17,498,3848,0
134,4297,16,16,498,3849,0
135,4296,17,14,498,3851,0
136,4296,16,14,498,3852,0
137,4296,15,14,498,3853,0
138,4296,15,13,498,3854,0
139,4297,14,11,498,3856,0
140,4300,10,12,498,3856,0
141,4299,11,12,498,3856,0
142,4299,11,11,498,3857,0
143,4299,11,10,498,3858,0
144,4300,10,10,498,3858,0
145,4298,12,10,498,3858,0
146,4296,10,12,498,3860,0
147,4295,11,11,498,3861,0
148,4296,8,13,498,3861,0
149,4297,6,13,498,3862,0
150,4295,8,13,498,3862,0
151,4294,8,14,498,3862,0
152,4295,7,14,498,3862,0
153,4292,10,14,498,3862,0
154,4293,8,15,498,3862,0
155,4294,7,14,498,3863,0
156,4294,7,14,498,3863,0
157,4295,5,15,498,3863,0
158,4295,4,13,498,3866,0
159,4295,3,14,498,3866,0
160,4295,3,13,498,3867,0
161,4295,3,13,498,3867,0
162,4294,4,11,498,3869,0
163,4295,3,10,498,3870,0
164,4294,4,10,498,3870,0
165,4291,7,8,498,3872,0
166,4291,7,8,498,3872,0
167,4291,7,8,498,3872,0
168,4291,7,8,498,3872,0
169,4291,6,9,498,3872,0
170,4292,5,9,498,3872,0
171,4292,5,8,498,3873,0
172,4292,4,9,498,3873,0
173,4293,3,9,498,3873,0
174,4293,3,9,498,3873,0
175,4292,4,9,498,3873,0
176,4292,4,9,498,3873,0
177,4292,3,10,498,3873,0
178,4291,4,10,498,3873,0
179,4290,5,10,498,3873,0
180,4290,4,10,498,3874,0
181,4290,4,8,498,3876,0
182,4291,3,8,498,3876,0
183,4291,3,8,498,3876,0
184,4290,4,8,498,3876,0
185,4290,4,8,498,3876,0
186,4290,4,8,498,3876,0
187,4291,3,8,498,3876,0
188,4291,3,8,498,3876,0
189,4291,2,9,498,3876,0
190,4291,2,9,498,3876,0
191,4291,2,9,498,3876,0
192,4291,2,9,498,3876,0
193,4291,2,9,498,3876,0
194,4293,0,9,498,3876,0
195,4292,1,8,498,3877,0
196,4292,1,8,498,3877,0
197,4291,2,8,498,3877,0
198,4291,2,8,498,3877,0
199,4290,3,8,498,3877,0
200,4290,2,9,498,3877,0
201,4290,2,9,498,3877,0
202,4291,1,9,498,3877,0
203,4292,0,9,498,3877,0
204,4292,0,9,498,3877,0
205,4291,1,9,498,3877,0
206,4291,1,9,498,3877,0
207,4291,1,9,498,3877,0
208,4292,0,8,498,3878,0
209,4290,2,8,498,3878,0
210,4290,2,8,498,3878,0
211,4290,2,8,498,3878,0
212,4290,2,8,498,3878,0
213,4290,2,8,498,3878,0
214,4291,1,8,498,3878,0
215,4291,1,8,498,3878,0
216,4292,0,8,498,3878,0
217,4292,0,8,498,3878,0
218,4292,0,8,498,3878,0
219,4292,0,8,498,3878,0
220,4292,0,8,498,3878,0
221,4292,0,8,498,3878,0
222,4291,1,8,498,3878,0
223,4290,2,8,498,3878,0
224,4290,2,8,498,3878,0
225,4290,2,8,498,3878,0
226,4290,2,8,498,3878,0
227,4290,2,8,498,3878,0
228,4290,2,8,498,3878,0
229,4290,1,9,498,3878,0
230,4291,0,9,498,3878,0
231,4291,0,9,498,3878,0
232,4291,0,9,498,3878,0
233,4290,1,9,498,3878,0
234,4290,1,9,498,3878,0
235,4290,1,9,498,3878,0
