,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,2,1,1,0,1,0,0,0
1,0,2,1,1,0,1,0,0,0
2,0,2,1,1,0,1,0,0,0
3,0,2,1,1,0,1,0,0,0
4,0,2,1,1,0,1,0,0,0
5,0,2,1,2,0,1,0,0,0
6,0,2,1,3,0,1,0,0,0
7,0,2,1,3,0,2,0,0,0
8,1,5,3,4,0,3,0,0,0
9,2,7,5,7,1,5,0,0,0
10,11,13,11,14,2,5,0,0,0
11,18,21,22,36,4,6,0,0,0
12,26,37,47,53,9,8,0,0,0
13,52,67,87,86,20,13,0,0,0
14,77,98,148,126,27,17,0,0,0
15,105,124,197,173,43,22,0,0,0
16,136,166,253,213,56,26,0,0,0
17,160,207,292,257,75,33,0,0,0
18,196,242,325,281,84,36,0,0,0
19,224,258,357,302,93,38,0,0,0
20,237,283,380,318,98,40,0,0,0
21,257,300,394,328,102,42,0,0,0
22,274,320,410,339,106,43,0,0,0
23,296,326,421,348,114,43,0,0,0
24,315,350,428,357,117,47,0,0,0
25,344,369,434,362,121,48,0,0,0
26,362,378,437,369,125,48,0,0,0
27,383,393,443,373,128,51,0,0,0
28,407,405,446,381,130,52,0,0,0
29,415,423,447,382,131,52,0,0,0
30,436,435,451,382,132,52,0,0,0
31,453,448,453,383,132,52,0,0,0
32,470,455,454,383,132,52,0,0,0
33,485,463,456,384,132,52,0,0,0
34,505,471,458,385,132,52,0,0,0
35,520,487,459,386,134,52,0,0,0
36,534,495,462,387,134,52,0,0,0
37,545,508,462,387,134,52,0,0,0
38,555,514,463,388,134,52,0,0,0
39,570,519,463,388,134,52,0,0,0
40,583,526,463,389,134,52,0,0,0
41,599,528,463,389,135,52,0,0,0
42,613,531,463,390,135,52,0,0,0
43,625,536,463,390,135,52,0,0,0
44,637,539,463,391,135,52,0,0,0
45,643,547,463,391,135,52,0,0,0
46,659,548,463,391,135,52,0,0,0
47,671,551,463,391,135,52,0,0,0
48,681,553,463,392,135,52,0,0,0
49,692,558,463,392,135,52,0,0,0
50,703,561,463,392,135,52,0,0,0
51,709,561,463,392,135,52,0,0,0
52,720,562,463,392,135,52,0,0,0
53,730,564,463,392,135,52,0,0,0
54,737,567,463,392,135,52,0,0,0
55,743,567,463,392,135,52,0,0,0
56,752,571,463,392,135,52,0,0,0
57,759,571,463,392,135,52,0,0,0
58,765,573,463,392,135,52,0,0,0
59,779,573,463,392,135,52,0,0,0
60,786,573,463,392,135,52,0,0,0
61,795,575,463,392,135,52,0,0,0
62,801,576,463,392,135,52,0,0,0
63,811,576,463,392,135,52,0,0,0
64,818,577,463,392,135,52,0,0,0
65,824,577,463,392,135,52,0,0,0
66,831,578,463,392,135,52,0,0,0
67,833,578,463,392,135,52,0,0,0
68,836,579,463,392,135,52,0,0,0
69,840,580,463,392,135,52,0,0,0
70,849,580,463,392,135,52,0,0,0
71,855,581,463,392,135,52,0,0,0
72,860,581,463,392,135,52,0,0,0
73,865,581,463,392,135,52,0,0,0
74,870,581,463,392,135,52,0,0,0
75,875,582,463,392,135,52,0,0,0
76,881,583,463,392,135,52,0,0,0
77,885,584,463,392,135,52,0,0,0
78,888,584,463,392,135,52,0,0,0
79,895,584,463,392,135,52,0,0,0
80,898,584,463,392,135,52,0,0,0
81,903,584,463,392,135,52,0,0,0
82,908,585,463,392,135,52,0,0,0
83,913,585,463,392,135,52,0,0,0
84,919,585,463,392,135,52,0,0,0
85,922,585,463,392,135,52,0,0,0
86,925,585,463,392,135,52,0,0,0
87,928,585,463,392,135,52,0,0,0
88,931,585,463,392,135,52,0,0,0
89,932,585,463,392,135,52,0,0,0
90,935,585,463,392,135,52,0,0,0
91,936,585,463,392,135,52,0,0,0
92,940,585,463,392,135,52,0,0,0
93,943,585,463,392,135,52,0,0,0
94,946,585,463,392,135,52,0,0,0
95,947,585,463,392,135,52,0,0,0
96,950,585,463,392,135,52,0,0,0
97,950,585,463,392,135,52,0,0,0
98,952,585,463,392,135,52,0,0,0
99,955,585,463,392,135,52,0,0,0
100,956,585,463,392,135,52,0,0,0
101,959,585,463,392,135,52,0,0,0
102,962,586,463,392,135,52,0,0,0
103,965,586,463,392,135,52,0,0,0
104,966,586,463,392,135,52,0,0,0
105,967,586,463,392,135,52,0,0,0
106,971,586,463,392,135,52,0,0,0
107,972,586,463,392,135,52,0,0,0
108,976,586,463,392,135,52,0,0,0
109,977,586,463,392,135,52,0,0,0
110,978,586,463,392,135,52,0,0,0
111,980,586,463,392,135,52,0,0,0
112,980,586,463,392,135,52,0,0,0
113,982,586,463,392,135,52,0,0,0
114,984,586,463,392,135,52,0,0,0
115,985,586,463,392,135,52,0,0,0
116,985,586,463,392,135,52,0,0,0
117,989,586,463,392,135,52,0,0,0
118,994,586,463,392,135,52,0,0,0
119,996,586,463,392,135,52,0,0,0
120,996,586,463,392,135,52,0,0,0
121,996,586,463,392,135,52,0,0,0
122,998,586,463,392,135,52,0,0,0
123,998,586,463,392,135,52,0,0,0
124,1000,586,463,392,135,52,0,0,0
125,1001,586,463,392,135,52,0,0,0
126,1001,586,463,392,135,52,0,0,0
127,1002,586,463,392,135,52,0,0,0
128,1003,586,463,392,135,52,0,0,0
129,1004,586,463,392,135,52,0,0,0
130,1008,586,463,392,135,52,0,0,0
131,1009,586,463,392,135,52,0,0,0
132,1009,586,463,392,135,52,0,0,0
133,1010,586,463,392,135,52,0,0,0
134,1011,586,463,392,135,52,0,0,0
135,1013,586,463,392,135,52,0,0,0
136,1013,586,463,392,135,52,0,0,0
137,1013,586,463,392,135,52,0,0,0
138,1013,586,463,392,135,52,0,0,0
139,1014,586,463,392,135,52,0,0,0
140,1014,586,463,392,135,52,0,0,0
141,1014,586,463,392,135,52,0,0,0
142,1015,586,463,392,135,52,0,0,0
143,1016,586,463,392,135,52,0,0,0
144,1016,586,463,392,135,52,0,0,0
145,1019,586,463,392,135,52,0,0,0
146,1020,586,463,392,135,52,0,0,0
147,1020,586,463,392,135,52,0,0,0
148,1022,586,463,392,135,52,0,0,0
149,1023,586,463,392,135,52,0,0,0
150,1023,586,463,392,135,52,0,0,0
151,1023,586,463,392,135,52,0,0,0
152,1025,586,463,392,135,52,0,0,0
153,1026,586,463,392,135,52,0,0,0
154,1026,586,463,392,135,52,0,0,0
