,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,229,142,116,89,41,20,0,0,0
3,379,227,78,83,54,20,0,0,0
4,477,288,66,74,50,16,0,0,0
5,557,312,39,60,44,8,1,0,0
6,601,317,43,43,32,6,1,0,0
7,628,319,35,33,26,10,0,0,0
8,624,288,20,22,22,7,0,0,0
9,599,277,17,19,11,2,1,0,0
10,568,251,11,16,10,5,0,0,0
11,530,234,12,13,8,3,0,0,0
12,509,211,11,6,10,2,0,0,0
13,503,194,11,8,2,2,0,0,0
14,480,181,12,5,1,0,0,0,0
15,475,166,7,2,2,0,0,0,0
16,467,155,3,6,1,0,0,0,0
17,467,144,3,0,0,1,0,0,0
18,433,142,2,1,1,2,0,0,0
19,429,129,2,4,0,0,0,0,0
20,425,117,2,1,0,0,0,0,0
21,407,105,0,1,1,0,0,0,0
22,399,104,1,1,0,0,0,0,0
23,382,101,0,2,0,0,0,0,0
24,371,90,0,1,0,0,0,0,0
25,370,84,0,0,0,0,0,0,0
26,341,77,2,1,0,0,0,0,0
27,343,69,1,0,1,0,0,0,0
28,351,65,0,0,2,0,0,0,0
29,344,67,0,0,1,0,0,0,0
30,330,58,0,0,0,0,0,0,0
31,323,57,0,0,0,0,0,0,0
32,313,55,0,0,0,0,0,0,0
33,304,46,0,0,0,0,0,0,0
34,305,47,0,0,0,0,0,0,0
35,284,47,0,0,0,0,0,0,0
36,268,44,0,0,0,0,0,0,0
37,264,37,0,0,0,0,0,0,0
38,264,31,0,0,0,0,0,0,0
39,251,30,0,0,0,0,0,0,0
40,243,27,0,0,0,0,0,0,0
41,234,25,0,0,0,0,0,0,0
42,234,21,0,0,0,0,0,0,0
43,231,24,0,0,0,0,0,0,0
44,220,25,0,0,0,0,0,0,0
45,211,21,0,0,0,0,0,0,0
46,193,23,0,0,0,0,0,0,0
47,201,21,0,0,0,0,0,0,0
48,209,16,0,0,0,0,0,0,0
49,205,13,0,0,0,0,0,0,0
50,193,12,0,0,0,0,0,0,0
51,185,11,0,0,0,0,0,0,0
52,182,11,0,0,0,0,0,0,0
53,190,10,0,0,0,0,0,0,0
54,172,9,0,0,0,0,0,0,0
55,179,6,0,0,0,0,0,0,0
56,166,5,0,0,0,0,0,0,0
57,170,4,0,0,0,0,0,0,0
58,155,5,0,0,0,0,0,0,0
59,146,4,0,0,0,0,0,0,0
60,150,4,0,0,0,0,0,0,0
61,140,3,0,0,0,0,0,0,0
62,138,4,0,0,0,0,0,0,0
63,130,5,0,0,0,0,0,0,0
64,121,4,0,0,0,0,0,0,0
65,128,4,0,0,0,0,0,0,0
66,132,3,0,0,0,0,0,0,0
67,110,5,0,0,0,0,0,0,0
68,102,3,0,0,0,0,0,0,0
69,104,3,0,0,0,0,0,0,0
70,97,2,0,0,0,0,0,0,0
71,105,1,0,0,0,0,0,0,0
72,95,2,0,0,0,0,0,0,0
