,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,238,134,101,87,52,18,3,0,0
3,428,235,80,95,64,19,1,0,0
4,532,283,62,84,58,17,0,0,0
5,598,306,52,60,44,15,0,0,0
6,647,320,32,50,35,12,0,0,0
7,681,301,33,41,26,7,0,0,0
8,660,289,22,36,20,5,1,0,0
9,630,266,10,29,10,9,0,0,0
10,625,250,11,26,9,7,0,0,0
11,586,242,12,22,11,7,0,0,0
12,558,216,10,20,9,5,0,0,0
13,538,193,6,12,10,3,0,0,0
14,522,174,5,7,8,4,0,0,0
15,496,157,6,5,5,2,0,0,0
16,494,139,5,6,2,3,0,0,0
17,509,144,5,7,1,1,0,0,0
18,490,137,1,3,1,0,0,0,0
19,502,133,5,2,1,0,0,0,0
20,480,118,0,1,1,0,0,0,0
21,453,105,5,1,0,0,0,0,0
22,440,106,2,3,0,0,0,0,0
23,418,101,0,0,1,1,0,0,0
24,425,83,0,1,1,0,0,0,0
25,403,68,1,0,1,0,0,0,0
26,391,57,1,1,1,0,0,0,0
27,383,53,1,1,1,0,0,0,0
28,377,50,0,0,0,0,0,0,0
29,368,43,0,0,0,0,0,0,0
30,358,45,0,0,0,0,0,0,0
31,334,44,1,0,0,0,0,0,0
32,331,44,0,0,0,0,0,0,0
33,312,41,1,0,0,0,0,0,0
34,298,37,0,0,0,0,0,0,0
35,302,35,0,0,0,0,0,0,0
36,293,34,0,0,0,0,0,0,0
37,281,29,0,0,0,0,0,0,0
38,280,24,0,0,0,0,0,0,0
39,260,25,0,0,0,0,0,0,0
40,254,19,0,0,0,0,0,0,0
41,254,16,0,0,0,0,0,0,0
42,244,18,0,0,0,0,0,0,0
43,246,21,0,0,0,0,0,0,0
44,237,21,0,0,0,0,0,0,0
45,226,19,0,0,0,0,0,0,0
46,223,18,0,0,0,0,0,0,0
47,220,18,0,0,0,0,0,0,0
48,215,11,0,0,0,0,0,0,0
49,203,10,0,0,0,0,0,0,0
50,214,7,0,0,0,0,0,0,0
51,206,6,0,0,0,0,0,0,0
52,202,6,0,0,0,0,0,0,0
53,198,9,0,0,0,0,0,0,0
54,181,8,0,0,0,0,0,0,0
55,183,8,0,0,0,0,0,0,0
56,170,9,0,0,0,0,0,0,0
57,174,8,0,0,0,0,0,0,0
58,169,7,0,0,0,0,0,0,0
59,152,5,0,0,0,0,0,0,0
60,152,2,0,0,0,0,0,0,0
61,156,4,0,0,0,0,0,0,0
62,144,4,0,0,0,0,0,0,0
63,132,5,0,0,0,0,0,0,0
64,128,5,0,0,0,0,0,0,0
65,129,5,0,0,0,0,0,0,0
66,126,4,0,0,0,0,0,0,0
67,113,3,0,0,0,0,0,0,0
68,108,3,0,0,0,0,0,0,0
69,105,3,0,0,0,0,0,0,0
70,95,2,0,0,0,0,0,0,0
71,98,2,0,0,0,0,0,0,0
72,95,3,0,0,0,0,0,0,0
