,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5571,0,8,5,5,3087
1,5571,0,8,5,5,3087
2,4953,618,8,5,5,3087
3,4498,852,229,5,5,3087
4,4101,1029,446,8,5,3087
5,3834,1057,677,16,5,3087
6,3652,1037,868,26,6,3087
7,3495,1041,1010,33,10,3087
8,3394,983,1161,37,14,3087
9,3296,958,1266,47,22,3087
10,3257,887,1343,58,44,3087
11,3215,828,1372,75,99,3087
12,3190,762,1378,84,175,3087
13,3119,766,1301,92,311,3087
14,3082,734,1195,98,480,3087
15,3067,685,1035,106,696,3087
16,3038,664,877,115,895,3087
17,3018,634,744,117,1076,3087
18,3000,613,651,119,1206,3087
19,2984,587,576,124,1318,3087
20,2975,550,528,126,1410,3087
21,2969,523,455,129,1513,3087
22,2958,506,406,132,1587,3087
23,2955,472,361,136,1665,3087
24,2943,458,326,136,1726,3087
25,2933,443,283,137,1793,3087
26,2907,442,273,139,1828,3087
27,2894,437,250,139,1869,3087
28,2882,423,242,139,1903,3087
29,2879,404,228,140,1938,3087
30,2870,396,212,143,1968,3087
31,2855,388,202,143,2001,3087
32,2841,378,185,144,2041,3087
33,2842,357,178,146,2066,3087
34,2835,332,185,146,2091,3087
35,2829,322,180,146,2112,3087
36,2839,302,162,147,2139,3087
37,2812,320,151,147,2159,3087
38,2815,298,152,147,2177,3087
39,2809,294,138,148,2200,3087
40,2817,275,126,148,2223,3087
41,2808,274,116,149,2242,3087
42,2799,275,100,149,2266,3087
43,2800,259,99,149,2282,3087
44,2796,255,91,149,2298,3087
45,2805,233,90,149,2312,3087
46,2806,217,94,149,2323,3087
47,2809,199,97,149,2335,3087
48,2792,207,95,149,2346,3087
49,2794,194,101,149,2351,3087
50,2791,187,98,149,2364,3087
51,2772,191,101,149,2376,3087
52,2766,189,98,149,2387,3087
53,2756,191,100,149,2393,3087
54,2758,177,101,149,2404,3087
55,2763,164,95,150,2417,3087
56,2753,171,86,150,2429,3087
57,2753,165,83,150,2438,3087
58,2752,158,78,150,2451,3087
59,2749,155,69,150,2466,3087
60,2737,157,69,150,2476,3087
61,2744,143,66,150,2486,3087
62,2735,143,70,150,2491,3087
63,2734,138,66,150,2501,3087
64,2728,141,60,151,2509,3087
65,2725,137,57,151,2519,3087
66,2725,134,54,151,2525,3087
67,2729,122,54,151,2533,3087
68,2724,122,54,151,2538,3087
69,2726,115,52,151,2545,3087
70,2725,112,47,151,2554,3087
71,2723,112,44,151,2559,3087
