,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5506,0,8,5,5,3152
1,5506,0,8,5,5,3152
2,4890,616,8,5,5,3152
3,4445,865,204,5,5,3152
4,4079,999,433,8,5,3152
5,3777,1119,612,10,6,3152
6,3574,1132,793,19,6,3152
7,3424,1102,966,23,9,3152
8,3316,1092,1075,29,12,3152
9,3262,994,1205,40,23,3152
10,3196,953,1287,48,40,3152
11,3163,873,1337,61,90,3152
12,3141,803,1339,71,170,3152
13,3126,734,1275,89,300,3152
14,3093,715,1147,97,472,3152
15,3063,696,981,110,674,3152
16,3041,666,855,117,845,3152
17,3004,642,736,121,1021,3152
18,2988,619,633,125,1159,3152
19,2971,598,552,127,1276,3152
20,2952,570,495,131,1376,3152
21,2953,536,443,134,1458,3152
22,2953,503,395,137,1536,3152
23,2925,502,364,139,1594,3152
24,2907,493,325,140,1659,3152
25,2889,478,302,142,1713,3152
26,2886,456,273,143,1766,3152
27,2892,427,256,145,1804,3152
28,2886,403,241,146,1848,3152
29,2868,396,232,147,1881,3152
30,2833,410,216,148,1917,3152
31,2839,384,199,149,1953,3152
32,2827,371,188,149,1989,3152
33,2826,354,182,150,2012,3152
34,2828,332,177,150,2037,3152
35,2820,321,175,150,2058,3152
36,2811,322,158,150,2083,3152
37,2806,314,150,150,2104,3152
38,2802,309,135,150,2128,3152
39,2798,295,131,150,2150,3152
40,2808,267,127,151,2171,3152
41,2805,261,115,152,2191,3152
42,2802,240,117,153,2212,3152
43,2787,248,105,153,2231,3152
44,2780,241,107,153,2243,3152
45,2778,228,100,153,2265,3152
46,2776,222,94,153,2279,3152
47,2757,230,93,153,2291,3152
48,2741,237,91,153,2302,3152
49,2750,219,94,153,2308,3152
50,2752,201,95,153,2323,3152
51,2748,191,95,153,2337,3152
52,2749,178,99,153,2345,3152
53,2737,177,105,153,2352,3152
54,2732,175,98,153,2366,3152
55,2730,170,90,153,2381,3152
56,2735,158,88,153,2390,3152
57,2733,151,81,153,2406,3152
58,2733,145,79,153,2414,3152
59,2727,144,71,153,2429,3152
60,2726,137,68,153,2440,3152
61,2721,134,63,153,2453,3152
62,2715,129,65,153,2462,3152
63,2713,127,63,153,2468,3152
64,2710,123,60,153,2478,3152
65,2711,115,59,153,2486,3152
66,2706,117,60,153,2488,3152
67,2709,106,62,153,2494,3152
68,2713,97,59,153,2502,3152
69,2711,97,50,153,2513,3152
70,2704,103,49,153,2515,3152
71,2706,95,43,153,2527,3152
72,2705,91,43,153,2532,3152
73,2707,85,42,153,2537,3152
74,2703,86,41,153,2541,3152
75,2699,88,38,153,2546,3152
76,2696,86,39,153,2550,3152
77,2690,91,40,153,2550,3152
78,2689,87,38,153,2557,3152
79,2693,78,36,153,2564,3152
80,2691,76,39,153,2565,3152
81,2686,77,38,153,2570,3152
82,2680,80,33,153,2578,3152
83,2675,82,29,153,2585,3152
84,2671,83,30,153,2587,3152
85,2675,76,30,153,2590,3152
86,2670,77,30,153,2594,3152
87,2671,67,39,153,2594,3152
88,2681,55,38,153,2597,3152
89,2676,57,37,153,2601,3152
90,2673,60,33,153,2605,3152
91,2670,60,33,153,2608,3152
92,2671,59,28,153,2613,3152
93,2677,51,28,153,2615,3152
94,2675,50,28,153,2618,3152
95,2670,51,29,153,2621,3152
96,2671,49,27,153,2624,3152
97,2679,38,24,153,2630,3152
98,2678,37,24,153,2632,3152
99,2676,38,23,153,2634,3152
100,2673,38,24,153,2636,3152
101,2671,38,23,153,2639,3152
102,2669,38,24,153,2640,3152
103,2668,35,26,153,2642,3152
104,2668,34,25,153,2644,3152
105,2671,30,23,153,2647,3152
106,2672,29,20,153,2650,3152
107,2668,32,21,153,2650,3152
108,2662,38,19,153,2652,3152
109,2662,38,16,153,2655,3152
110,2661,38,16,153,2656,3152
111,2666,31,16,153,2658,3152
112,2665,32,16,153,2658,3152
113,2667,26,18,153,2660,3152
114,2664,27,18,153,2662,3152
115,2665,24,18,153,2664,3152
116,2664,23,19,153,2665,3152
