,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5363,0,8,5,5,3295
1,5363,0,8,5,5,3295
2,4761,602,8,5,5,3295
3,4285,866,220,5,5,3295
4,3915,1007,449,5,5,3295
5,3634,1064,669,9,5,3295
6,3447,1055,860,14,5,3295
7,3307,1049,998,22,5,3295
8,3192,1035,1118,28,8,3295
9,3127,991,1208,40,15,3295
10,3095,931,1261,48,46,3295
11,3045,891,1288,58,99,3295
12,3042,822,1283,66,168,3295
13,3027,766,1207,80,301,3295
14,2989,731,1086,87,488,3295
15,2968,690,957,94,672,3295
16,2941,671,818,101,850,3295
17,2910,654,711,108,998,3295
18,2908,617,615,111,1130,3295
19,2884,602,528,113,1254,3295
20,2868,593,462,118,1340,3295
21,2855,561,417,123,1425,3295
22,2844,543,373,126,1495,3295
23,2829,527,333,130,1562,3295
24,2822,500,309,131,1619,3295
25,2820,477,294,134,1656,3295
26,2806,461,276,137,1701,3295
27,2799,447,255,141,1739,3295
28,2770,454,232,143,1782,3295
29,2775,424,215,144,1823,3295
30,2765,406,214,145,1851,3295
31,2751,395,204,145,1886,3295
32,2760,369,185,146,1921,3295
33,2767,338,187,146,1943,3295
34,2770,320,182,147,1962,3295
35,2750,319,172,147,1993,3295
36,2745,310,168,147,2011,3295
37,2747,295,153,147,2039,3295
38,2733,299,140,147,2062,3295
39,2724,293,138,147,2079,3295
40,2720,287,126,147,2101,3295
41,2694,300,121,147,2119,3295
42,2699,281,118,148,2135,3295
43,2691,276,117,148,2149,3295
44,2683,274,114,148,2162,3295
45,2686,259,108,148,2180,3295
46,2673,257,109,150,2192,3295
47,2677,241,101,150,2212,3295
48,2675,240,90,150,2226,3295
49,2676,230,85,152,2238,3295
50,2678,216,86,152,2249,3295
51,2678,206,82,152,2263,3295
52,2663,216,73,152,2277,3295
53,2661,207,71,152,2290,3295
54,2662,194,73,152,2300,3295
55,2653,199,70,152,2307,3295
56,2650,190,73,152,2316,3295
57,2647,190,70,152,2322,3295
58,2649,178,73,152,2329,3295
59,2652,167,69,152,2341,3295
60,2647,167,65,152,2350,3295
61,2648,157,69,152,2355,3295
62,2648,148,71,153,2361,3295
63,2647,144,64,153,2373,3295
64,2632,155,62,153,2379,3295
65,2640,145,58,153,2385,3295
66,2621,155,56,153,2396,3295
67,2621,149,53,153,2405,3295
68,2622,139,55,153,2412,3295
69,2623,132,52,153,2421,3295
70,2617,132,51,153,2428,3295
71,2617,122,58,153,2431,3295
72,2619,114,61,153,2434,3295
73,2608,122,57,153,2441,3295
74,2605,117,58,153,2448,3295
75,2608,107,61,153,2452,3295
76,2600,107,66,153,2455,3295
77,2594,109,63,153,2462,3295
78,2594,108,51,153,2475,3295
79,2595,101,54,153,2478,3295
80,2596,97,49,153,2486,3295
81,2599,93,41,153,2495,3295
82,2600,84,43,153,2501,3295
83,2599,79,44,153,2506,3295
84,2599,78,38,153,2513,3295
85,2596,79,34,153,2519,3295
86,2592,79,31,153,2526,3295
87,2583,88,28,153,2529,3295
88,2581,86,30,153,2531,3295
89,2584,81,30,153,2533,3295
90,2589,71,35,153,2533,3295
91,2597,60,32,153,2539,3295
92,2595,60,33,153,2540,3295
93,2596,56,31,153,2545,3295
94,2590,60,33,153,2545,3295
95,2590,57,32,153,2549,3295
96,2600,46,31,153,2551,3295
97,2594,52,27,153,2555,3295
98,2593,53,24,153,2558,3295
99,2593,50,23,153,2562,3295
100,2587,51,25,153,2565,3295
101,2585,52,24,153,2567,3295
102,2580,55,21,153,2572,3295
103,2575,52,26,153,2575,3295
104,2576,50,25,153,2577,3295
105,2576,48,26,153,2578,3295
106,2576,45,27,153,2580,3295
107,2579,42,24,153,2583,3295
108,2580,41,22,153,2585,3295
109,2576,45,19,153,2588,3295
110,2574,44,20,153,2590,3295
111,2578,38,22,153,2590,3295
112,2571,45,20,153,2592,3295
113,2568,47,18,153,2595,3295
114,2571,43,17,153,2597,3295
115,2573,41,17,153,2597,3295
116,2570,44,16,153,2598,3295
117,2570,44,15,153,2599,3295
118,2574,37,17,153,2600,3295
119,2573,37,17,153,2601,3295
120,2569,39,17,153,2603,3295
121,2567,39,18,153,2604,3295
122,2568,37,17,153,2606,3295
123,2572,33,17,153,2606,3295
124,2572,31,17,153,2608,3295
125,2574,28,17,153,2609,3295
126,2576,25,18,153,2609,3295
127,2575,24,15,153,2614,3295
128,2578,19,17,153,2614,3295
129,2572,25,14,153,2617,3295
130,2573,21,17,153,2617,3295
131,2571,23,17,153,2617,3295
132,2569,23,16,153,2620,3295
133,2567,25,15,153,2621,3295
134,2564,23,19,153,2622,3295
135,2564,23,19,153,2622,3295
136,2566,21,19,153,2622,3295
137,2566,20,18,153,2624,3295
138,2566,20,15,153,2627,3295
139,2567,19,11,153,2631,3295
140,2564,22,9,153,2633,3295
141,2563,21,11,153,2633,3295
142,2561,23,11,153,2633,3295
143,2563,19,13,153,2633,3295
144,2559,23,12,153,2634,3295
145,2561,18,15,153,2634,3295
146,2562,16,16,153,2634,3295
147,2561,16,16,153,2635,3295
148,2562,14,15,153,2637,3295
149,2563,12,16,153,2637,3295
150,2562,13,16,153,2637,3295
151,2562,13,15,153,2638,3295
