,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5432,0,8,5,5,3226
1,5432,0,8,5,5,3226
2,4863,569,8,5,5,3226
3,4427,787,226,5,5,3226
4,4030,984,422,9,5,3226
5,3772,1039,624,10,5,3226
6,3554,1082,793,16,5,3226
7,3433,1033,951,26,7,3226
8,3308,1020,1071,37,14,3226
9,3263,948,1166,48,25,3226
10,3202,896,1240,58,54,3226
11,3157,844,1280,69,100,3226
12,3109,810,1266,84,181,3226
13,3109,750,1197,96,298,3226
14,3107,695,1080,107,461,3226
15,3085,668,931,118,648,3226
16,3047,667,786,130,820,3226
17,3013,656,676,136,969,3226
18,3005,608,584,141,1112,3226
19,2987,587,509,148,1219,3226
20,2945,590,462,149,1304,3226
21,2934,556,422,149,1389,3226
22,2924,527,386,149,1464,3226
23,2929,488,346,152,1535,3226
24,2920,464,331,155,1580,3226
25,2911,448,313,156,1622,3226
26,2905,428,294,156,1667,3226
27,2894,421,268,156,1711,3226
28,2878,405,262,157,1748,3226
29,2863,406,230,157,1794,3226
30,2836,411,212,158,1833,3226
31,2825,392,215,158,1860,3226
32,2818,376,188,158,1910,3226
33,2807,364,185,158,1936,3226
34,2805,347,180,158,1960,3226
35,2803,333,166,159,1989,3226
36,2786,336,161,160,2007,3226
37,2806,296,165,160,2023,3226
38,2806,288,149,160,2047,3226
39,2807,275,145,161,2062,3226
40,2804,263,132,161,2090,3226
41,2799,254,118,163,2116,3226
42,2795,245,117,163,2130,3226
43,2786,245,107,163,2149,3226
44,2777,242,95,163,2173,3226
45,2774,231,100,164,2181,3226
46,2765,225,101,164,2195,3226
47,2768,206,106,164,2206,3226
48,2760,209,98,164,2219,3226
49,2751,209,94,164,2232,3226
50,2753,197,92,164,2244,3226
51,2743,201,87,165,2254,3226
52,2736,195,88,165,2266,3226
53,2731,194,86,165,2274,3226
54,2742,172,81,165,2290,3226
55,2737,172,72,165,2304,3226
56,2734,163,74,165,2314,3226
57,2726,163,72,165,2324,3226
58,2730,151,70,165,2334,3226
59,2724,153,67,165,2341,3226
60,2721,150,61,165,2353,3226
61,2723,141,63,165,2358,3226
62,2714,146,55,165,2370,3226
63,2708,144,56,165,2377,3226
64,2710,137,54,165,2384,3226
65,2701,141,55,165,2388,3226
66,2703,135,50,165,2397,3226
67,2704,130,50,165,2401,3226
68,2701,125,48,165,2411,3226
69,2695,124,51,165,2415,3226
70,2697,117,48,165,2423,3226
71,2695,116,45,165,2429,3226
72,2694,114,40,165,2437,3226
73,2692,113,36,165,2444,3226
74,2699,101,39,165,2446,3226
75,2698,97,38,165,2452,3226
76,2699,93,33,165,2460,3226
77,2692,96,32,165,2465,3226
78,2690,96,29,165,2470,3226
79,2680,102,32,165,2471,3226
80,2676,100,37,165,2472,3226
81,2683,88,37,165,2477,3226
82,2684,82,38,165,2481,3226
83,2678,85,38,166,2483,3226
84,2680,80,39,166,2485,3226
85,2682,74,40,166,2488,3226
86,2683,71,39,166,2491,3226
87,2677,72,41,166,2494,3226
88,2674,75,33,166,2502,3226
89,2677,70,31,166,2506,3226
90,2670,73,30,166,2511,3226
