,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,7101,0,8,5,5,1557
1,7101,0,8,5,5,1557
2,6298,803,8,5,5,1557
3,5732,1025,352,5,5,1557
4,5302,1125,676,11,5,1557
5,4955,1212,921,25,6,1557
6,4663,1246,1163,41,6,1557
7,4484,1201,1373,52,9,1557
8,4331,1180,1524,70,14,1557
9,4220,1137,1646,89,27,1557
10,4173,1043,1727,117,59,1557
11,4131,980,1756,132,120,1557
12,4107,893,1750,152,217,1557
13,4076,836,1670,164,373,1557
14,4050,790,1502,191,586,1557
15,4039,740,1291,210,839,1557
16,3976,744,1087,222,1090,1557
17,3949,715,915,232,1308,1557
18,3899,696,768,240,1516,1557
19,3882,670,682,245,1640,1557
20,3869,637,595,255,1763,1557
21,3847,623,517,259,1873,1557
22,3828,614,430,264,1983,1557
23,3814,587,387,272,2059,1557
24,3804,561,367,273,2114,1557
25,3801,536,344,273,2165,1557
26,3794,515,310,278,2222,1557
27,3785,496,286,280,2272,1557
28,3787,462,268,283,2319,1557
29,3769,458,252,284,2356,1557
30,3760,444,238,285,2392,1557
31,3763,424,222,286,2424,1557
32,3746,426,212,287,2448,1557
33,3737,416,191,288,2487,1557
34,3743,390,177,291,2518,1557
35,3742,370,180,291,2536,1557
36,3735,363,162,292,2567,1557
37,3730,347,162,292,2588,1557
38,3711,343,158,294,2613,1557
39,3695,340,152,296,2636,1557
40,3704,316,152,296,2651,1557
41,3692,316,142,297,2672,1557
42,3693,307,131,297,2691,1557
43,3676,312,127,297,2707,1557
44,3673,299,126,298,2723,1557
45,3655,303,127,298,2736,1557
46,3648,296,118,299,2758,1557
47,3642,288,111,299,2779,1557
48,3645,272,109,300,2793,1557
49,3643,254,119,300,2803,1557
50,3638,247,114,300,2820,1557
51,3633,241,109,300,2836,1557
52,3620,240,107,301,2851,1557
53,3627,217,110,301,2864,1557
54,3617,218,103,301,2880,1557
55,3603,220,101,301,2894,1557
56,3597,219,94,301,2908,1557
57,3597,212,92,301,2917,1557
58,3597,202,90,301,2929,1557
59,3605,188,87,301,2938,1557
60,3614,170,81,301,2953,1557
61,3605,170,77,301,2966,1557
62,3595,175,72,301,2976,1557
63,3590,172,73,301,2983,1557
64,3582,175,68,301,2993,1557
65,3579,171,68,302,2999,1557
66,3586,151,70,302,3010,1557
