,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,2,1,0,1,1,0,0,0
1,0,2,1,0,1,1,0,0,0
2,0,2,1,0,1,1,0,0,0
3,0,2,1,0,1,1,0,0,0
4,0,2,1,0,1,1,0,0,0
5,0,2,1,0,1,1,0,0,0
6,0,2,1,0,1,1,0,0,0
7,0,2,2,0,1,1,0,0,0
8,1,5,4,3,4,1,0,0,0
9,4,12,13,7,6,2,1,0,0
10,7,19,23,13,13,7,4,0,0
11,19,33,41,30,20,11,6,0,0
12,39,48,72,68,42,22,11,0,0
13,61,97,138,124,76,33,12,0,0
14,98,157,204,181,111,45,17,0,0
15,133,220,263,254,158,68,21,0,0
16,155,294,342,326,202,87,23,0,0
17,191,344,409,394,236,99,25,0,0
18,213,391,469,438,267,106,31,0,0
19,238,420,513,479,294,118,33,0,0
20,261,458,550,506,306,126,37,0,0
21,282,495,582,533,327,131,38,0,0
22,299,516,601,554,340,141,38,0,0
23,324,545,627,574,350,147,38,0,0
24,351,566,632,585,354,153,39,0,0
25,370,588,639,592,358,160,40,0,0
26,393,608,651,604,363,162,40,0,0
27,416,627,657,608,366,163,40,0,0
28,446,642,663,614,369,164,40,0,0
29,461,661,666,616,376,166,40,0,0
30,480,682,671,618,381,166,40,0,0
31,495,692,673,618,383,168,40,0,0
32,512,706,677,618,384,168,40,0,0
33,527,717,678,619,386,170,40,0,0
34,552,731,680,620,387,170,40,0,0
35,569,742,680,621,388,170,40,0,0
36,587,756,680,621,389,170,40,0,0
37,601,770,682,623,389,170,40,0,0
38,615,775,682,623,389,170,40,0,0
39,630,785,683,623,389,170,40,0,0
40,643,794,683,623,389,170,40,0,0
41,653,803,683,623,390,170,40,0,0
42,666,808,683,623,390,170,40,0,0
43,681,815,683,623,391,170,40,0,0
44,692,817,683,624,391,170,40,0,0
45,703,827,683,624,391,170,40,0,0
46,709,835,683,624,391,170,40,0,0
47,717,840,683,624,391,170,40,0,0
48,724,845,683,624,391,170,40,0,0
49,735,849,683,624,391,170,40,0,0
50,744,854,683,624,391,170,40,0,0
51,756,857,683,624,391,170,40,0,0
52,762,866,683,624,391,170,40,0,0
53,772,869,683,624,391,170,40,0,0
54,782,873,683,624,391,170,40,0,0
55,789,876,683,624,391,170,40,0,0
56,799,878,683,624,391,170,40,0,0
57,808,878,683,624,391,170,40,0,0
58,815,881,683,624,391,170,40,0,0
59,826,881,683,624,391,170,40,0,0
60,830,886,683,624,391,170,40,0,0
61,838,887,683,624,391,170,40,0,0
62,843,887,683,624,391,170,40,0,0
63,851,889,683,624,391,170,40,0,0
64,859,891,683,624,391,170,40,0,0
65,866,892,683,624,391,170,40,0,0
66,873,893,683,624,391,170,40,0,0
67,881,896,683,624,391,170,40,0,0
68,889,897,683,624,391,170,40,0,0
69,898,897,683,624,391,170,40,0,0
70,906,898,683,624,391,170,40,0,0
71,913,899,683,624,391,170,40,0,0
72,914,899,683,624,391,170,40,0,0
73,918,899,683,624,391,170,40,0,0
74,922,899,683,624,391,170,40,0,0
75,928,899,683,624,391,170,40,0,0
76,932,899,683,624,391,170,40,0,0
77,936,899,683,624,391,170,40,0,0
78,939,901,683,624,391,170,40,0,0
79,940,901,683,624,391,170,40,0,0
80,946,901,683,624,391,170,40,0,0
81,952,901,683,624,391,170,40,0,0
82,955,902,683,624,391,170,40,0,0
83,962,902,683,624,391,170,40,0,0
84,969,902,683,624,391,170,40,0,0
85,973,903,683,624,391,170,40,0,0
86,977,904,683,624,391,170,40,0,0
87,982,904,683,624,391,170,40,0,0
88,985,904,683,624,391,170,40,0,0
89,988,904,683,624,391,170,40,0,0
90,989,904,683,624,391,170,40,0,0
91,990,904,683,624,391,170,40,0,0
92,996,904,683,624,391,170,40,0,0
93,999,904,683,624,391,170,40,0,0
94,1000,904,683,624,391,170,40,0,0
