,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,6217,0,8,5,5,2441
1,6217,0,8,5,5,2441
2,5533,684,8,5,5,2441
3,4997,970,258,5,5,2441
4,4600,1089,535,6,5,2441
5,4301,1145,771,13,5,2441
6,4085,1141,981,22,6,2441
7,3924,1129,1139,37,6,2441
8,3794,1088,1286,57,10,2441
9,3746,985,1409,72,23,2441
10,3711,898,1487,90,49,2441
11,3670,850,1497,107,111,2441
12,3614,809,1496,122,194,2441
13,3575,761,1429,136,334,2441
14,3536,730,1282,150,537,2441
15,3521,675,1137,161,741,2441
16,3494,653,970,170,948,2441
17,3469,634,796,180,1156,2441
18,3455,610,671,188,1311,2441
19,3416,606,582,194,1437,2441
20,3409,566,525,199,1536,2441
21,3383,559,459,205,1629,2441
22,3368,537,415,210,1705,2441
23,3350,517,383,215,1770,2441
24,3333,496,353,218,1835,2441
25,3322,474,324,219,1896,2441
26,3303,471,298,220,1943,2441
27,3296,452,286,222,1979,2441
28,3302,426,268,223,2016,2441
29,3303,399,249,227,2057,2441
30,3280,403,235,227,2090,2441
31,3254,408,217,229,2127,2441
32,3243,397,200,229,2166,2441
33,3237,379,185,232,2202,2441
34,3233,365,167,232,2238,2441
35,3249,325,173,232,2256,2441
36,3226,336,164,232,2277,2441
37,3211,343,155,232,2294,2441
38,3206,331,148,232,2318,2441
39,3198,318,146,232,2341,2441
40,3206,301,128,232,2368,2441
41,3206,280,128,233,2388,2441
42,3199,268,129,233,2406,2441
43,3187,264,128,233,2423,2441
44,3178,262,123,233,2439,2441
45,3183,251,114,233,2454,2441
46,3188,228,115,233,2471,2441
47,3179,229,109,233,2485,2441
48,3180,215,102,233,2505,2441
49,3176,206,99,234,2520,2441
50,3172,199,91,234,2539,2441
51,3158,209,86,234,2548,2441
52,3154,206,82,234,2559,2441
53,3160,187,79,234,2575,2441
54,3159,181,70,234,2591,2441
55,3162,168,70,234,2601,2441
56,3164,157,71,234,2609,2441
57,3157,159,70,234,2615,2441
58,3147,158,71,234,2625,2441
59,3147,147,74,234,2633,2441
60,3142,143,77,234,2639,2441
61,3136,141,73,234,2651,2441
62,3135,135,75,234,2656,2441
63,3126,139,71,234,2665,2441
64,3120,136,74,234,2671,2441
65,3129,121,66,234,2685,2441
66,3123,123,64,234,2691,2441
67,3120,121,57,234,2703,2441
68,3112,125,54,234,2710,2441
69,3113,120,53,234,2715,2441
70,3109,120,52,234,2720,2441
71,3106,120,50,234,2725,2441
72,3104,115,48,234,2734,2441
73,3103,110,45,234,2743,2441
74,3101,106,47,234,2747,2441
75,3105,96,43,234,2757,2441
76,3103,94,43,234,2761,2441
77,3104,91,42,234,2764,2441
78,3096,97,40,234,2768,2441
79,3097,92,37,234,2775,2441
80,3096,89,38,234,2778,2441
81,3094,83,40,235,2783,2441
82,3102,69,40,235,2789,2441
83,3099,72,35,235,2794,2441
84,3098,69,38,235,2795,2441
85,3090,75,36,235,2799,2441
86,3091,71,35,235,2803,2441
87,3089,69,32,235,2810,2441
88,3088,68,30,235,2814,2441
89,3091,65,25,235,2819,2441
90,3087,66,27,235,2820,2441
91,3085,64,29,235,2822,2441
92,3085,59,30,235,2826,2441
93,3088,53,29,235,2830,2441
94,3092,47,29,235,2832,2441
95,3092,44,30,235,2834,2441
96,3090,46,28,235,2836,2441
97,3085,49,27,235,2839,2441
98,3084,48,28,235,2840,2441
99,3088,42,26,235,2844,2441
100,3080,49,26,235,2845,2441
101,3073,52,26,235,2849,2441
102,3072,51,26,235,2851,2441
103,3071,51,23,235,2855,2441
104,3073,49,22,235,2856,2441
105,3078,41,22,235,2859,2441
106,3076,41,22,235,2861,2441
107,3073,42,20,235,2865,2441
108,3072,43,17,235,2868,2441
109,3076,39,16,235,2869,2441
110,3078,36,16,235,2870,2441
111,3079,32,19,235,2870,2441
112,3080,30,19,235,2871,2441
113,3079,30,18,235,2873,2441
114,3082,26,16,235,2876,2441
115,3077,30,16,235,2877,2441
116,3074,32,15,235,2879,2441
117,3072,34,14,235,2880,2441
118,3070,32,17,235,2881,2441
119,3069,32,18,235,2881,2441
120,3070,31,15,235,2884,2441
121,3068,32,15,235,2885,2441
122,3069,28,18,235,2885,2441
123,3070,27,17,235,2886,2441
124,3076,20,16,235,2888,2441
125,3071,24,15,235,2890,2441
126,3068,26,16,235,2890,2441
127,3069,24,16,235,2891,2441
128,3070,21,18,235,2891,2441
129,3070,20,18,235,2892,2441
130,3070,20,16,235,2894,2441
131,3070,20,14,235,2896,2441
132,3070,18,16,235,2896,2441
133,3072,15,16,235,2897,2441
134,3067,20,15,235,2898,2441
135,3066,21,14,235,2899,2441
136,3063,21,15,235,2901,2441
137,3063,21,13,235,2903,2441
138,3062,21,14,235,2903,2441
139,3063,20,14,235,2903,2441
140,3065,16,15,235,2904,2441
141,3064,16,16,235,2904,2441
142,3065,14,15,235,2906,2441
143,3067,12,14,235,2907,2441
144,3068,10,13,235,2909,2441
145,3067,10,13,235,2910,2441
146,3067,8,13,235,2912,2441
147,3067,7,14,235,2912,2441
148,3066,8,13,235,2913,2441
149,3062,12,13,235,2913,2441
150,3063,10,13,235,2914,2441
151,3063,10,13,235,2914,2441
152,3060,13,12,235,2915,2441
153,3061,10,14,235,2915,2441
154,3063,6,15,235,2916,2441
155,3063,6,14,235,2917,2441
156,3062,7,14,235,2917,2441
157,3062,5,14,235,2919,2441
158,3062,5,14,235,2919,2441
159,3060,7,13,235,2920,2441
160,3061,5,14,235,2920,2441
161,3061,3,14,235,2922,2441
162,3061,3,14,235,2922,2441
163,3060,4,13,235,2923,2441
164,3059,5,13,235,2923,2441
165,3059,5,13,235,2923,2441
166,3059,5,12,235,2924,2441
167,3059,5,10,235,2926,2441
168,3058,6,10,235,2926,2441
169,3057,7,10,235,2926,2441
170,3057,6,9,235,2928,2441
171,3057,6,9,235,2928,2441
172,3058,5,9,235,2928,2441
173,3060,3,9,235,2928,2441
174,3059,4,9,235,2928,2441
175,3060,2,9,235,2929,2441
176,3060,2,9,235,2929,2441
177,3060,2,9,235,2929,2441
178,3059,3,9,235,2929,2441
179,3060,2,9,235,2929,2441
180,3061,1,9,235,2929,2441
181,3061,1,9,235,2929,2441
182,3060,2,9,235,2929,2441
183,3060,2,9,235,2929,2441
184,3059,3,9,235,2929,2441
185,3059,3,8,235,2930,2441
186,3059,2,9,235,2930,2441
187,3060,1,9,235,2930,2441
188,3060,1,9,235,2930,2441
189,3060,1,9,235,2930,2441
190,3060,1,9,235,2930,2441
191,3058,2,10,235,2930,2441
192,3057,3,10,235,2930,2441
193,3057,2,11,235,2930,2441
194,3057,2,11,235,2930,2441
195,3058,1,11,235,2930,2441
196,3058,1,9,235,2932,2441
197,3057,2,9,235,2932,2441
198,3057,2,9,235,2932,2441
199,3057,2,9,235,2932,2441
200,3057,1,10,235,2932,2441
201,3057,1,9,235,2933,2441
202,3057,1,9,235,2933,2441
203,3057,1,9,235,2933,2441
204,3057,1,9,235,2933,2441
205,3057,1,9,235,2933,2441
206,3057,1,9,235,2933,2441
207,3058,0,9,235,2933,2441
208,3057,1,9,235,2933,2441
209,3057,0,10,235,2933,2441
210,3057,0,9,235,2934,2441
211,3057,0,9,235,2934,2441
212,3057,0,9,235,2934,2441
213,3057,0,9,235,2934,2441
214,3057,0,9,235,2934,2441
215,3057,0,9,235,2934,2441
216,3057,0,9,235,2934,2441
217,3057,0,9,235,2934,2441
218,3057,0,9,235,2934,2441
219,3057,0,9,235,2934,2441
220,3057,0,8,235,2935,2441
221,3057,0,8,235,2935,2441
222,3057,0,8,235,2935,2441
223,3057,0,8,235,2935,2441
224,3057,0,8,235,2935,2441
225,3057,0,8,235,2935,2441
226,3057,0,8,235,2935,2441
227,3057,0,8,235,2935,2441
228,3057,0,8,235,2935,2441
229,3057,0,8,235,2935,2441
230,3057,0,8,235,2935,2441
231,3057,0,8,235,2935,2441
232,3057,0,8,235,2935,2441
233,3057,0,8,235,2935,2441
234,3057,0,8,235,2935,2441
235,3057,0,8,235,2935,2441
236,3057,0,8,235,2935,2441
237,3057,0,8,235,2935,2441
238,3057,0,8,235,2935,2441
239,3057,0,8,235,2935,2441
240,3057,0,8,235,2935,2441
