,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,7088,0,8,5,5,1570
1,7088,0,8,5,5,1570
2,6288,800,8,5,5,1570
3,5709,1013,374,5,5,1570
4,5247,1160,682,12,5,1570
5,4887,1210,979,25,5,1570
6,4601,1222,1239,38,6,1570
7,4399,1202,1435,61,9,1570
8,4225,1181,1601,82,17,1570
9,4143,1057,1778,98,30,1570
10,4054,996,1867,125,64,1570
11,4019,915,1893,158,121,1570
12,3991,851,1837,185,242,1570
13,3951,808,1716,201,430,1570
14,3908,780,1536,219,663,1570
15,3888,710,1324,237,947,1570
16,3854,667,1138,249,1198,1570
17,3844,627,954,262,1419,1570
18,3823,595,798,274,1616,1570
19,3804,575,690,276,1761,1570
20,3776,559,587,285,1899,1570
21,3770,530,513,292,2001,1570
22,3760,504,453,295,2094,1570
23,3760,482,397,297,2170,1570
24,3736,479,340,300,2251,1570
25,3724,462,310,302,2308,1570
26,3717,429,288,306,2366,1570
27,3699,422,261,309,2415,1570
28,3693,397,241,311,2464,1570
29,3681,390,235,313,2487,1570
30,3676,379,213,313,2525,1570
31,3655,380,198,315,2558,1570
32,3651,360,192,317,2586,1570
33,3640,352,184,318,2612,1570
34,3618,359,172,320,2637,1570
35,3628,329,173,320,2656,1570
36,3622,314,165,321,2684,1570
37,3624,294,160,321,2707,1570
38,3608,296,147,321,2734,1570
39,3603,284,142,322,2755,1570
40,3611,265,130,323,2777,1570
41,3589,268,129,323,2797,1570
42,3586,262,118,323,2817,1570
43,3570,270,113,323,2830,1570
44,3565,262,107,323,2849,1570
45,3571,244,108,323,2860,1570
46,3578,229,100,323,2876,1570
47,3572,226,96,323,2889,1570
48,3575,203,103,323,2902,1570
49,3569,199,97,323,2918,1570
50,3563,196,96,323,2928,1570
51,3553,195,92,323,2943,1570
52,3547,193,92,323,2951,1570
53,3543,189,93,323,2958,1570
54,3549,170,89,323,2975,1570
55,3544,164,91,323,2984,1570
56,3541,157,93,325,2990,1570
57,3521,175,82,325,3003,1570
58,3524,157,84,325,3016,1570
59,3525,149,79,325,3028,1570
60,3527,143,69,325,3042,1570
61,3532,128,67,325,3054,1570
62,3527,127,65,325,3062,1570
63,3523,124,62,325,3072,1570
64,3524,119,58,325,3080,1570
65,3513,123,58,325,3087,1570
66,3511,120,57,325,3093,1570
67,3509,120,53,325,3099,1570
68,3513,112,49,325,3107,1570
69,3511,108,46,325,3116,1570
70,3516,98,48,325,3119,1570
71,3513,98,39,325,3131,1570
72,3505,99,42,325,3135,1570
73,3498,101,42,325,3140,1570
74,3498,98,42,325,3143,1570
75,3508,83,41,325,3149,1570
76,3503,84,43,325,3151,1570
77,3496,85,46,325,3154,1570
78,3498,75,45,325,3163,1570
79,3499,69,46,325,3167,1570
80,3491,74,46,325,3170,1570
81,3491,70,46,325,3174,1570
82,3494,65,41,325,3181,1570
83,3487,70,37,325,3187,1570
84,3490,67,36,325,3188,1570
85,3487,65,35,325,3194,1570
86,3486,62,37,325,3196,1570
87,3485,60,33,325,3203,1570
88,3486,56,30,325,3209,1570
89,3486,55,27,325,3213,1570
90,3480,58,28,325,3215,1570
91,3483,54,25,325,3219,1570
92,3486,46,28,325,3221,1570
93,3482,48,27,325,3224,1570
94,3480,47,28,325,3226,1570
95,3486,39,25,325,3231,1570
96,3488,37,21,325,3235,1570
97,3486,37,22,325,3236,1570
98,3481,39,21,325,3240,1570
99,3479,37,25,325,3240,1570
100,3480,35,24,325,3242,1570
101,3481,33,25,325,3242,1570
102,3479,32,26,325,3244,1570
103,3479,32,22,325,3248,1570
104,3478,32,22,325,3249,1570
105,3475,34,22,325,3250,1570
106,3476,29,25,325,3251,1570
107,3471,31,26,325,3253,1570
108,3470,30,21,325,3260,1570
109,3469,29,23,325,3260,1570
110,3466,32,19,325,3264,1570
111,3468,29,18,325,3266,1570
112,3468,29,18,325,3266,1570
113,3464,30,18,325,3269,1570
114,3463,29,18,325,3271,1570
115,3465,25,18,325,3273,1570
116,3464,25,18,325,3274,1570
117,3460,27,20,325,3274,1570
118,3461,25,21,325,3274,1570
119,3465,20,21,325,3275,1570
120,3467,18,20,325,3276,1570
121,3467,15,22,325,3277,1570
122,3465,17,19,325,3280,1570
123,3464,16,17,325,3284,1570
124,3462,16,16,325,3287,1570
125,3458,19,17,325,3287,1570
126,3457,20,14,325,3290,1570
127,3458,18,15,325,3290,1570
128,3458,18,15,325,3290,1570
129,3457,18,15,325,3291,1570
130,3457,18,14,325,3292,1570
131,3460,13,16,325,3292,1570
132,3460,12,15,325,3294,1570
133,3458,12,15,325,3296,1570
134,3457,13,15,325,3296,1570
135,3460,9,15,325,3297,1570
136,3458,11,13,325,3299,1570
137,3458,11,13,325,3299,1570
138,3456,12,12,325,3301,1570
139,3457,11,11,325,3302,1570
140,3458,10,10,325,3303,1570
141,3457,10,11,325,3303,1570
142,3457,10,10,325,3304,1570
143,3455,12,10,325,3304,1570
144,3456,11,9,325,3305,1570
145,3457,9,10,325,3305,1570
146,3458,8,10,325,3305,1570
147,3456,10,9,325,3306,1570
148,3455,11,9,325,3306,1570
149,3455,11,9,325,3306,1570
150,3456,10,9,325,3306,1570
151,3457,9,8,325,3307,1570
152,3459,7,8,325,3307,1570
153,3458,8,8,325,3307,1570
154,3457,9,8,325,3307,1570
155,3457,9,8,325,3307,1570
156,3457,8,9,325,3307,1570
157,3455,9,10,325,3307,1570
158,3455,9,10,325,3307,1570
159,3456,8,10,325,3307,1570
