,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,7862,0,8,5,5,796
1,7862,0,8,5,5,796
2,7003,859,8,5,5,796
3,6372,1116,382,5,5,796
4,5852,1269,742,12,5,796
5,5453,1327,1073,22,5,796
6,5152,1292,1395,33,8,796
7,4920,1275,1613,60,12,796
8,4732,1228,1812,88,20,796
9,4631,1130,1948,129,42,796
10,4556,1042,2048,156,78,796
11,4513,954,2090,180,143,796
12,4470,891,2059,206,254,796
13,4428,819,1953,229,451,796
14,4369,795,1752,256,708,796
15,4328,746,1505,280,1021,796
16,4273,723,1291,294,1299,796
17,4261,677,1072,312,1558,796
18,4224,664,894,321,1777,796
19,4227,608,757,333,1955,796
20,4207,584,651,336,2102,796
21,4181,574,564,346,2215,796
22,4163,562,500,351,2304,796
23,4165,526,430,355,2404,796
24,4125,531,403,357,2464,796
25,4123,495,374,360,2528,796
26,4103,480,339,362,2596,796
27,4104,451,309,365,2651,796
28,4084,451,277,367,2701,796
29,4071,436,261,371,2741,796
30,4047,441,235,371,2786,796
31,4037,423,229,374,2817,796
32,4048,386,208,377,2861,796
33,4032,389,193,378,2888,796
34,4031,367,181,380,2921,796
35,4028,353,172,381,2946,796
36,4018,342,171,381,2968,796
37,4005,341,157,382,2995,796
38,4000,323,149,383,3025,796
39,4005,302,145,383,3045,796
40,4005,285,142,383,3065,796
41,3999,273,141,383,3084,796
42,3990,265,135,383,3107,796
43,3993,253,124,383,3127,796
44,3986,243,127,383,3141,796
45,3970,235,133,384,3158,796
46,3975,220,122,385,3178,796
47,3952,226,128,385,3189,796
48,3944,229,117,385,3205,796
49,3937,226,112,385,3220,796
50,3934,219,105,385,3237,796
51,3951,195,99,386,3249,796
52,3952,182,98,387,3261,796
53,3951,183,79,387,3280,796
54,3936,191,67,388,3298,796
55,3943,174,67,388,3308,796
56,3940,172,64,388,3316,796
57,3938,167,52,389,3334,796
58,3935,159,58,389,3339,796
59,3926,161,60,389,3344,796
60,3931,150,60,389,3350,796
61,3928,147,63,389,3353,796
62,3917,150,65,389,3359,796
63,3925,132,69,389,3365,796
64,3925,126,70,389,3370,796
65,3920,122,69,389,3380,796
66,3914,127,64,389,3386,796
67,3918,118,58,389,3397,796
68,3901,125,59,389,3406,796
69,3901,116,61,389,3413,796
70,3901,112,59,389,3419,796
71,3893,114,55,389,3429,796
72,3893,111,51,389,3436,796
73,3890,104,56,389,3441,796
74,3894,96,54,389,3447,796
75,3895,92,55,389,3449,796
76,3893,88,53,389,3457,796
77,3891,88,44,389,3468,796
78,3885,91,38,389,3477,796
79,3881,90,39,389,3481,796
80,3882,85,37,389,3487,796
81,3885,78,36,389,3492,796
82,3881,79,33,389,3498,796
83,3881,76,34,389,3500,796
84,3877,78,35,389,3501,796
85,3881,73,35,389,3502,796
86,3881,71,32,389,3507,796
87,3882,65,35,389,3509,796
88,3884,60,34,389,3513,796
89,3886,55,32,389,3518,796
90,3884,55,31,389,3521,796
91,3880,57,30,389,3524,796
92,3877,58,30,389,3526,796
93,3875,58,27,389,3531,796
94,3880,53,26,389,3532,796
95,3874,58,25,389,3534,796
96,3872,58,22,389,3539,796
97,3868,60,22,389,3541,796
98,3872,52,24,389,3543,796
99,3876,47,22,389,3546,796
100,3872,49,24,389,3546,796
101,3868,52,24,389,3547,796
102,3870,49,22,389,3550,796
103,3869,49,21,389,3552,796
104,3874,43,21,389,3553,796
105,3863,53,22,389,3553,796
106,3864,50,21,389,3556,796
107,3868,44,19,389,3560,796
108,3868,42,19,389,3562,796
109,3868,40,18,389,3565,796
110,3866,41,19,389,3565,796
111,3867,40,19,389,3565,796
112,3864,41,20,389,3566,796
113,3864,41,18,389,3568,796
114,3859,44,18,389,3570,796
115,3861,40,18,389,3572,796
116,3863,37,17,389,3574,796
117,3864,35,18,389,3574,796
118,3860,37,16,389,3578,796
119,3859,37,16,389,3579,796
120,3862,32,17,389,3580,796
121,3857,37,14,389,3583,796
122,3861,32,15,389,3583,796
123,3859,33,15,389,3584,796
124,3858,34,13,389,3586,796
125,3854,37,14,389,3586,796
126,3850,39,15,389,3587,796
127,3853,35,15,389,3588,796
128,3855,31,16,389,3589,796
129,3853,31,15,389,3592,796
130,3856,26,17,389,3592,796
131,3861,19,18,389,3593,796
132,3858,20,18,389,3595,796
133,3853,24,18,389,3596,796
134,3855,20,16,389,3600,796
135,3854,21,16,389,3600,796
136,3856,18,17,389,3600,796
137,3856,18,15,389,3602,796
138,3854,19,15,389,3603,796
139,3852,21,14,389,3604,796
140,3850,21,15,389,3605,796
141,3851,19,14,389,3607,796
142,3850,20,14,389,3607,796
143,3853,17,12,389,3609,796
144,3854,16,9,389,3612,796
145,3853,14,11,389,3613,796
146,3853,14,10,389,3614,796
147,3853,14,9,389,3615,796
148,3854,13,9,389,3615,796
149,3852,15,9,389,3615,796
150,3851,14,11,389,3615,796
151,3854,10,12,389,3615,796
152,3853,10,13,389,3615,796
153,3852,11,11,389,3617,796
154,3853,9,12,389,3617,796
155,3851,11,12,389,3617,796
156,3850,11,13,389,3617,796
157,3848,13,13,389,3617,796
158,3847,14,13,389,3617,796
159,3847,13,12,389,3619,796
160,3846,14,11,389,3620,796
161,3847,13,11,389,3620,796
162,3848,12,11,389,3620,796
163,3851,8,12,389,3620,796
164,3850,9,12,389,3620,796
165,3848,11,11,389,3621,796
166,3848,11,11,389,3621,796
167,3848,11,10,389,3622,796
168,3847,10,11,389,3623,796
169,3848,9,11,389,3623,796
170,3849,7,12,389,3623,796
171,3849,6,13,389,3623,796
172,3850,5,13,389,3623,796
173,3849,6,12,389,3624,796
174,3849,6,11,389,3625,796
175,3847,8,11,389,3625,796
176,3846,9,9,389,3627,796
177,3847,8,9,389,3627,796
178,3846,9,9,389,3627,796
179,3846,9,9,389,3627,796
180,3848,7,9,389,3627,796
181,3848,7,8,389,3628,796
182,3849,6,8,389,3628,796
183,3849,6,8,389,3628,796
184,3848,7,8,389,3628,796
185,3845,10,8,389,3628,796
186,3845,10,8,389,3628,796
187,3847,7,9,389,3628,796
188,3847,7,9,389,3628,796
189,3847,7,9,389,3628,796
190,3846,8,9,389,3628,796
191,3845,9,8,389,3629,796
192,3846,8,8,389,3629,796
193,3845,9,8,389,3629,796
194,3845,9,8,389,3629,796
195,3845,7,10,389,3629,796
196,3845,7,10,389,3629,796
197,3847,5,10,389,3629,796
198,3846,5,11,389,3629,796
199,3847,4,11,389,3629,796
200,3847,4,11,389,3629,796
201,3847,4,11,389,3629,796
202,3847,3,12,389,3629,796
203,3845,5,10,389,3631,796
204,3844,6,9,389,3632,796
205,3844,6,9,389,3632,796
206,3845,4,10,389,3632,796
207,3845,4,10,389,3632,796
208,3845,3,11,389,3632,796
209,3844,4,11,389,3632,796
210,3844,4,11,389,3632,796
