,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,7879,0,8,5,5,779
1,7879,0,8,5,5,779
2,6997,882,8,5,5,779
3,6326,1199,362,5,5,779
4,5820,1326,731,15,5,779
5,5425,1391,1054,22,5,779
6,5126,1386,1339,41,5,779
7,4920,1326,1589,55,7,779
8,4763,1277,1769,77,11,779
9,4658,1176,1926,106,31,779
10,4571,1097,2026,137,66,779
11,4543,1002,2035,166,151,779
12,4492,940,2003,188,274,779
13,4448,892,1902,202,453,779
14,4406,842,1734,224,691,779
15,4394,786,1473,237,1007,779
16,4343,785,1250,248,1271,779
17,4312,758,1047,260,1520,779
18,4266,732,905,270,1724,779
19,4235,711,768,278,1905,779
20,4213,692,665,283,2044,779
21,4213,645,594,289,2156,779
22,4195,626,515,298,2263,779
23,4193,586,486,299,2333,779
24,4169,567,444,300,2417,779
25,4160,546,406,302,2483,779
26,4157,519,371,302,2548,779
27,4149,498,329,304,2617,779
28,4137,479,299,304,2678,779
29,4123,468,272,305,2729,779
30,4117,457,249,305,2769,779
31,4082,475,223,305,2812,779
32,4107,427,210,306,2847,779
33,4108,398,204,307,2880,779
34,4084,400,190,308,2915,779
35,4080,385,186,309,2937,779
36,4075,369,181,310,2962,779
37,4075,353,174,311,2984,779
38,4064,349,164,311,3009,779
39,4064,327,169,311,3026,779
40,4058,320,156,311,3052,779
41,4061,296,156,311,3073,779
42,4057,281,148,311,3100,779
43,4041,284,136,311,3125,779
44,4020,294,127,311,3145,779
45,4002,294,128,312,3161,779
46,4000,279,126,312,3180,779
47,4004,262,125,312,3194,779
48,3997,263,111,313,3213,779
49,3997,241,116,313,3230,779
50,3989,235,116,313,3244,779
51,3990,224,108,313,3262,779
52,3973,232,100,315,3277,779
53,3973,222,97,315,3290,779
54,3972,214,95,315,3301,779
55,3964,210,93,315,3315,779
56,3972,195,87,315,3328,779
57,3974,182,86,315,3340,779
58,3966,179,86,315,3351,779
59,3952,180,90,315,3360,779
60,3946,177,86,316,3372,779
61,3942,175,75,317,3388,779
62,3938,165,77,317,3400,779
63,3928,168,72,318,3411,779
64,3932,160,65,319,3421,779
65,3930,155,62,319,3431,779
66,3935,142,64,319,3437,779
67,3936,137,57,319,3448,779
68,3948,118,59,319,3453,779
69,3930,129,58,319,3461,779
70,3926,128,53,319,3471,779
71,3913,138,53,319,3474,779
72,3910,131,56,319,3481,779
