,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,1,0,1,1,2,0,0,0
1,0,1,0,1,1,2,0,0,0
2,0,1,0,1,1,2,0,0,0
3,0,1,0,1,1,2,0,0,0
4,0,1,0,1,1,2,0,0,0
5,0,1,0,1,1,2,0,0,0
6,0,1,0,1,2,2,0,0,0
7,0,2,0,1,2,3,0,0,0
8,1,2,2,1,3,3,0,0,0
9,2,4,4,4,4,4,0,0,0
10,8,13,9,12,5,7,0,0,0
11,16,24,35,36,18,13,2,0,0
12,36,44,71,69,34,22,6,0,0
13,55,86,124,116,56,41,11,0,0
14,88,142,211,182,90,54,18,0,0
15,121,210,321,263,129,79,22,0,0
16,144,268,404,322,158,91,24,0,0
17,179,332,467,387,186,112,26,0,0
18,206,374,533,432,215,130,30,0,0
19,233,415,587,478,233,141,31,0,0
20,257,441,625,513,255,152,32,0,0
21,283,468,652,546,277,157,32,0,0
22,302,500,677,562,293,166,33,0,0
23,320,530,694,580,304,168,34,0,0
24,343,541,711,590,310,172,34,0,0
25,359,574,723,601,314,177,34,0,0
26,386,593,732,609,319,179,35,0,0
27,412,610,735,617,327,180,35,0,0
28,426,635,741,619,332,180,35,0,0
29,445,650,744,623,336,180,35,0,0
30,457,664,751,626,337,181,36,0,0
31,468,676,754,634,339,182,36,0,0
32,485,690,759,634,339,182,36,0,0
33,499,706,760,635,339,182,36,0,0
34,520,722,763,635,340,182,37,0,0
35,534,730,763,636,340,182,37,0,0
36,556,741,764,636,340,182,37,0,0
37,570,755,765,639,340,182,37,0,0
38,580,760,766,639,340,182,37,0,0
39,597,765,767,639,342,182,37,0,0
40,613,774,768,639,343,182,37,0,0
41,622,780,768,639,343,182,37,0,0
42,633,789,768,639,343,182,37,0,0
43,649,796,768,639,343,182,37,0,0
44,658,801,768,639,343,182,37,0,0
45,665,802,768,639,344,182,37,0,0
46,674,806,768,639,345,182,37,0,0
47,680,809,768,639,345,182,37,0,0
48,684,816,768,639,345,182,37,0,0
49,694,824,769,639,345,182,37,0,0
50,702,827,769,639,345,182,37,0,0
51,707,828,769,639,345,182,37,0,0
52,720,830,769,639,345,182,37,0,0
53,727,833,769,639,345,182,37,0,0
54,735,836,769,639,345,182,37,0,0
55,744,841,769,639,345,182,37,0,0
56,747,841,769,639,345,182,37,0,0
57,753,841,769,639,345,182,37,0,0
58,757,842,769,639,345,182,37,0,0
59,771,842,769,639,345,182,37,0,0
60,776,843,769,639,345,182,37,0,0
61,782,844,769,639,345,182,37,0,0
62,789,844,769,639,345,182,37,0,0
63,796,845,769,639,345,182,37,0,0
64,804,846,769,639,345,182,37,0,0
65,808,846,769,639,345,182,37,0,0
66,819,847,769,639,345,182,37,0,0
67,825,849,769,639,345,182,37,0,0
68,833,849,769,639,345,182,37,0,0
69,843,849,769,639,345,182,37,0,0
70,849,849,769,639,345,182,37,0,0
71,860,850,769,639,345,182,37,0,0
72,868,851,769,639,345,182,37,0,0
73,877,853,769,639,345,182,37,0,0
74,881,853,769,639,345,182,37,0,0
75,885,854,769,639,345,182,37,0,0
76,889,854,769,639,345,182,37,0,0
77,893,854,769,639,345,182,37,0,0
78,896,856,769,639,345,182,37,0,0
79,899,857,769,639,345,182,37,0,0
80,905,857,769,639,345,182,37,0,0
81,916,857,769,639,345,182,37,0,0
82,920,858,769,639,345,182,37,0,0
83,929,858,769,639,345,182,37,0,0
84,933,858,769,639,345,182,37,0,0
85,937,858,769,639,345,182,37,0,0
86,939,858,769,639,345,182,37,0,0
87,945,858,769,639,345,182,37,0,0
88,946,858,769,639,345,182,37,0,0
89,951,858,769,639,345,182,37,0,0
90,957,858,769,639,345,182,37,0,0
91,960,858,769,639,345,182,37,0,0
92,967,858,769,639,345,182,37,0,0
93,972,858,769,639,345,182,37,0,0
94,977,858,769,639,345,182,37,0,0
95,984,859,769,639,345,182,37,0,0
96,986,860,769,639,345,182,37,0,0
97,989,861,769,639,345,182,37,0,0
98,996,863,769,639,345,182,37,0,0
99,999,863,769,639,345,182,37,0,0
100,1001,863,769,639,345,182,37,0,0
101,1003,863,769,639,345,182,37,0,0
102,1004,863,769,639,345,182,37,0,0
103,1008,863,769,639,345,182,37,0,0
104,1008,863,769,639,345,182,37,0,0
