,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,1,0,2,1,1,0,0,0,0
1,1,0,2,1,1,0,0,0,0
2,1,0,2,1,1,0,0,0,0
3,1,0,2,1,1,0,0,0,0
4,1,0,2,1,1,0,0,0,0
5,1,0,2,1,1,0,0,0,0
6,1,0,2,1,1,0,0,0,0
7,1,0,3,1,1,0,0,0,0
8,1,0,3,2,2,0,0,0,0
9,3,1,10,4,3,1,0,0,0
10,4,8,22,9,7,2,0,0,0
11,12,19,33,17,10,5,0,0,0
12,30,33,50,30,17,9,0,0,0
13,46,50,92,54,31,15,0,0,0
14,66,94,132,85,53,19,0,0,0
15,107,135,190,127,73,23,1,0,0
16,143,163,249,165,86,27,1,0,0
17,172,194,292,205,99,28,2,0,0
18,194,236,331,236,117,30,2,0,0
19,202,264,360,268,130,31,2,0,0
20,225,292,383,292,135,34,3,0,0
21,250,311,397,309,140,36,3,0,0
22,273,331,411,315,148,37,3,0,0
23,298,356,423,324,154,38,3,0,0
24,319,373,431,336,157,38,3,0,0
25,339,394,441,342,158,38,3,0,0
26,356,408,450,349,165,39,3,0,0
27,372,422,457,354,166,39,3,0,0
28,398,435,459,355,167,40,3,0,0
29,418,454,463,355,168,40,3,0,0
30,438,464,465,360,170,40,3,0,0
31,454,473,469,360,171,40,3,0,0
32,467,481,472,362,171,40,3,0,0
33,478,491,473,362,173,41,3,0,0
34,493,500,475,362,174,41,3,0,0
35,506,505,475,364,174,41,3,0,0
36,515,513,476,364,174,41,3,0,0
37,530,519,476,364,174,41,3,0,0
38,546,520,476,364,174,41,3,0,0
39,559,526,476,365,174,41,3,0,0
40,577,528,476,366,174,41,3,0,0
41,591,534,476,366,174,41,3,0,0
42,607,538,476,366,174,41,3,0,0
43,622,539,476,366,175,41,3,0,0
44,634,545,476,366,175,41,3,0,0
45,642,549,476,366,175,41,3,0,0
46,658,551,476,366,175,41,3,0,0
47,671,553,476,366,175,41,3,0,0
48,687,555,476,366,175,41,3,0,0
49,700,561,476,366,175,41,3,0,0
50,709,563,476,366,175,41,3,0,0
51,717,567,476,366,175,41,3,0,0
52,726,567,476,366,175,41,3,0,0
53,732,567,476,366,175,41,3,0,0
54,740,569,476,366,175,41,3,0,0
55,745,572,476,366,175,41,3,0,0
56,751,575,476,366,175,41,3,0,0
57,760,575,476,366,175,41,3,0,0
58,772,578,476,366,175,41,3,0,0
59,785,579,476,366,175,41,3,0,0
60,797,580,476,366,175,41,3,0,0
61,806,583,476,366,175,41,3,0,0
62,818,583,476,366,175,41,3,0,0
63,824,584,476,366,175,41,3,0,0
64,831,584,476,366,175,41,3,0,0
65,837,584,476,366,175,41,3,0,0
66,853,585,476,366,175,41,3,0,0
67,853,585,476,366,175,41,3,0,0
68,860,586,476,366,175,41,3,0,0
69,869,587,476,366,175,41,3,0,0
70,877,590,476,366,175,41,3,0,0
71,886,592,476,366,175,41,3,0,0
72,891,593,476,366,175,41,3,0,0
73,895,594,476,366,175,41,3,0,0
74,900,595,476,366,175,41,3,0,0
75,901,595,476,366,175,41,3,0,0
76,906,596,476,366,175,41,3,0,0
77,911,596,476,366,175,41,3,0,0
78,914,596,476,366,175,41,3,0,0
79,919,599,476,366,175,41,3,0,0
80,925,599,476,366,175,41,3,0,0
81,931,599,476,366,175,41,3,0,0
82,937,600,476,366,175,41,3,0,0
83,939,601,476,366,175,41,3,0,0
84,945,602,476,366,175,41,3,0,0
85,946,602,476,366,175,41,3,0,0
86,948,602,476,366,175,41,3,0,0
87,954,602,476,366,175,41,3,0,0
88,960,602,476,366,175,41,3,0,0
89,964,603,476,366,175,41,3,0,0
90,968,603,476,366,175,41,3,0,0
91,971,603,476,366,175,41,3,0,0
92,976,603,476,366,175,41,3,0,0
93,980,603,476,366,175,41,3,0,0
94,982,603,476,366,175,41,3,0,0
95,986,603,476,366,175,41,3,0,0
96,991,603,476,366,175,41,3,0,0
97,994,603,476,366,175,41,3,0,0
98,998,603,476,366,175,41,3,0,0
99,1000,603,476,366,175,41,3,0,0
100,1003,603,476,366,175,41,3,0,0
101,1005,603,476,366,175,41,3,0,0
102,1006,604,476,366,175,41,3,0,0
103,1008,604,476,366,175,41,3,0,0
104,1010,604,476,366,175,41,3,0,0
105,1017,604,476,366,175,41,3,0,0
106,1018,604,476,366,175,41,3,0,0
107,1020,604,476,366,175,41,3,0,0
108,1024,604,476,366,175,41,3,0,0
109,1024,604,476,366,175,41,3,0,0
110,1025,604,476,366,175,41,3,0,0
111,1029,604,476,366,175,41,3,0,0
112,1030,604,476,366,175,41,3,0,0
113,1032,604,476,366,175,41,3,0,0
114,1034,604,476,366,175,41,3,0,0
115,1035,604,476,366,175,41,3,0,0
116,1035,604,476,366,175,41,3,0,0
117,1038,604,476,366,175,41,3,0,0
118,1042,604,476,366,175,41,3,0,0
119,1043,604,476,366,175,41,3,0,0
120,1045,604,476,366,175,41,3,0,0
121,1047,604,476,366,175,41,3,0,0
122,1048,604,476,366,175,41,3,0,0
123,1049,604,476,366,175,41,3,0,0
124,1050,605,476,366,175,41,3,0,0
125,1051,605,476,366,175,41,3,0,0
126,1051,605,476,366,175,41,3,0,0
127,1052,605,476,366,175,41,3,0,0
128,1053,605,476,366,175,41,3,0,0
129,1053,605,476,366,175,41,3,0,0
130,1054,605,476,366,175,41,3,0,0
131,1054,605,476,366,175,41,3,0,0
132,1055,605,476,366,175,41,3,0,0
133,1056,605,476,366,175,41,3,0,0
134,1056,605,476,366,175,41,3,0,0
135,1058,605,476,366,175,41,3,0,0
136,1059,605,476,366,175,41,3,0,0
137,1059,605,476,366,175,41,3,0,0
138,1060,605,476,366,175,41,3,0,0
139,1061,605,476,366,175,41,3,0,0
140,1062,605,476,366,175,41,3,0,0
141,1064,605,476,366,175,41,3,0,0
142,1065,605,476,366,175,41,3,0,0
143,1066,605,476,366,175,41,3,0,0
144,1066,605,476,366,175,41,3,0,0
145,1069,605,476,366,175,41,3,0,0
146,1070,605,476,366,175,41,3,0,0
147,1070,605,476,366,175,41,3,0,0
148,1070,605,476,366,175,41,3,0,0
149,1072,605,476,366,175,41,3,0,0
150,1075,605,476,366,175,41,3,0,0
151,1076,605,476,366,175,41,3,0,0
152,1076,605,476,366,175,41,3,0,0
153,1076,605,476,366,175,41,3,0,0
154,1076,605,476,366,175,41,3,0,0
155,1076,605,476,366,175,41,3,0,0
156,1076,605,476,366,175,41,3,0,0
157,1076,605,476,366,175,41,3,0,0
158,1078,605,476,366,175,41,3,0,0
159,1078,605,476,366,175,41,3,0,0
160,1079,605,476,366,175,41,3,0,0
161,1081,605,476,366,175,41,3,0,0
162,1081,605,476,366,175,41,3,0,0
163,1081,605,476,366,175,41,3,0,0
164,1082,605,476,366,175,41,3,0,0
165,1082,605,476,366,175,41,3,0,0
166,1082,605,476,366,175,41,3,0,0
167,1083,605,476,366,175,41,3,0,0
168,1083,605,476,366,175,41,3,0,0
169,1083,605,476,366,175,41,3,0,0
