,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5412,0,8,5,5,3246
1,5412,0,8,5,5,3246
2,4812,600,8,5,5,3246
3,4364,826,230,5,5,3246
4,3992,991,434,8,5,3246
5,3709,1058,643,15,5,3246
6,3491,1113,801,19,6,3246
7,3353,1091,947,30,9,3246
8,3270,1036,1071,39,14,3246
9,3207,976,1174,52,21,3246
10,3141,963,1220,64,42,3246
11,3108,903,1232,77,110,3246
12,3077,847,1239,84,183,3246
13,3068,792,1179,95,296,3246
14,3048,749,1066,104,463,3246
15,3022,721,931,107,649,3246
16,3016,661,807,112,834,3246
17,3005,633,685,120,987,3246
18,2983,619,577,125,1126,3246
19,2966,593,512,128,1231,3246
20,2961,570,452,137,1310,3246
21,2932,549,428,137,1384,3246
22,2927,521,388,142,1452,3246
23,2916,503,350,145,1516,3246
24,2903,492,305,147,1583,3246
25,2888,475,285,147,1635,3246
26,2876,467,253,147,1687,3246
27,2868,449,236,147,1730,3246
28,2853,446,217,147,1767,3246
29,2843,432,207,149,1799,3246
30,2840,414,203,150,1823,3246
31,2839,398,190,150,1853,3246
32,2837,388,171,151,1883,3246
33,2830,380,157,152,1911,3246
34,2825,370,145,154,1936,3246
35,2832,342,142,156,1958,3246
36,2817,336,138,156,1983,3246
37,2810,326,132,156,2006,3246
38,2803,315,133,156,2023,3246
39,2791,309,130,156,2044,3246
40,2787,301,129,156,2057,3246
41,2781,291,134,156,2068,3246
42,2768,285,137,156,2084,3246
43,2758,282,136,156,2098,3246
44,2750,267,138,158,2117,3246
45,2748,259,130,158,2135,3246
46,2755,234,126,161,2154,3246
47,2748,228,123,162,2169,3246
48,2753,208,120,162,2187,3246
49,2751,197,117,162,2203,3246
50,2743,195,109,162,2221,3246
51,2748,178,107,163,2234,3246
52,2735,182,104,163,2246,3246
53,2740,171,106,163,2250,3246
54,2731,171,98,163,2267,3246
55,2733,163,92,163,2279,3246
56,2728,158,85,164,2295,3246
57,2716,157,78,164,2315,3246
58,2708,158,76,164,2324,3246
59,2718,139,77,164,2332,3246
60,2717,133,76,164,2340,3246
61,2717,129,75,164,2345,3246
62,2725,116,72,164,2353,3246
63,2711,120,76,164,2359,3246
64,2708,120,67,164,2371,3246
65,2702,120,65,164,2379,3246
66,2703,116,57,164,2390,3246
67,2703,111,48,164,2404,3246
68,2689,123,45,164,2409,3246
69,2691,114,45,164,2416,3246
70,2685,117,41,164,2423,3246
71,2682,116,42,164,2426,3246
72,2683,110,42,164,2431,3246
73,2681,108,42,164,2435,3246
74,2685,101,41,164,2439,3246
75,2689,91,41,164,2445,3246
76,2682,93,43,164,2448,3246
77,2678,92,40,164,2456,3246
78,2676,91,40,164,2459,3246
79,2681,83,38,164,2464,3246
80,2676,85,37,164,2468,3246
81,2673,85,36,164,2472,3246
82,2670,82,37,164,2477,3246
83,2671,79,32,164,2484,3246
84,2669,76,34,164,2487,3246
85,2666,77,31,164,2492,3246
86,2673,69,30,164,2494,3246
87,2674,65,31,164,2496,3246
88,2674,62,30,164,2500,3246
89,2671,63,30,164,2502,3246
90,2671,58,32,164,2505,3246
91,2670,54,31,164,2511,3246
92,2666,56,32,164,2512,3246
93,2665,56,29,164,2516,3246
94,2668,50,29,164,2519,3246
95,2663,54,26,164,2523,3246
96,2662,54,23,164,2527,3246
97,2663,52,22,164,2529,3246
98,2660,53,24,164,2529,3246
99,2662,49,24,164,2531,3246
100,2660,46,24,164,2536,3246
101,2657,47,26,164,2536,3246
102,2653,48,28,164,2537,3246
103,2658,42,26,164,2540,3246
104,2661,36,27,164,2542,3246
105,2659,36,28,164,2543,3246
106,2655,40,27,164,2544,3246
107,2653,38,26,164,2549,3246
108,2656,34,24,164,2552,3246
109,2655,34,23,164,2554,3246
110,2654,34,18,164,2560,3246
111,2652,36,17,164,2561,3246
112,2652,34,19,164,2561,3246
113,2652,31,21,164,2562,3246
114,2651,32,20,164,2563,3246
115,2650,31,20,164,2565,3246
116,2648,30,21,164,2567,3246
117,2647,26,23,164,2570,3246
118,2650,23,21,164,2572,3246
119,2649,22,21,164,2574,3246
120,2645,25,20,164,2576,3246
121,2648,22,20,164,2576,3246
122,2640,30,19,164,2577,3246
123,2642,27,18,164,2579,3246
124,2641,27,17,164,2581,3246
125,2644,23,17,164,2582,3246
126,2645,21,17,164,2583,3246
127,2644,19,19,164,2584,3246
128,2644,19,16,164,2587,3246
129,2645,18,15,164,2588,3246
130,2643,20,14,164,2589,3246
131,2646,16,15,164,2589,3246
132,2643,18,14,164,2591,3246
133,2641,20,14,164,2591,3246
134,2641,20,13,164,2592,3246
135,2641,19,13,164,2593,3246
136,2641,19,12,164,2594,3246
137,2640,19,11,164,2596,3246
138,2641,17,11,164,2597,3246
139,2642,16,11,164,2597,3246
140,2643,14,12,164,2597,3246
141,2642,14,13,164,2597,3246
142,2642,11,16,164,2597,3246
143,2644,9,15,164,2598,3246
144,2644,9,15,164,2598,3246
145,2642,11,15,164,2598,3246
146,2642,10,16,164,2598,3246
147,2642,10,14,164,2600,3246
148,2642,10,13,164,2601,3246
149,2641,11,12,164,2602,3246
150,2642,10,10,164,2604,3246
151,2640,12,10,164,2604,3246
152,2639,13,9,164,2605,3246
153,2639,13,9,164,2605,3246
154,2640,12,8,164,2606,3246
155,2640,12,8,164,2606,3246
156,2641,11,8,164,2606,3246
157,2643,9,8,164,2606,3246
158,2642,10,8,164,2606,3246
159,2644,8,8,164,2606,3246
160,2642,10,8,164,2606,3246
161,2644,7,9,164,2606,3246
162,2642,9,9,164,2606,3246
163,2641,10,9,164,2606,3246
164,2641,10,9,164,2606,3246
165,2638,13,9,164,2606,3246
166,2638,13,9,164,2606,3246
167,2638,13,9,164,2606,3246
168,2639,12,9,164,2606,3246
169,2641,9,10,164,2606,3246
170,2643,6,11,164,2606,3246
171,2644,5,10,164,2607,3246
172,2641,8,9,164,2608,3246
173,2639,10,9,164,2608,3246
174,2641,8,9,164,2608,3246
175,2641,7,10,164,2608,3246
176,2641,7,10,164,2608,3246
177,2641,7,10,164,2608,3246
178,2640,7,11,164,2608,3246
179,2640,6,11,164,2609,3246
180,2639,6,12,164,2609,3246
181,2640,5,11,164,2610,3246
182,2640,4,12,164,2610,3246
183,2641,3,11,164,2611,3246
184,2639,5,11,164,2611,3246
185,2640,4,10,164,2612,3246
186,2639,5,10,164,2612,3246
187,2639,5,9,164,2613,3246
188,2638,5,9,164,2614,3246
189,2638,5,9,164,2614,3246
190,2638,4,10,164,2614,3246
191,2639,3,10,164,2614,3246
192,2637,5,10,164,2614,3246
