,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5509,0,8,5,5,3149
1,5509,0,8,5,5,3149
2,4910,599,8,5,5,3149
3,4473,839,205,5,5,3149
4,4118,987,411,6,5,3149
5,3824,1058,632,8,5,3149
6,3630,1063,815,13,6,3149
7,3466,1063,971,20,7,3149
8,3369,997,1119,33,9,3149
9,3299,930,1242,39,17,3149
10,3228,882,1328,58,31,3149
11,3183,844,1365,72,63,3149
12,3151,802,1351,83,140,3149
13,3125,758,1266,97,281,3149
14,3110,712,1141,109,455,3149
15,3072,702,1004,117,632,3149
16,3072,650,864,124,817,3149
17,3045,632,744,129,977,3149
18,3034,607,640,135,1111,3149
19,3026,572,547,136,1246,3149
20,3005,564,452,137,1369,3149
21,2969,556,406,141,1455,3149
22,2957,542,368,142,1518,3149
23,2919,552,321,144,1591,3149
24,2911,519,314,147,1636,3149
25,2912,482,306,148,1679,3149
26,2914,457,283,151,1722,3149
27,2933,405,255,154,1780,3149
28,2919,395,241,155,1817,3149
29,2920,376,222,155,1854,3149
30,2921,355,217,155,1879,3149
31,2913,348,193,156,1917,3149
32,2874,368,179,158,1948,3149
33,2863,355,176,158,1975,3149
34,2853,353,165,159,1997,3149
35,2845,338,161,160,2023,3149
36,2834,325,164,161,2043,3149
37,2845,294,159,162,2067,3149
38,2845,281,150,162,2089,3149
39,2846,270,135,164,2112,3149
40,2835,266,133,165,2128,3149
41,2817,270,129,165,2146,3149
42,2818,260,123,165,2161,3149
43,2829,239,114,165,2180,3149
44,2818,236,114,165,2194,3149
45,2817,228,110,165,2207,3149
46,2795,244,100,165,2223,3149
47,2796,232,93,166,2240,3149
48,2791,226,84,166,2260,3149
49,2797,211,77,166,2276,3149
50,2798,204,70,166,2289,3149
51,2786,205,68,166,2302,3149
52,2781,200,68,166,2312,3149
53,2780,191,69,167,2320,3149
54,2778,183,76,167,2323,3149
55,2776,175,75,168,2333,3149
56,2767,172,83,168,2337,3149
57,2768,159,85,168,2347,3149
58,2764,154,85,169,2355,3149
59,2763,151,80,169,2364,3149
60,2769,142,76,169,2371,3149
61,2769,135,75,169,2379,3149
62,2770,131,67,169,2390,3149
63,2757,138,64,169,2399,3149
64,2748,143,56,169,2411,3149
65,2749,132,59,169,2418,3149
66,2741,135,55,169,2427,3149
67,2736,135,53,169,2434,3149
68,2742,119,51,169,2446,3149
69,2754,104,49,169,2451,3149
70,2745,105,51,170,2456,3149
71,2745,102,51,170,2459,3149
72,2741,103,50,170,2463,3149
73,2740,101,49,170,2467,3149
74,2738,97,49,170,2473,3149
75,2725,108,45,170,2479,3149
76,2722,108,40,170,2487,3149
77,2717,106,41,170,2493,3149
78,2718,97,43,170,2499,3149
79,2720,90,42,170,2505,3149
80,2719,88,43,170,2507,3149
81,2716,90,40,170,2511,3149
82,2713,90,37,170,2517,3149
83,2719,82,34,170,2522,3149
84,2722,76,34,170,2525,3149
85,2716,79,31,170,2531,3149
86,2717,72,34,170,2534,3149
87,2720,66,32,170,2539,3149
88,2718,67,29,170,2543,3149
89,2720,62,29,170,2546,3149
90,2719,62,25,170,2551,3149
91,2721,59,24,170,2553,3149
92,2724,54,25,170,2554,3149
93,2721,53,26,170,2557,3149
94,2716,55,25,170,2561,3149
95,2717,52,26,170,2562,3149
96,2717,48,25,170,2567,3149
97,2706,57,26,170,2568,3149
98,2703,59,23,170,2572,3149
99,2699,59,26,170,2573,3149
100,2696,60,25,170,2576,3149
101,2694,59,26,170,2578,3149
102,2694,57,26,170,2580,3149
103,2696,52,29,170,2580,3149
104,2696,51,28,170,2582,3149
105,2702,44,27,170,2584,3149
106,2698,46,27,170,2586,3149
107,2694,48,25,170,2590,3149
108,2701,40,26,170,2590,3149
109,2705,36,21,170,2595,3149
110,2703,38,19,170,2597,3149
111,2705,35,19,170,2598,3149
112,2703,35,19,170,2600,3149
113,2699,36,18,170,2604,3149
114,2696,38,18,170,2605,3149
115,2694,40,17,170,2606,3149
116,2694,39,17,170,2607,3149
117,2696,35,17,170,2609,3149
118,2696,34,18,170,2609,3149
119,2697,32,16,170,2612,3149
120,2700,28,16,170,2613,3149
121,2699,29,14,170,2615,3149
122,2696,32,14,170,2615,3149
123,2696,30,15,170,2616,3149
124,2693,29,18,170,2617,3149
125,2692,30,17,170,2618,3149
126,2691,31,16,170,2619,3149
127,2692,29,17,170,2619,3149
128,2692,27,18,170,2620,3149
129,2691,27,18,170,2621,3149
130,2688,29,19,170,2621,3149
131,2690,25,19,170,2623,3149
132,2689,25,19,170,2624,3149
133,2688,26,16,170,2627,3149
134,2688,25,16,170,2628,3149
135,2690,22,17,170,2628,3149
136,2691,21,13,170,2632,3149
137,2690,21,14,170,2632,3149
138,2690,20,14,170,2633,3149
139,2690,19,14,170,2634,3149
140,2691,17,15,170,2634,3149
141,2686,20,16,170,2635,3149
