,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5350,0,8,5,5,3308
1,5350,0,8,5,5,3308
2,4764,586,8,5,5,3308
3,4306,846,206,5,5,3308
4,3938,984,435,6,5,3308
5,3668,1036,646,13,5,3308
6,3450,1067,828,17,6,3308
7,3314,1046,976,24,8,3308
8,3215,1010,1099,31,13,3308
9,3127,997,1177,44,23,3308
10,3076,940,1250,56,46,3308
11,3059,865,1279,74,91,3308
12,3047,792,1269,86,174,3308
13,3032,723,1198,94,321,3308
14,2998,695,1095,103,477,3308
15,2970,675,941,111,671,3308
16,2952,642,821,116,837,3308
17,2949,602,703,120,994,3308
18,2914,588,612,123,1131,3308
19,2882,592,529,128,1237,3308
20,2859,577,471,128,1333,3308
21,2855,543,421,129,1420,3308
22,2848,522,382,130,1486,3308
23,2834,504,362,131,1537,3308
24,2818,499,307,135,1609,3308
25,2843,442,287,137,1659,3308
26,2832,435,254,137,1710,3308
27,2811,427,245,138,1747,3308
28,2793,418,236,142,1779,3308
29,2791,405,215,142,1815,3308
30,2778,399,201,144,1846,3308
31,2780,378,174,144,1892,3308
32,2775,354,176,144,1919,3308
33,2773,339,171,144,1941,3308
34,2763,336,157,144,1968,3308
35,2752,333,149,144,1990,3308
36,2754,316,143,146,2009,3308
37,2743,317,135,146,2027,3308
38,2736,309,130,146,2047,3308
39,2724,304,124,147,2069,3308
40,2716,297,125,147,2083,3308
41,2718,286,110,148,2106,3308
42,2714,280,108,149,2117,3308
43,2714,271,100,149,2134,3308
44,2700,279,87,151,2151,3308
45,2689,270,93,152,2164,3308
46,2693,253,98,152,2172,3308
47,2692,245,95,153,2183,3308
48,2698,233,93,153,2191,3308
49,2693,233,84,153,2205,3308
50,2675,239,82,153,2219,3308
51,2671,233,79,153,2232,3308
52,2669,224,78,153,2244,3308
53,2667,215,83,153,2250,3308
54,2667,203,82,154,2262,3308
55,2661,199,86,154,2268,3308
56,2664,189,76,154,2285,3308
57,2657,181,84,154,2292,3308
58,2655,175,85,154,2299,3308
59,2649,174,80,154,2311,3308
60,2645,169,78,154,2322,3308
61,2643,163,74,154,2334,3308
62,2631,166,76,154,2341,3308
63,2636,155,71,154,2352,3308
64,2639,144,69,154,2362,3308
65,2636,137,75,154,2366,3308
66,2629,140,69,154,2376,3308
67,2623,141,66,155,2383,3308
68,2635,126,62,155,2390,3308
69,2628,125,63,155,2397,3308
70,2626,122,63,155,2402,3308
71,2618,127,60,155,2408,3308
72,2613,125,60,155,2415,3308
73,2605,127,58,155,2423,3308
74,2611,115,54,155,2433,3308
75,2617,105,50,155,2441,3308
76,2625,94,48,155,2446,3308
77,2620,93,48,155,2452,3308
78,2624,81,48,155,2460,3308
79,2620,82,46,155,2465,3308
80,2617,85,38,155,2473,3308
81,2614,86,38,155,2475,3308
82,2620,76,38,155,2479,3308
83,2613,82,34,155,2484,3308
84,2608,84,31,155,2490,3308
85,2608,83,28,155,2494,3308
86,2600,88,28,155,2497,3308
87,2605,82,28,155,2498,3308
88,2603,83,24,155,2503,3308
89,2595,87,25,155,2506,3308
90,2596,85,23,155,2509,3308
91,2591,87,23,155,2512,3308
92,2597,76,25,155,2515,3308
93,2602,66,30,155,2515,3308
94,2603,64,29,155,2517,3308
95,2599,68,27,155,2519,3308
96,2596,68,25,155,2524,3308
97,2594,67,24,155,2528,3308
98,2597,63,23,155,2530,3308
99,2592,67,23,155,2531,3308
100,2595,62,22,155,2534,3308
101,2589,67,21,155,2536,3308
102,2588,66,22,155,2537,3308
