,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5532,0,8,5,5,3126
1,5532,0,8,5,5,3126
2,4921,611,8,5,5,3126
3,4461,874,205,5,5,3126
4,4085,1026,426,8,5,3126
5,3804,1091,639,11,5,3126
6,3597,1115,821,12,5,3126
7,3432,1142,954,17,5,3126
8,3320,1098,1097,24,11,3126
9,3242,1054,1199,33,22,3126
10,3197,984,1282,41,46,3126
11,3173,910,1325,53,89,3126
12,3156,852,1304,66,172,3126
13,3156,791,1216,74,313,3126
14,3114,771,1092,87,486,3126
15,3091,734,964,93,668,3126
16,3069,713,786,101,881,3126
17,3024,720,665,107,1034,3126
18,2992,695,583,114,1166,3126
19,2974,663,532,122,1259,3126
20,2981,621,481,126,1341,3126
21,2967,590,443,130,1420,3126
22,2964,557,401,133,1495,3126
23,2970,521,362,133,1564,3126
24,2952,498,344,133,1623,3126
25,2929,485,333,134,1669,3126
26,2894,479,313,137,1727,3126
27,2893,451,294,139,1773,3126
28,2881,442,285,140,1802,3126
29,2876,423,251,142,1858,3126
30,2855,422,237,143,1893,3126
31,2851,404,219,143,1933,3126
32,2849,384,205,143,1969,3126
33,2833,379,204,143,1991,3126
34,2826,373,201,144,2006,3126
35,2836,343,192,145,2034,3126
36,2830,329,175,146,2070,3126
37,2826,309,172,146,2097,3126
38,2811,306,172,147,2114,3126
39,2808,299,153,147,2143,3126
40,2803,292,131,149,2175,3126
41,2805,271,127,149,2198,3126
42,2798,267,124,150,2211,3126
43,2794,261,116,150,2229,3126
44,2785,256,117,151,2241,3126
45,2782,248,115,152,2253,3126
46,2770,249,111,152,2268,3126
47,2772,235,106,153,2284,3126
48,2769,232,102,153,2294,3126
49,2764,231,92,153,2310,3126
50,2755,221,94,153,2327,3126
51,2749,217,89,153,2342,3126
52,2745,217,81,153,2354,3126
53,2751,200,78,153,2368,3126
54,2753,186,83,153,2375,3126
55,2747,185,81,153,2384,3126
56,2749,173,76,154,2398,3126
57,2742,172,76,156,2404,3126
58,2741,160,79,156,2414,3126
59,2740,153,81,156,2420,3126
60,2733,154,78,156,2429,3126
61,2730,148,72,157,2443,3126
62,2727,143,76,157,2447,3126
63,2718,143,74,157,2458,3126
64,2722,134,66,157,2471,3126
65,2720,130,64,157,2479,3126
66,2717,130,60,157,2486,3126
67,2717,125,58,157,2493,3126
68,2712,128,52,157,2501,3126
69,2705,134,45,157,2509,3126
70,2709,125,43,157,2516,3126
71,2705,122,43,157,2523,3126
72,2699,121,45,157,2528,3126
73,2693,123,41,157,2536,3126
74,2691,121,40,157,2541,3126
75,2693,117,37,157,2546,3126
76,2695,108,41,157,2549,3126
77,2701,98,40,157,2554,3126
78,2705,90,38,157,2560,3126
79,2706,82,39,157,2566,3126
80,2693,93,38,157,2569,3126
81,2692,88,42,157,2571,3126
82,2689,87,41,157,2576,3126
83,2689,82,44,157,2578,3126
84,2689,80,44,157,2580,3126
85,2691,74,37,157,2591,3126
86,2688,72,39,157,2594,3126
87,2681,76,40,157,2596,3126
88,2686,68,37,157,2602,3126
89,2686,65,34,157,2608,3126
90,2680,69,33,157,2611,3126
91,2682,63,33,157,2615,3126
92,2682,61,34,157,2616,3126
93,2679,62,29,157,2623,3126
94,2680,59,27,157,2627,3126
95,2685,49,28,157,2631,3126
96,2682,51,26,157,2634,3126
97,2678,54,25,157,2636,3126
98,2674,56,25,157,2638,3126
99,2673,55,23,157,2642,3126
100,2671,56,23,157,2643,3126
101,2671,53,24,157,2645,3126
102,2674,48,23,157,2648,3126
103,2673,48,23,157,2649,3126
104,2669,50,24,157,2650,3126
105,2668,49,23,157,2653,3126
106,2664,52,22,157,2655,3126
107,2667,47,22,157,2657,3126
108,2664,47,23,157,2659,3126
109,2663,47,23,157,2660,3126
110,2667,43,22,157,2661,3126
111,2664,45,20,157,2664,3126
112,2665,42,22,157,2664,3126
113,2667,38,20,157,2668,3126
114,2668,36,20,157,2669,3126
115,2669,33,20,157,2671,3126
116,2665,36,18,157,2674,3126
117,2661,38,19,157,2675,3126
118,2658,39,21,157,2675,3126
119,2655,39,23,157,2676,3126
120,2655,35,23,157,2680,3126
121,2656,33,23,157,2681,3126
122,2653,33,26,157,2681,3126
123,2654,29,27,157,2683,3126
124,2652,29,27,157,2685,3126
125,2653,27,25,157,2688,3126
126,2655,25,21,157,2692,3126
