,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,1,1,1,1,0,0,0,1,0
1,1,1,1,1,0,0,0,1,0
2,1,1,1,1,0,0,0,1,0
3,1,1,1,1,0,0,0,1,0
4,1,1,1,1,0,0,0,1,0
5,1,1,1,1,0,0,0,1,0
6,1,1,1,1,1,0,0,1,0
7,1,2,1,2,1,0,0,1,0
8,2,3,2,3,1,1,0,1,0
9,4,6,5,6,3,1,0,1,0
10,10,11,15,15,5,1,0,1,0
11,21,20,31,24,11,2,0,1,0
12,30,37,54,38,16,3,0,1,0
13,53,75,84,67,26,7,0,1,0
14,82,119,125,99,44,11,0,1,0
15,120,160,188,139,61,16,0,1,0
16,158,207,232,178,84,20,0,1,0
17,184,237,273,210,99,24,0,1,0
18,202,279,299,242,115,27,0,1,0
19,227,304,325,256,132,29,0,1,0
20,252,332,349,268,145,32,0,1,0
21,273,353,367,279,150,34,0,1,0
22,291,373,390,291,159,35,0,1,0
23,311,388,404,300,163,35,0,1,0
24,331,404,413,303,166,36,0,1,0
25,345,421,416,310,171,38,0,1,0
26,357,445,423,314,174,39,0,1,0
27,378,463,425,322,176,41,0,1,0
28,399,473,430,325,177,42,0,1,0
29,413,489,432,326,181,43,0,1,0
30,427,501,436,329,181,43,0,1,0
31,444,510,438,332,181,44,0,1,0
32,463,516,438,333,181,44,0,1,0
33,482,526,440,337,181,44,0,1,0
34,496,540,442,338,181,44,0,1,0
35,506,545,442,339,181,44,0,1,0
36,516,552,442,339,181,44,0,1,0
37,527,559,444,340,181,44,0,1,0
38,547,563,444,340,181,44,0,1,0
39,558,564,444,340,181,44,0,1,0
40,569,568,444,340,181,44,0,1,0
41,582,571,444,340,181,44,0,1,0
42,600,579,444,340,181,44,0,1,0
43,609,582,444,340,181,44,0,1,0
44,621,583,444,340,181,44,0,1,0
45,631,588,444,340,181,44,0,1,0
46,636,593,444,340,181,44,0,1,0
47,649,594,444,340,181,44,0,1,0
48,665,603,444,340,181,44,0,1,0
49,675,607,444,340,181,44,0,1,0
50,688,611,444,340,181,44,0,1,0
51,701,614,444,340,181,44,0,1,0
52,711,616,444,340,181,44,0,1,0
53,718,622,444,340,181,44,0,1,0
54,725,623,444,340,181,44,0,1,0
55,732,624,444,340,181,44,0,1,0
56,741,624,444,340,181,44,0,1,0
57,745,625,444,340,181,44,0,1,0
58,756,626,444,340,181,44,0,1,0
59,763,626,444,340,181,44,0,1,0
60,771,626,444,340,181,44,0,1,0
61,779,628,444,340,181,44,0,1,0
62,789,629,444,340,181,44,0,1,0
63,797,629,444,340,181,44,0,1,0
64,804,629,444,340,181,44,0,1,0
65,810,631,444,340,181,44,0,1,0
66,813,631,444,340,181,44,0,1,0
67,819,631,444,340,181,44,0,1,0
68,825,631,444,340,181,44,0,1,0
69,832,632,444,340,181,44,0,1,0
70,838,632,444,340,181,44,0,1,0
71,842,633,444,340,181,44,0,1,0
72,848,633,444,340,181,44,0,1,0
73,853,633,444,340,181,44,0,1,0
74,857,634,444,340,181,44,0,1,0
75,861,635,444,340,181,44,0,1,0
76,863,635,444,340,181,44,0,1,0
77,865,636,444,340,181,44,0,1,0
78,874,636,444,340,181,44,0,1,0
79,876,636,444,340,181,44,0,1,0
80,881,636,444,340,181,44,0,1,0
81,887,637,444,340,181,44,0,1,0
82,890,638,444,340,181,44,0,1,0
83,895,638,444,340,181,44,0,1,0
84,898,638,444,340,181,44,0,1,0
85,901,638,444,340,181,44,0,1,0
86,909,638,444,340,181,44,0,1,0
87,911,638,444,340,181,44,0,1,0
88,915,638,444,340,181,44,0,1,0
89,916,638,444,340,181,44,0,1,0
90,922,638,444,340,181,44,0,1,0
91,924,638,444,340,181,44,0,1,0
92,925,638,444,340,181,44,0,1,0
93,928,638,444,340,181,44,0,1,0
94,934,638,444,340,181,44,0,1,0
95,938,638,444,340,181,44,0,1,0
96,940,638,444,340,181,44,0,1,0
97,943,638,444,340,181,44,0,1,0
98,946,638,444,340,181,44,0,1,0
99,950,638,444,340,181,44,0,1,0
100,952,638,444,340,181,44,0,1,0
101,958,638,444,340,181,44,0,1,0
102,962,638,444,340,181,44,0,1,0
103,962,638,444,340,181,44,0,1,0
104,964,638,444,340,181,44,0,1,0
105,966,638,444,340,181,44,0,1,0
106,968,638,444,340,181,44,0,1,0
107,975,638,444,340,181,44,0,1,0
108,977,638,444,340,181,44,0,1,0
109,979,638,444,340,181,44,0,1,0
110,981,638,444,340,181,44,0,1,0
111,982,638,444,340,181,44,0,1,0
112,983,639,444,340,181,44,0,1,0
113,986,639,444,340,181,44,0,1,0
114,988,639,444,340,181,44,0,1,0
115,992,639,444,340,181,44,0,1,0
116,992,639,444,340,181,44,0,1,0
117,993,639,444,340,181,44,0,1,0
118,996,639,444,340,181,44,0,1,0
119,996,639,444,340,181,44,0,1,0
120,996,639,444,340,181,44,0,1,0
121,996,639,444,340,181,44,0,1,0
122,997,639,444,340,181,44,0,1,0
123,997,639,444,340,181,44,0,1,0
124,999,639,444,340,181,44,0,1,0
125,1001,639,444,340,181,44,0,1,0
126,1002,639,444,340,181,44,0,1,0
127,1002,639,444,340,181,44,0,1,0
128,1002,639,444,340,181,44,0,1,0
129,1004,639,444,340,181,44,0,1,0
130,1005,639,444,340,181,44,0,1,0
131,1005,640,444,340,181,44,0,1,0
132,1008,640,444,340,181,44,0,1,0
133,1008,640,444,340,181,44,0,1,0
134,1009,640,444,340,181,44,0,1,0
135,1010,640,444,340,181,44,0,1,0
136,1013,640,444,340,181,44,0,1,0
137,1013,640,444,340,181,44,0,1,0
138,1013,640,444,340,181,44,0,1,0
139,1014,640,444,340,181,44,0,1,0
140,1014,640,444,340,181,44,0,1,0
141,1014,640,444,340,181,44,0,1,0
142,1014,640,444,340,181,44,0,1,0
143,1016,640,444,340,181,44,0,1,0
144,1017,640,444,340,181,44,0,1,0
145,1017,640,444,340,181,44,0,1,0
146,1017,640,444,340,181,44,0,1,0
147,1017,640,444,340,181,44,0,1,0
148,1017,640,444,340,181,44,0,1,0
149,1018,640,444,340,181,44,0,1,0
150,1019,640,444,340,181,44,0,1,0
151,1019,640,444,340,181,44,0,1,0
152,1021,640,444,340,181,44,0,1,0
153,1021,640,444,340,181,44,0,1,0
154,1021,640,444,340,181,44,0,1,0
155,1022,640,444,340,181,44,0,1,0
156,1024,640,444,340,181,44,0,1,0
157,1024,640,444,340,181,44,0,1,0
158,1025,640,444,340,181,44,0,1,0
159,1025,640,444,340,181,44,0,1,0
160,1027,640,444,340,181,44,0,1,0
161,1027,640,444,340,181,44,0,1,0
162,1027,640,444,340,181,44,0,1,0
163,1028,640,444,340,181,44,0,1,0
164,1028,640,444,340,181,44,0,1,0
165,1030,640,444,340,181,44,0,1,0
166,1030,640,444,340,181,44,0,1,0
167,1031,640,444,340,181,44,0,1,0
168,1031,640,444,340,181,44,0,1,0
169,1031,640,444,340,181,44,0,1,0
170,1031,640,444,340,181,44,0,1,0
171,1031,640,444,340,181,44,0,1,0
172,1032,640,444,340,181,44,0,1,0
173,1032,640,444,340,181,44,0,1,0
174,1033,640,444,340,181,44,0,1,0
175,1033,640,444,340,181,44,0,1,0
176,1033,640,444,340,181,44,0,1,0
177,1033,640,444,340,181,44,0,1,0
178,1033,640,444,340,181,44,0,1,0
179,1033,640,444,340,181,44,0,1,0
180,1033,640,444,340,181,44,0,1,0
181,1034,640,444,340,181,44,0,1,0
182,1034,640,444,340,181,44,0,1,0
183,1034,640,444,340,181,44,0,1,0
184,1034,640,444,340,181,44,0,1,0
185,1034,640,444,340,181,44,0,1,0
186,1034,640,444,340,181,44,0,1,0
187,1034,640,444,340,181,44,0,1,0
188,1034,640,444,340,181,44,0,1,0
189,1034,640,444,340,181,44,0,1,0
190,1034,640,444,340,181,44,0,1,0
191,1034,640,444,340,181,44,0,1,0
192,1034,640,444,340,181,44,0,1,0
193,1034,640,444,340,181,44,0,1,0
194,1034,640,444,340,181,44,0,1,0
195,1034,640,444,340,181,44,0,1,0
196,1034,640,444,340,181,44,0,1,0
197,1036,640,444,340,181,44,0,1,0
198,1036,640,444,340,181,44,0,1,0
199,1036,640,444,340,181,44,0,1,0
200,1036,640,444,340,181,44,0,1,0
201,1037,640,444,340,181,44,0,1,0
202,1037,640,444,340,181,44,0,1,0
203,1037,640,444,340,181,44,0,1,0
204,1037,640,444,340,181,44,0,1,0
205,1037,640,444,340,181,44,0,1,0
206,1037,640,444,340,181,44,0,1,0
207,1037,640,444,340,181,44,0,1,0
208,1037,640,444,340,181,44,0,1,0
209,1037,640,444,340,181,44,0,1,0
210,1037,640,444,340,181,44,0,1,0
211,1037,640,444,340,181,44,0,1,0
212,1037,640,444,340,181,44,0,1,0
213,1037,640,444,340,181,44,0,1,0
214,1037,640,444,340,181,44,0,1,0
215,1037,640,444,340,181,44,0,1,0
216,1038,640,444,340,181,44,0,1,0
217,1038,640,444,340,181,44,0,1,0
218,1038,640,444,340,181,44,0,1,0
219,1038,640,444,340,181,44,0,1,0
220,1038,640,444,340,181,44,0,1,0
221,1038,640,444,340,181,44,0,1,0
222,1038,640,444,340,181,44,0,1,0
223,1038,640,444,340,181,44,0,1,0
224,1038,640,444,340,181,44,0,1,0
225,1038,640,444,340,181,44,0,1,0
226,1038,640,444,340,181,44,0,1,0
227,1038,640,444,340,181,44,0,1,0
228,1038,640,444,340,181,44,0,1,0
229,1038,640,444,340,181,44,0,1,0
230,1038,640,444,340,181,44,0,1,0
231,1038,640,444,340,181,44,0,1,0
232,1038,640,444,340,181,44,0,1,0
233,1039,640,444,340,181,44,0,1,0
234,1039,640,444,340,181,44,0,1,0
235,1039,640,444,340,181,44,0,1,0
236,1039,640,444,340,181,44,0,1,0
237,1039,640,444,340,181,44,0,1,0
238,1039,640,444,340,181,44,0,1,0
239,1039,640,444,340,181,44,0,1,0
240,1039,640,444,340,181,44,0,1,0
