,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5569,0,8,5,5,3089
1,5569,0,8,5,5,3089
2,4948,621,8,5,5,3089
3,4498,837,242,5,5,3089
4,4143,971,457,11,5,3089
5,3885,1011,669,17,5,3089
6,3642,1075,844,21,5,3089
7,3493,1041,1016,29,8,3089
8,3344,1066,1124,40,13,3089
9,3275,995,1240,52,25,3089
10,3248,911,1319,61,48,3089
11,3217,853,1333,77,107,3089
12,3202,797,1309,86,193,3089
13,3193,742,1223,93,336,3089
14,3152,729,1108,105,493,3089
15,3147,665,984,110,681,3089
16,3121,643,867,114,842,3089
17,3084,633,729,119,1022,3089
18,3064,606,625,123,1169,3089
19,3037,584,539,127,1300,3089
20,3004,584,483,128,1388,3089
21,2971,578,440,132,1466,3089
22,2968,547,391,136,1545,3089
23,2969,511,351,139,1617,3089
24,2960,485,334,142,1666,3089
25,2962,461,311,143,1710,3089
26,2961,436,293,146,1751,3089
27,2950,429,266,148,1794,3089
28,2943,418,249,151,1826,3089
29,2921,415,222,154,1875,3089
30,2901,408,215,154,1909,3089
31,2898,397,183,156,1953,3089
32,2886,391,172,156,1982,3089
33,2891,372,164,156,2004,3089
34,2889,355,161,156,2026,3089
35,2892,341,152,156,2046,3089
36,2898,325,136,158,2070,3089
37,2883,321,142,158,2083,3089
38,2872,325,132,158,2100,3089
39,2859,322,128,158,2120,3089
40,2858,308,119,158,2144,3089
41,2866,282,122,158,2159,3089
42,2846,287,117,159,2178,3089
43,2837,283,120,159,2188,3089
44,2840,272,103,160,2212,3089
45,2841,255,105,160,2226,3089
46,2831,247,107,160,2242,3089
47,2836,231,106,160,2254,3089
48,2832,228,103,160,2264,3089
49,2821,227,101,160,2278,3089
50,2804,230,104,160,2289,3089
51,2801,224,99,160,2303,3089
52,2797,211,100,160,2319,3089
53,2786,213,94,160,2334,3089
54,2791,195,97,160,2344,3089
55,2788,188,96,160,2355,3089
56,2774,191,90,160,2372,3089
57,2777,178,90,161,2381,3089
58,2777,172,86,161,2391,3089
59,2777,164,86,161,2399,3089
60,2776,154,93,161,2403,3089
61,2775,150,86,161,2415,3089
62,2776,140,82,162,2427,3089
63,2767,144,76,163,2437,3089
64,2766,141,71,163,2446,3089
65,2761,140,62,163,2461,3089
66,2761,131,66,163,2466,3089
67,2764,124,55,163,2481,3089
68,2765,116,54,163,2489,3089
69,2762,113,55,163,2494,3089
70,2760,111,53,163,2500,3089
71,2768,97,52,163,2507,3089
72,2763,96,54,163,2511,3089
73,2753,101,57,163,2513,3089
74,2756,95,49,164,2523,3089
75,2757,92,43,164,2531,3089
76,2750,93,47,164,2533,3089
77,2748,91,43,164,2541,3089
78,2747,89,41,164,2546,3089
79,2744,91,37,164,2551,3089
80,2742,88,36,164,2557,3089
81,2739,86,37,164,2561,3089
82,2738,83,36,164,2566,3089
83,2742,73,35,164,2573,3089
84,2744,65,39,164,2575,3089
85,2740,65,39,164,2579,3089
86,2737,62,42,164,2582,3089
87,2734,62,42,164,2585,3089
88,2730,64,40,164,2589,3089
89,2723,71,40,164,2589,3089
90,2725,67,36,164,2595,3089
91,2722,65,34,164,2602,3089
92,2725,57,37,164,2604,3089
93,2723,56,37,164,2607,3089
94,2721,57,30,164,2615,3089
95,2721,56,28,164,2618,3089
96,2723,54,28,164,2618,3089
