,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5376,0,8,5,5,3282
1,5376,0,8,5,5,3282
2,4763,613,8,5,5,3282
3,4318,834,232,5,5,3282
4,3966,971,446,6,5,3282
5,3677,1071,632,9,5,3282
6,3517,1045,815,11,6,3282
7,3362,1025,982,18,7,3282
8,3244,1012,1102,24,12,3282
9,3199,927,1204,40,24,3282
10,3131,907,1251,47,58,3282
11,3095,855,1307,55,82,3282
12,3041,818,1298,71,166,3282
13,3021,752,1241,77,303,3282
14,3007,703,1122,83,479,3282
15,3002,667,973,92,660,3282
16,2983,631,849,99,832,3282
17,2966,590,729,106,1003,3282
18,2934,586,616,109,1149,3282
19,2898,580,549,111,1256,3282
20,2885,561,480,114,1354,3282
21,2849,568,422,118,1437,3282
22,2848,538,369,120,1519,3282
23,2852,501,347,124,1570,3282
24,2845,488,306,125,1630,3282
25,2837,463,292,127,1675,3282
26,2821,456,277,128,1712,3282
27,2805,450,255,128,1756,3282
28,2794,440,236,130,1794,3282
29,2772,436,221,131,1834,3282
30,2757,426,206,133,1872,3282
31,2743,422,189,134,1906,3282
32,2741,395,185,135,1938,3282
33,2753,368,171,136,1966,3282
34,2763,336,172,136,1987,3282
35,2773,306,167,136,2012,3282
36,2776,292,151,138,2037,3282
37,2747,310,131,138,2068,3282
38,2743,295,128,138,2090,3282
39,2732,282,134,139,2107,3282
40,2728,276,121,140,2129,3282
41,2730,261,119,141,2143,3282
42,2721,257,116,141,2159,3282
43,2703,264,108,141,2178,3282
44,2693,260,110,141,2190,3282
45,2693,247,110,141,2203,3282
46,2682,251,103,142,2216,3282
47,2680,237,103,142,2232,3282
48,2678,226,105,142,2243,3282
49,2680,210,102,142,2260,3282
50,2676,207,98,142,2271,3282
51,2664,207,97,143,2283,3282
52,2660,204,95,143,2292,3282
53,2659,197,90,144,2304,3282
54,2657,192,87,144,2314,3282
55,2649,192,82,144,2327,3282
56,2650,181,82,144,2337,3282
57,2648,172,77,145,2352,3282
58,2656,154,76,145,2363,3282
59,2647,158,68,146,2375,3282
60,2647,155,59,146,2387,3282
61,2647,148,59,146,2394,3282
62,2641,147,59,146,2401,3282
63,2638,147,53,146,2410,3282
64,2639,139,53,146,2417,3282
65,2628,144,49,146,2427,3282
66,2634,131,52,146,2431,3282
67,2638,120,53,146,2437,3282
68,2631,122,54,146,2441,3282
69,2630,120,53,146,2445,3282
70,2633,114,49,146,2452,3282
71,2630,114,44,146,2460,3282
72,2622,120,37,146,2469,3282
73,2618,114,44,146,2472,3282
74,2617,112,43,146,2476,3282
75,2619,104,44,146,2481,3282
76,2609,106,48,146,2485,3282
77,2609,99,53,147,2486,3282
78,2612,90,52,147,2493,3282
79,2609,90,49,147,2499,3282
80,2609,89,46,147,2503,3282
81,2610,84,45,147,2508,3282
82,2609,83,40,147,2515,3282
83,2612,74,41,147,2520,3282
84,2612,68,45,147,2522,3282
85,2613,63,44,147,2527,3282
86,2607,65,46,147,2529,3282
87,2600,70,43,147,2534,3282
88,2603,63,42,147,2539,3282
89,2597,68,33,147,2549,3282
90,2594,68,33,147,2552,3282
91,2595,63,34,147,2555,3282
92,2594,63,33,147,2557,3282
93,2594,59,31,147,2563,3282
94,2598,53,28,147,2568,3282
95,2592,57,27,147,2571,3282
96,2590,57,29,147,2571,3282
97,2583,61,30,147,2573,3282
98,2584,59,27,147,2577,3282
99,2583,56,27,147,2581,3282
100,2584,53,25,147,2585,3282
101,2588,46,26,147,2587,3282
102,2587,45,27,147,2588,3282
103,2586,45,22,147,2594,3282
104,2585,43,23,147,2596,3282
105,2586,42,20,147,2599,3282
106,2584,41,21,147,2601,3282
107,2580,45,20,147,2602,3282
108,2584,41,18,147,2604,3282
109,2583,41,14,147,2609,3282
110,2580,42,16,147,2609,3282
111,2581,39,17,147,2610,3282
112,2582,32,23,147,2610,3282
113,2582,32,18,147,2615,3282
