,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,252,133,98,81,41,18,0,0,0
3,419,225,75,79,50,18,0,0,0
4,538,278,55,61,56,20,0,0,0
5,611,319,43,48,48,18,0,0,0
6,669,326,37,39,35,11,0,0,0
7,667,321,29,32,23,8,0,0,0
8,655,307,20,31,26,4,0,0,0
9,650,287,22,20,17,6,0,0,0
10,648,274,22,16,14,3,0,0,0
11,603,240,10,14,9,4,0,0,0
12,573,230,9,9,6,4,0,0,0
13,546,225,8,9,7,3,0,0,0
14,527,206,2,9,7,2,0,0,0
15,516,176,4,10,5,0,0,0,0
16,491,174,1,4,4,1,0,0,0
17,468,168,3,7,4,2,0,0,0
18,456,158,4,4,2,0,0,0,0
19,461,146,1,3,1,0,0,0,0
20,452,140,1,3,0,0,0,0,0
21,426,129,0,1,1,0,0,0,0
22,418,112,1,0,2,0,0,0,0
23,398,97,1,1,2,0,0,0,0
24,385,96,2,1,1,0,0,0,0
25,378,87,2,1,0,0,0,0,0
26,362,77,0,2,0,0,0,0,0
27,366,74,0,1,0,0,0,0,0
28,360,76,0,1,0,0,0,0,0
29,366,73,0,1,0,0,0,0,0
30,350,70,0,1,0,0,0,0,0
31,349,59,0,0,0,0,0,0,0
32,339,62,0,0,0,0,0,0,0
33,323,58,0,0,0,0,0,0,0
34,301,59,0,0,0,0,0,0,0
35,290,49,0,0,0,0,0,0,0
36,290,40,0,0,0,0,0,0,0
37,277,37,0,0,0,0,0,0,0
38,269,32,0,0,0,0,0,0,0
39,266,28,0,0,0,0,0,0,0
40,264,29,0,0,0,0,0,0,0
41,261,27,0,0,0,0,0,0,0
42,239,26,0,0,0,0,0,0,0
43,232,24,0,0,0,0,0,0,0
44,236,22,0,0,0,0,0,0,0
45,226,18,0,0,0,0,0,0,0
46,219,19,0,0,0,0,0,0,0
47,211,14,0,0,0,0,0,0,0
48,201,8,0,0,0,0,0,0,0
49,201,6,0,0,0,0,0,0,0
50,202,5,0,0,0,0,0,0,0
51,200,6,0,0,0,0,0,0,0
52,192,6,0,0,0,0,0,0,0
53,178,7,0,0,0,0,0,0,0
54,178,10,0,0,0,0,0,0,0
55,179,12,0,0,0,0,0,0,0
56,178,12,0,0,0,0,0,0,0
57,166,12,0,0,0,0,0,0,0
58,166,8,0,0,0,0,0,0,0
59,163,9,0,0,0,0,0,0,0
60,162,8,0,0,0,0,0,0,0
61,151,8,0,0,0,0,0,0,0
62,145,6,0,0,0,0,0,0,0
63,150,5,0,0,0,0,0,0,0
64,130,4,0,0,0,0,0,0,0
65,118,4,0,0,0,0,0,0,0
66,116,3,0,0,0,0,0,0,0
67,107,3,0,0,0,0,0,0,0
68,107,2,0,0,0,0,0,0,0
69,111,2,0,0,0,0,0,0,0
70,118,2,0,0,0,0,0,0,0
71,117,2,0,0,0,0,0,0,0
72,117,1,0,0,0,0,0,0,0
