,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,219,138,100,85,57,12,0,0,0
3,367,237,85,84,57,8,1,0,0
4,491,297,59,70,47,12,0,0,0
5,550,322,52,54,41,12,0,0,0
6,616,315,40,42,27,6,0,0,0
7,626,310,28,38,15,6,0,0,0
8,626,309,33,35,17,6,0,0,0
9,610,276,23,24,14,6,0,0,0
10,603,235,18,17,5,2,0,0,0
11,583,224,14,17,9,5,0,0,0
12,560,200,5,7,12,4,0,0,0
13,534,182,7,9,6,3,0,0,0
14,524,180,8,13,3,3,0,0,0
15,518,168,8,10,6,2,0,0,0
16,495,147,2,8,3,1,0,0,0
17,487,139,5,4,2,1,0,0,0
18,476,127,2,4,1,0,0,0,0
19,476,124,1,5,2,0,0,0,0
20,456,108,0,0,3,1,0,0,0
21,438,105,1,1,1,0,0,0,0
22,417,104,0,1,2,1,0,0,0
23,416,95,0,3,1,0,0,0,0
24,399,88,0,0,1,0,0,0,0
25,373,83,0,1,1,0,0,0,0
26,366,81,0,0,0,0,0,0,0
27,358,66,0,0,0,0,0,0,0
28,358,64,0,0,0,0,0,0,0
29,348,59,0,0,1,0,0,0,0
30,330,53,0,0,1,0,0,0,0
31,318,54,0,0,1,0,0,0,0
32,302,49,0,1,1,0,0,0,0
33,320,39,1,0,1,0,0,0,0
34,316,37,0,0,1,0,0,0,0
35,302,37,0,0,0,0,0,0,0
36,289,29,0,0,0,0,0,0,0
37,284,31,0,0,0,0,0,0,0
38,278,30,0,0,0,0,0,0,0
39,269,29,0,0,0,0,0,0,0
40,283,21,0,0,0,0,0,0,0
41,265,18,0,0,0,0,0,0,0
42,249,19,0,0,0,0,0,0,0
43,239,13,0,0,0,0,0,0,0
44,241,12,0,0,0,0,0,0,0
45,242,11,0,0,0,0,0,0,0
46,236,12,0,0,0,0,0,0,0
47,227,12,0,0,0,0,0,0,0
48,226,14,0,0,0,0,0,0,0
49,221,16,0,0,0,0,0,0,0
50,198,13,0,0,0,0,0,0,0
51,192,14,0,0,0,0,0,0,0
52,192,14,0,0,0,0,0,0,0
53,193,13,0,0,0,0,0,0,0
54,188,10,0,0,0,0,0,0,0
55,176,6,0,0,0,0,0,0,0
56,178,9,0,0,0,0,0,0,0
57,181,8,0,0,0,0,0,0,0
58,182,8,0,0,0,0,0,0,0
59,173,8,0,0,0,0,0,0,0
60,162,8,0,0,0,0,0,0,0
61,151,8,0,0,0,0,0,0,0
62,159,5,0,0,0,0,0,0,0
63,150,6,0,0,0,0,0,0,0
64,152,3,0,0,0,0,0,0,0
65,153,2,0,0,0,0,0,0,0
66,146,2,0,0,0,0,0,0,0
67,144,2,0,0,0,0,0,0,0
68,132,3,0,0,0,0,0,0,0
69,127,3,0,0,0,0,0,0,0
70,126,3,0,0,0,0,0,0,0
71,120,4,0,0,0,0,0,0,0
72,116,4,0,0,0,0,0,0,0
