,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,228,215,178,143,89,67,29,0,0
3,410,339,102,138,110,64,22,0,0
4,517,413,115,130,109,52,22,0,0
5,597,445,86,103,79,51,13,0,0
6,658,451,63,88,72,38,12,0,0
7,662,444,55,71,60,33,8,0,0
8,650,422,39,45,51,31,5,0,0
9,612,397,33,39,50,17,5,0,0
10,587,362,24,29,39,15,2,0,0
11,583,309,25,26,26,16,3,0,0
12,555,281,14,27,20,15,2,0,0
13,538,240,8,22,16,16,2,0,0
14,540,231,11,17,10,9,1,0,0
15,525,212,11,14,13,5,1,0,0
16,514,204,7,7,12,4,3,0,0
17,509,193,7,6,11,1,2,0,0
18,489,179,4,6,10,1,1,0,0
19,494,176,4,3,6,3,1,0,0
20,485,165,6,1,1,3,0,0,0
21,455,153,0,2,1,1,1,0,0
22,438,142,3,1,1,0,0,0,0
23,432,137,3,2,3,0,0,0,0
24,431,124,0,1,2,0,0,0,0
25,398,117,2,0,2,0,0,0,0
26,381,96,1,1,2,0,0,0,0
27,366,96,0,2,1,0,0,0,0
28,364,83,0,1,2,0,0,0,0
29,345,83,0,1,1,0,0,0,0
30,327,74,0,0,3,0,0,0,0
31,322,72,0,0,0,0,0,0,0
32,317,66,0,0,0,0,0,0,0
33,311,60,0,0,1,1,0,0,0
34,305,54,0,0,0,0,0,0,0
35,307,50,0,0,0,0,0,0,0
36,289,44,0,0,0,0,0,0,0
37,283,41,0,0,0,0,0,0,0
38,275,38,1,0,0,0,0,0,0
39,269,35,0,0,0,0,0,0,0
40,263,38,0,0,0,0,0,0,0
41,270,30,0,0,0,0,0,0,0
42,250,28,0,0,0,0,0,0,0
43,249,21,0,0,0,0,0,0,0
44,244,24,0,0,0,0,0,0,0
45,231,18,0,0,0,0,0,0,0
46,231,19,0,0,0,0,0,0,0
47,226,19,0,0,0,0,0,0,0
48,217,16,0,0,0,0,0,0,0
49,211,16,0,0,0,0,0,0,0
50,191,13,0,0,0,0,0,0,0
51,193,14,0,0,0,0,0,0,0
52,194,15,0,0,0,0,0,0,0
53,188,13,0,0,0,0,0,0,0
54,176,10,0,0,0,0,0,0,0
55,181,10,0,0,0,0,0,0,0
56,177,9,0,0,0,0,0,0,0
57,172,12,0,0,0,0,0,0,0
58,175,13,0,0,0,0,0,0,0
59,174,11,0,0,0,0,0,0,0
60,168,10,0,0,0,0,0,0,0
61,159,11,0,0,0,0,0,0,0
62,153,11,0,0,0,0,0,0,0
63,161,10,0,0,0,0,0,0,0
64,154,10,0,0,0,0,0,0,0
65,137,8,0,0,0,0,0,0,0
66,136,9,0,0,0,0,0,0,0
67,130,6,0,0,0,0,0,0,0
68,120,5,0,0,0,0,0,0,0
69,125,5,0,0,0,0,0,0,0
70,118,6,0,0,0,0,0,0,0
71,125,6,0,0,0,0,0,0,0
72,122,7,0,0,0,0,0,0,0
