,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,2,0,2,1,0,0,0,0,0
1,2,0,2,1,0,0,0,0,0
2,2,0,2,1,0,0,0,0,0
3,2,0,2,1,0,0,0,0,0
4,2,0,2,1,0,0,0,0,0
5,2,0,2,1,0,0,0,0,0
6,2,0,2,1,0,0,0,0,0
7,2,0,2,1,0,0,0,0,0
8,3,0,2,2,0,0,0,0,0
9,5,5,6,4,0,1,0,0,0
10,12,9,14,8,2,1,0,0,0
11,14,19,34,17,8,4,0,0,0
12,24,33,61,30,16,6,0,0,0
13,52,53,95,66,31,9,0,0,0
14,77,91,147,91,46,16,0,0,0
15,116,121,193,127,69,18,0,0,0
16,157,162,243,160,86,23,0,0,0
17,185,198,279,181,99,25,0,0,0
18,214,235,310,205,102,31,0,0,0
19,235,264,336,219,114,33,0,0,0
20,252,287,370,243,124,35,0,0,0
21,273,310,389,254,130,40,0,0,0
22,286,334,408,269,138,41,0,0,0
23,303,355,417,274,143,44,0,0,0
24,324,370,433,281,152,44,0,0,0
25,339,387,440,287,155,44,0,0,0
26,365,397,445,289,157,45,0,0,0
27,386,408,446,289,160,45,0,0,0
28,400,418,448,292,160,45,0,0,0
29,414,430,449,294,160,45,0,0,0
30,433,445,453,295,162,45,0,0,0
31,456,457,455,296,162,45,0,0,0
32,468,467,456,298,163,46,0,0,0
33,482,475,456,299,163,46,0,0,0
34,491,488,457,299,166,46,0,0,0
35,510,494,458,299,167,46,0,0,0
36,518,504,458,300,167,46,0,0,0
37,536,510,459,301,167,46,0,0,0
38,549,517,459,302,167,46,0,0,0
39,566,520,460,302,167,46,0,0,0
40,581,523,460,302,167,47,0,0,0
41,591,529,461,302,167,47,0,0,0
42,601,536,461,302,167,47,0,0,0
43,614,540,461,302,167,47,0,0,0
44,626,542,461,302,167,47,0,0,0
45,639,542,461,302,167,47,0,0,0
46,649,546,461,302,167,47,0,0,0
47,667,552,461,302,167,47,0,0,0
48,677,555,461,302,167,47,0,0,0
49,694,557,461,302,167,47,0,0,0
50,702,560,461,302,167,47,0,0,0
51,712,560,461,302,167,47,0,0,0
52,720,567,461,302,167,47,0,0,0
53,728,570,461,302,167,47,0,0,0
54,741,573,461,302,167,47,0,0,0
55,744,575,461,302,167,47,0,0,0
56,752,576,461,302,167,47,0,0,0
57,761,576,461,302,167,47,0,0,0
58,770,576,461,302,167,47,0,0,0
59,774,578,461,302,167,47,0,0,0
60,779,579,461,302,167,47,0,0,0
61,787,581,461,302,167,47,0,0,0
62,797,581,461,302,167,47,0,0,0
63,806,581,461,302,167,47,0,0,0
64,811,583,461,302,167,47,0,0,0
65,814,583,461,302,167,47,0,0,0
66,821,583,461,302,167,47,0,0,0
67,823,584,461,302,167,47,0,0,0
68,831,586,461,302,167,47,0,0,0
69,835,587,461,302,167,47,0,0,0
70,840,588,461,302,167,47,0,0,0
71,844,589,461,302,167,47,0,0,0
72,852,590,461,302,167,47,0,0,0
73,859,590,461,302,167,47,0,0,0
74,864,590,461,302,167,47,0,0,0
75,866,593,461,302,167,47,0,0,0
76,873,593,461,302,167,47,0,0,0
77,876,593,461,302,167,47,0,0,0
78,880,594,461,302,167,47,0,0,0
79,885,594,461,302,167,47,0,0,0
80,891,594,461,302,167,47,0,0,0
81,893,594,461,302,167,47,0,0,0
82,896,594,461,302,167,47,0,0,0
83,899,594,461,302,167,47,0,0,0
84,905,594,461,302,167,47,0,0,0
85,908,594,461,302,167,47,0,0,0
86,910,594,461,302,167,47,0,0,0
87,913,595,461,302,167,47,0,0,0
88,918,595,461,302,167,47,0,0,0
89,924,595,461,302,167,47,0,0,0
90,928,595,461,302,167,47,0,0,0
91,930,596,461,302,167,47,0,0,0
92,931,596,461,302,167,47,0,0,0
