,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,1,3,1,0,0,0,0,0,0
1,1,3,1,0,0,0,0,0,0
2,1,3,1,0,0,0,0,0,0
3,1,3,1,0,0,0,0,0,0
4,1,3,1,0,0,0,0,0,0
5,1,3,1,0,0,0,0,0,0
6,1,3,1,0,0,0,0,0,0
7,1,3,2,0,0,0,0,0,0
8,1,4,3,1,0,0,0,0,0
9,3,9,7,4,0,1,0,0,0
10,4,14,14,9,2,2,0,0,0
11,19,24,29,12,7,4,0,0,0
12,31,41,40,37,16,9,0,0,0
13,45,74,81,62,29,13,0,0,0
14,76,102,126,89,48,18,0,0,0
15,106,142,180,123,68,28,0,0,0
16,133,191,223,161,83,32,0,0,0
17,159,226,275,189,94,36,0,0,0
18,198,254,311,203,102,38,0,0,0
19,221,293,345,224,107,43,0,0,0
20,240,315,367,236,109,44,0,0,0
21,255,342,384,250,116,46,0,0,0
22,271,368,395,261,127,47,0,0,0
23,295,381,402,267,133,49,0,0,0
24,313,394,414,269,136,49,0,0,0
25,328,414,422,275,137,49,0,0,0
26,351,424,429,279,139,51,0,0,0
27,359,436,434,284,139,52,0,0,0
28,380,452,436,287,139,52,0,0,0
29,393,465,439,287,140,52,0,0,0
30,406,476,439,289,142,52,0,0,0
31,419,485,441,290,142,52,0,0,0
32,436,495,444,293,144,53,0,0,0
33,461,501,445,293,144,54,0,0,0
34,481,511,446,294,144,54,0,0,0
35,494,516,447,295,144,54,0,0,0
36,513,520,447,295,144,54,0,0,0
37,527,527,447,296,146,54,0,0,0
38,541,533,447,296,147,54,0,0,0
39,551,539,447,296,147,54,0,0,0
40,572,546,447,296,147,54,0,0,0
41,589,552,447,296,147,54,0,0,0
42,601,555,447,296,147,54,0,0,0
43,611,558,447,296,147,54,0,0,0
44,626,563,447,296,147,54,0,0,0
45,640,565,447,296,147,54,0,0,0
46,647,570,447,296,147,54,0,0,0
47,659,575,447,296,147,54,0,0,0
48,668,577,447,296,147,54,0,0,0
49,679,583,447,296,147,54,0,0,0
50,693,584,447,296,147,54,0,0,0
51,704,585,447,296,147,54,0,0,0
52,714,588,447,296,147,54,0,0,0
53,723,590,447,296,147,54,0,0,0
54,737,593,447,296,147,54,0,0,0
55,749,594,447,296,147,54,0,0,0
56,763,594,447,296,147,54,0,0,0
57,767,595,447,296,147,54,0,0,0
58,770,596,447,296,147,54,0,0,0
59,776,601,447,296,147,54,0,0,0
60,781,602,447,296,147,54,0,0,0
61,790,602,447,296,147,54,0,0,0
62,804,605,447,296,147,54,0,0,0
63,818,605,447,296,147,54,0,0,0
64,826,606,447,296,147,54,0,0,0
65,837,606,447,296,147,54,0,0,0
66,846,606,447,296,147,54,0,0,0
67,852,610,447,296,147,54,0,0,0
68,860,612,447,296,147,54,0,0,0
69,866,612,447,296,147,54,0,0,0
70,874,613,447,296,147,54,0,0,0
71,883,613,447,296,147,54,0,0,0
72,889,613,447,296,147,54,0,0,0
73,894,615,447,296,147,54,0,0,0
74,898,615,447,296,147,54,0,0,0
75,900,617,447,296,147,54,0,0,0
76,906,617,447,296,147,54,0,0,0
77,911,617,447,296,147,54,0,0,0
78,914,617,447,296,147,54,0,0,0
79,917,617,447,296,147,54,0,0,0
80,922,617,447,296,147,54,0,0,0
81,928,617,447,296,147,54,0,0,0
82,933,617,447,296,147,54,0,0,0
83,937,617,447,296,147,54,0,0,0
84,940,617,447,296,147,54,0,0,0
85,941,617,447,296,147,54,0,0,0
86,946,617,447,296,147,54,0,0,0
87,948,617,447,296,147,54,0,0,0
88,953,618,447,296,147,54,0,0,0
89,956,618,447,296,147,54,0,0,0
90,959,619,447,296,147,54,0,0,0
91,963,619,447,296,147,54,0,0,0
92,967,619,447,296,147,54,0,0,0
93,970,619,447,296,147,54,0,0,0
94,970,619,447,296,147,54,0,0,0
95,972,619,447,296,147,54,0,0,0
96,976,619,447,296,147,54,0,0,0
97,977,619,447,296,147,54,0,0,0
98,981,619,447,296,147,54,0,0,0
99,984,619,447,296,147,54,0,0,0
100,987,619,447,296,147,54,0,0,0
101,990,619,447,296,147,54,0,0,0
102,995,619,447,296,147,54,0,0,0
103,999,619,447,296,147,54,0,0,0
104,1002,619,447,296,147,54,0,0,0
105,1004,619,447,296,147,54,0,0,0
106,1004,619,447,296,147,54,0,0,0
107,1006,619,447,296,147,54,0,0,0
108,1009,619,447,296,147,54,0,0,0
109,1014,619,447,296,147,54,0,0,0
