,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,214,140,95,68,54,14,0,0,0
3,392,226,57,79,54,15,0,0,0
4,506,293,66,73,60,13,0,0,0
5,595,321,45,53,51,15,0,0,0
6,634,337,32,38,44,4,0,0,0
7,659,315,35,31,31,9,0,0,0
8,638,299,27,35,26,6,0,0,0
9,622,272,18,18,15,6,0,0,0
10,579,258,18,17,19,4,0,0,0
11,561,244,12,11,13,3,0,0,0
12,543,223,9,8,11,0,0,0,0
13,532,192,7,7,7,2,0,0,0
14,506,179,8,0,7,1,0,0,0
15,507,176,7,3,7,2,0,0,0
16,483,160,3,2,6,1,0,0,0
17,474,153,4,0,6,0,0,0,0
18,455,145,2,3,6,1,0,0,0
19,465,125,1,3,3,0,0,0,0
20,452,123,0,0,1,0,0,0,0
21,449,113,1,0,0,0,0,0,0
22,431,103,2,1,0,0,0,0,0
23,411,104,1,0,0,0,0,0,0
24,396,96,1,1,0,0,0,0,0
25,373,90,1,2,0,0,0,0,0
26,381,82,0,1,0,0,0,0,0
27,358,68,0,1,0,0,0,0,0
28,371,62,0,1,1,0,0,0,0
29,361,59,0,0,0,0,0,0,0
30,349,58,0,0,0,0,0,0,0
31,346,58,0,0,1,0,0,0,0
32,337,55,0,0,1,0,0,0,0
33,317,53,0,0,0,0,0,0,0
34,317,45,0,0,0,0,0,0,0
35,316,44,0,0,0,0,0,0,0
36,297,40,0,0,0,0,0,0,0
37,274,36,0,0,0,0,0,0,0
38,259,36,0,0,0,0,0,0,0
39,261,33,0,0,0,0,0,0,0
40,242,36,0,0,0,0,0,0,0
41,225,29,0,0,0,0,0,0,0
42,234,29,0,0,0,0,0,0,0
43,222,19,0,0,0,0,0,0,0
44,221,19,0,0,0,0,0,0,0
45,211,23,0,0,0,0,0,0,0
46,210,23,0,0,0,0,0,0,0
47,216,24,0,0,0,0,0,0,0
48,211,23,0,0,0,0,0,0,0
49,210,19,0,0,0,0,0,0,0
50,193,18,0,0,0,0,0,0,0
51,191,17,0,0,0,0,0,0,0
52,192,10,0,0,0,0,0,0,0
53,185,8,0,0,0,0,0,0,0
54,185,9,0,0,0,0,0,0,0
55,184,11,0,0,0,0,0,0,0
56,177,14,0,0,0,0,0,0,0
57,178,5,0,0,0,0,0,0,0
58,176,7,0,0,0,0,0,0,0
59,169,6,0,0,0,0,0,0,0
60,159,7,0,0,0,0,0,0,0
61,144,6,0,0,0,0,0,0,0
62,157,6,0,0,0,0,0,0,0
63,155,6,0,0,0,0,0,0,0
64,146,7,0,0,0,0,0,0,0
65,139,4,0,0,0,0,0,0,0
66,136,4,0,0,0,0,0,0,0
67,125,3,0,0,0,0,0,0,0
68,117,2,0,0,0,0,0,0,0
69,107,2,0,0,0,0,0,0,0
70,98,2,0,0,0,0,0,0,0
71,104,2,0,0,0,0,0,0,0
72,104,0,0,0,0,0,0,0,0
