,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5574,0,8,5,5,3084
1,5574,0,8,5,5,3084
2,4951,623,8,5,5,3084
3,4461,852,269,5,5,3084
4,4138,943,497,9,5,3084
5,3874,1034,663,16,5,3084
6,3683,1021,863,19,6,3084
7,3526,1019,1013,26,8,3084
8,3435,965,1137,39,16,3084
9,3386,913,1209,51,33,3084
10,3331,865,1279,56,61,3084
11,3294,811,1306,65,116,3084
12,3264,772,1272,76,208,3084
13,3222,734,1201,85,350,3084
14,3205,684,1100,89,514,3084
15,3174,648,979,98,693,3084
16,3165,603,812,110,902,3084
17,3140,580,702,116,1054,3084
18,3113,571,599,126,1183,3084
19,3083,561,548,128,1272,3084
20,3048,561,481,134,1368,3084
21,3051,511,455,136,1439,3084
22,3048,482,408,140,1514,3084
23,3029,479,361,142,1581,3084
24,3024,454,319,144,1651,3084
25,3011,431,302,147,1701,3084
26,2987,430,278,147,1750,3084
27,2969,426,256,147,1794,3084
28,2968,408,239,151,1826,3084
29,2956,400,222,151,1863,3084
30,2948,390,209,152,1893,3084
31,2951,364,204,153,1920,3084
32,2952,353,183,155,1949,3084
33,2958,335,159,156,1984,3084
34,2946,337,140,156,2013,3084
35,2942,323,138,160,2029,3084
36,2939,307,132,160,2054,3084
37,2943,289,128,160,2072,3084
38,2947,268,122,161,2094,3084
39,2941,268,109,163,2111,3084
40,2923,278,103,163,2125,3084
41,2924,270,92,164,2142,3084
42,2914,266,94,164,2154,3084
43,2911,261,88,165,2167,3084
44,2909,251,84,165,2183,3084
45,2902,250,79,166,2195,3084
46,2896,243,85,166,2202,3084
47,2891,236,86,166,2213,3084
48,2891,226,86,167,2222,3084
49,2890,216,86,167,2233,3084
50,2880,213,86,167,2246,3084
51,2873,209,91,167,2252,3084
52,2871,203,87,167,2264,3084
53,2874,186,92,167,2273,3084
54,2879,172,88,167,2286,3084
55,2876,169,87,167,2293,3084
56,2864,177,78,167,2306,3084
57,2863,170,73,167,2319,3084
58,2856,165,72,167,2332,3084
59,2859,155,72,167,2339,3084
60,2851,156,67,167,2351,3084
61,2846,156,58,167,2365,3084
62,2851,144,63,167,2367,3084
63,2842,149,61,167,2373,3084
64,2837,149,60,167,2379,3084
65,2842,136,61,167,2386,3084
66,2841,134,55,167,2395,3084
67,2836,133,51,167,2405,3084
68,2832,133,51,167,2409,3084
69,2833,126,50,167,2416,3084
70,2830,121,51,167,2423,3084
71,2825,120,47,167,2433,3084
72,2821,117,49,167,2438,3084
73,2822,113,46,167,2444,3084
74,2824,107,47,167,2447,3084
75,2818,108,48,167,2451,3084
76,2820,99,46,167,2460,3084
77,2815,103,41,167,2466,3084
78,2815,100,39,167,2471,3084
79,2814,100,37,167,2474,3084
80,2817,93,38,167,2477,3084
81,2819,87,37,167,2482,3084
82,2820,82,36,167,2487,3084
83,2819,81,34,167,2491,3084
84,2820,76,36,167,2493,3084
85,2816,76,35,167,2498,3084
86,2818,72,34,167,2501,3084
87,2813,73,35,167,2504,3084
88,2803,80,37,167,2505,3084
89,2801,76,39,167,2509,3084
90,2797,76,42,167,2510,3084
91,2796,70,46,167,2513,3084
92,2801,61,45,167,2518,3084
93,2799,59,43,167,2524,3084
94,2797,56,46,167,2526,3084
95,2796,57,43,167,2529,3084
96,2797,54,40,167,2534,3084
97,2791,58,36,167,2540,3084
98,2796,50,35,167,2544,3084
99,2795,48,31,167,2551,3084
100,2790,51,27,167,2557,3084
101,2787,53,26,167,2559,3084
102,2791,47,22,167,2565,3084
103,2788,45,23,167,2569,3084
104,2785,46,24,167,2570,3084
105,2786,43,24,167,2572,3084
106,2789,39,22,167,2575,3084
107,2786,41,22,167,2576,3084
108,2788,34,25,167,2578,3084
109,2789,30,26,167,2580,3084
110,2788,31,25,167,2581,3084
111,2789,27,25,167,2584,3084
112,2789,26,22,167,2588,3084
113,2786,29,17,167,2593,3084
114,2786,28,17,167,2594,3084
115,2783,29,17,167,2596,3084
116,2780,31,16,167,2598,3084
117,2779,31,17,167,2598,3084
118,2783,27,15,167,2600,3084
