,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5464,0,8,5,5,3194
1,5464,0,8,5,5,3194
2,4855,609,8,5,5,3194
3,4415,847,210,5,5,3194
4,4080,976,411,10,5,3194
5,3799,1076,591,11,5,3194
6,3564,1112,779,22,5,3194
7,3419,1082,945,31,5,3194
8,3313,1038,1082,41,8,3194
9,3245,985,1188,48,16,3194
10,3202,941,1234,62,43,3194
11,3179,848,1294,78,83,3194
12,3150,812,1258,93,169,3194
13,3136,753,1203,106,284,3194
14,3114,707,1113,116,432,3194
15,3074,685,990,123,610,3194
16,3052,653,865,133,779,3194
17,3040,616,727,138,961,3194
18,3023,578,670,144,1067,3194
19,2978,586,566,146,1206,3194
20,2974,556,490,148,1314,3194
21,2961,546,411,153,1411,3194
22,2934,536,377,158,1477,3194
23,2938,503,337,164,1540,3194
24,2915,494,310,164,1599,3194
25,2907,475,295,165,1640,3194
26,2906,445,277,166,1688,3194
27,2901,425,246,168,1742,3194
28,2887,425,224,168,1778,3194
29,2893,394,210,172,1813,3194
30,2878,382,203,172,1847,3194
31,2860,380,185,173,1884,3194
32,2849,373,174,174,1912,3194
33,2842,362,172,176,1930,3194
34,2837,342,170,176,1957,3194
35,2819,348,155,177,1983,3194
36,2815,338,144,178,2007,3194
37,2816,319,148,178,2021,3194
38,2812,303,152,179,2036,3194
39,2813,284,144,179,2062,3194
40,2803,282,139,180,2078,3194
41,2807,268,122,180,2105,3194
42,2803,255,120,181,2123,3194
43,2808,235,118,181,2140,3194
44,2805,226,116,181,2154,3194
45,2801,227,104,182,2168,3194
46,2782,233,105,182,2180,3194
47,2773,229,95,182,2203,3194
48,2763,229,87,182,2221,3194
49,2770,218,81,182,2231,3194
50,2765,210,82,182,2243,3194
51,2755,208,82,182,2255,3194
52,2755,197,88,183,2259,3194
53,2761,185,83,183,2270,3194
54,2755,181,84,183,2279,3194
55,2752,175,83,183,2289,3194
56,2749,172,78,183,2300,3194
57,2751,165,73,183,2310,3194
58,2740,165,71,183,2323,3194
59,2743,157,68,183,2331,3194
60,2732,162,64,183,2341,3194
61,2729,157,63,183,2350,3194
62,2732,149,53,183,2365,3194
63,2735,141,49,183,2374,3194
64,2729,135,55,183,2380,3194
65,2728,131,51,183,2389,3194
66,2721,130,53,183,2395,3194
67,2716,128,53,183,2402,3194
68,2710,132,52,183,2405,3194
69,2712,124,55,183,2408,3194
70,2713,117,56,183,2413,3194
71,2707,121,49,183,2422,3194
72,2713,110,47,183,2429,3194
73,2707,108,52,183,2432,3194
74,2703,107,49,183,2440,3194
75,2709,95,46,183,2449,3194
76,2709,92,43,183,2455,3194
77,2709,89,37,183,2464,3194
78,2700,96,36,183,2467,3194
79,2689,104,36,183,2470,3194
80,2692,95,38,183,2474,3194
81,2690,90,41,183,2478,3194
82,2690,87,42,183,2480,3194
83,2690,86,40,183,2483,3194
84,2688,85,35,183,2491,3194
85,2691,78,35,183,2495,3194
86,2692,74,35,183,2498,3194
87,2688,77,35,183,2499,3194
88,2690,70,32,183,2507,3194
89,2692,65,30,183,2512,3194
90,2692,65,24,183,2518,3194
91,2691,63,23,183,2522,3194
92,2686,64,23,183,2526,3194
93,2680,67,24,183,2528,3194
