,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5501,0,8,5,5,3157
1,5501,0,8,5,5,3157
2,4914,587,8,5,5,3157
3,4435,856,218,5,5,3157
4,4093,969,444,8,5,3157
5,3774,1065,666,8,6,3157
6,3543,1101,849,19,7,3157
7,3415,1054,1010,31,9,3157
8,3334,1000,1130,41,14,3157
9,3271,954,1222,48,24,3157
10,3224,908,1280,61,46,3157
11,3179,864,1308,72,96,3157
12,3153,800,1294,83,189,3157
13,3118,762,1217,93,329,3157
14,3097,689,1133,107,493,3157
15,3051,674,1004,119,671,3157
16,3023,645,862,125,864,3157
17,2987,624,747,129,1032,3157
18,2951,611,639,136,1182,3157
19,2933,588,562,145,1291,3157
20,2925,555,508,149,1382,3157
21,2929,523,448,150,1469,3157
22,2914,508,395,153,1549,3157
23,2897,489,367,158,1608,3157
24,2886,473,334,159,1667,3157
25,2874,458,299,161,1727,3157
26,2879,423,284,163,1770,3157
27,2878,390,279,163,1809,3157
28,2875,380,244,164,1856,3157
29,2856,377,227,165,1894,3157
30,2866,341,213,166,1933,3157
31,2855,332,199,166,1967,3157
32,2840,332,185,167,1995,3157
33,2832,320,183,168,2016,3157
34,2837,298,170,168,2046,3157
35,2833,280,163,168,2075,3157
36,2824,273,158,168,2096,3157
37,2798,282,150,168,2121,3157
38,2803,263,148,168,2137,3157
39,2790,262,141,168,2158,3157
40,2783,256,131,168,2181,3157
41,2781,243,127,168,2200,3157
42,2789,224,121,168,2217,3157
43,2782,221,108,168,2240,3157
44,2775,212,106,168,2258,3157
45,2763,212,111,168,2265,3157
46,2766,205,107,168,2273,3157
47,2773,191,102,168,2285,3157
48,2760,194,94,168,2303,3157
49,2752,185,94,170,2318,3157
50,2761,170,83,170,2335,3157
51,2756,169,79,170,2345,3157
52,2755,159,81,170,2354,3157
53,2755,156,70,170,2368,3157
54,2758,151,63,170,2377,3157
55,2752,149,66,170,2382,3157
56,2752,145,64,170,2388,3157
57,2752,140,61,170,2396,3157
58,2745,144,54,170,2406,3157
59,2747,138,55,170,2409,3157
60,2744,136,49,170,2420,3157
61,2742,134,44,170,2429,3157
62,2736,130,50,170,2433,3157
63,2731,129,54,170,2435,3157
64,2727,127,56,170,2439,3157
65,2720,125,61,170,2443,3157
66,2714,125,59,170,2451,3157
67,2718,114,60,170,2457,3157
68,2713,112,58,170,2466,3157
69,2714,104,60,170,2471,3157
70,2711,103,57,170,2478,3157
71,2708,104,49,170,2488,3157
72,2706,102,48,170,2493,3157
73,2715,83,51,170,2500,3157
74,2714,79,48,170,2508,3157
75,2708,83,43,170,2515,3157
76,2706,83,41,170,2519,3157
77,2695,92,39,170,2523,3157
78,2699,85,36,170,2529,3157
79,2694,86,39,170,2530,3157
80,2696,81,38,170,2534,3157
81,2696,80,36,170,2537,3157
82,2690,85,33,170,2541,3157
83,2693,79,34,170,2543,3157
84,2688,82,32,170,2547,3157
85,2688,80,29,170,2552,3157
86,2682,80,34,170,2553,3157
87,2690,67,34,170,2558,3157
88,2691,60,35,170,2563,3157
89,2689,59,33,170,2568,3157
90,2690,57,29,170,2573,3157
91,2680,65,27,170,2577,3157
92,2680,64,27,170,2578,3157
93,2683,58,27,170,2581,3157
94,2685,56,25,170,2583,3157
95,2682,59,22,170,2586,3157
96,2679,62,19,170,2589,3157
97,2681,59,19,170,2590,3157
98,2683,55,20,170,2591,3157
99,2682,54,19,170,2594,3157
100,2681,51,21,170,2596,3157
101,2682,50,18,170,2599,3157
102,2684,46,18,170,2601,3157
