,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5482,0,8,5,5,3176
1,5482,0,8,5,5,3176
2,4868,614,8,5,5,3176
3,4446,827,217,5,5,3176
4,4064,990,434,7,5,3176
5,3784,1065,636,9,6,3176
6,3587,1085,807,14,7,3176
7,3418,1094,959,21,8,3176
8,3318,1030,1111,30,11,3176
9,3242,1003,1198,39,18,3176
10,3218,906,1291,53,32,3176
11,3168,884,1308,72,68,3176
12,3168,800,1310,85,137,3176
13,3130,754,1248,98,270,3176
14,3112,712,1136,109,431,3176
15,3061,715,1005,114,605,3176
16,3050,674,857,118,801,3176
17,3016,664,706,123,991,3176
18,2987,648,595,126,1144,3176
19,2986,606,522,132,1254,3176
20,2977,582,470,135,1336,3176
21,2966,555,420,139,1420,3176
22,2959,525,389,139,1488,3176
23,2945,501,368,139,1547,3176
24,2944,469,349,143,1595,3176
25,2914,475,326,145,1640,3176
26,2915,448,295,147,1695,3176
27,2908,437,259,148,1748,3176
28,2890,435,242,149,1784,3176
29,2886,411,223,150,1830,3176
30,2877,407,198,151,1867,3176
31,2883,378,186,151,1902,3176
32,2869,376,174,152,1929,3176
33,2865,356,172,152,1955,3176
34,2864,344,160,153,1979,3176
35,2856,331,158,154,2001,3176
36,2862,308,153,154,2023,3176
37,2840,317,149,155,2039,3176
38,2826,308,144,155,2067,3176
39,2814,306,131,155,2094,3176
40,2821,288,124,155,2112,3176
41,2816,287,113,155,2129,3176
42,2820,269,114,155,2142,3176
43,2805,267,119,155,2154,3176
44,2804,255,116,155,2170,3176
45,2797,252,105,156,2190,3176
46,2799,239,102,156,2204,3176
47,2807,222,97,156,2218,3176
48,2803,219,92,156,2230,3176
49,2798,221,83,156,2242,3176
50,2794,217,79,156,2254,3176
51,2785,219,73,156,2267,3176
52,2779,210,73,156,2282,3176
53,2772,209,69,156,2294,3176
54,2769,197,76,157,2301,3176
55,2767,194,69,157,2313,3176
56,2762,193,68,157,2320,3176
57,2759,190,66,157,2328,3176
58,2759,181,65,157,2338,3176
59,2759,178,63,157,2343,3176
60,2752,175,67,157,2349,3176
61,2756,159,69,157,2359,3176
62,2751,159,68,158,2364,3176
63,2753,149,66,158,2374,3176
64,2750,142,67,158,2383,3176
65,2743,138,66,158,2395,3176
66,2736,142,64,158,2400,3176
67,2735,140,59,158,2408,3176
68,2730,144,55,158,2413,3176
69,2729,141,53,158,2419,3176
70,2737,128,50,158,2427,3176
71,2739,118,51,158,2434,3176
72,2743,113,47,158,2439,3176
73,2737,112,44,158,2449,3176
74,2738,104,43,158,2457,3176
75,2735,99,48,158,2460,3176
76,2728,104,48,158,2462,3176
77,2718,111,45,158,2468,3176
78,2718,107,46,158,2471,3176
79,2718,95,56,158,2473,3176
80,2720,90,51,158,2481,3176
81,2720,85,50,158,2487,3176
82,2714,87,46,158,2495,3176
83,2715,78,50,158,2499,3176
84,2712,76,50,158,2504,3176
85,2708,78,42,158,2514,3176
86,2710,75,40,158,2517,3176
87,2705,79,38,158,2520,3176
88,2708,71,37,158,2526,3176
89,2708,70,35,158,2529,3176
90,2705,69,33,158,2535,3176
91,2704,67,34,158,2537,3176
92,2705,62,36,158,2539,3176
93,2703,63,32,158,2544,3176
94,2707,57,30,158,2548,3176
95,2701,60,30,158,2551,3176
96,2699,59,27,158,2557,3176
97,2696,61,26,158,2559,3176
98,2698,58,25,159,2560,3176
99,2696,59,24,159,2562,3176
100,2698,54,24,159,2565,3176
101,2699,49,25,159,2568,3176
102,2693,55,23,159,2570,3176
103,2691,55,21,159,2574,3176
104,2693,50,21,159,2577,3176
105,2690,52,19,159,2580,3176
106,2688,51,22,159,2580,3176
107,2686,52,20,159,2583,3176
108,2692,44,22,159,2583,3176
109,2693,42,21,159,2585,3176
110,2693,40,23,159,2585,3176
111,2694,39,22,159,2586,3176
112,2695,36,23,159,2587,3176
113,2692,37,21,159,2591,3176
114,2697,30,22,159,2592,3176
115,2694,32,20,159,2595,3176
116,2693,32,19,159,2597,3176
117,2693,30,19,159,2599,3176
118,2691,32,18,159,2600,3176
119,2691,30,18,159,2602,3176
120,2687,31,19,159,2604,3176
121,2691,26,19,159,2605,3176
122,2690,27,16,159,2608,3176
123,2688,28,17,159,2608,3176
124,2688,28,15,159,2610,3176
125,2689,27,14,159,2611,3176
126,2687,28,14,159,2612,3176
127,2688,24,16,159,2613,3176
128,2690,21,17,159,2613,3176
129,2688,22,17,159,2614,3176
130,2685,25,16,159,2615,3176
131,2682,28,14,159,2617,3176
132,2682,28,13,159,2618,3176
133,2680,27,14,159,2620,3176
134,2681,25,14,159,2621,3176
135,2678,26,14,159,2623,3176
136,2680,23,15,159,2623,3176
137,2683,19,16,159,2623,3176
138,2682,18,18,159,2623,3176
139,2681,16,21,159,2623,3176
140,2682,15,20,159,2624,3176
141,2683,14,19,159,2625,3176
142,2684,13,17,159,2627,3176
143,2681,15,17,159,2628,3176
144,2681,14,16,159,2630,3176
145,2681,14,13,159,2633,3176
146,2681,14,12,159,2634,3176
147,2678,17,12,159,2634,3176
148,2678,15,12,159,2636,3176
149,2677,15,13,159,2636,3176
150,2678,14,12,159,2637,3176
151,2678,14,11,159,2638,3176
152,2680,12,11,159,2638,3176
153,2679,13,10,159,2639,3176
154,2681,10,10,159,2640,3176
155,2681,10,9,159,2641,3176
156,2680,11,9,159,2641,3176
157,2679,12,9,159,2641,3176
158,2677,14,9,159,2641,3176
159,2675,15,10,159,2641,3176
160,2678,12,10,159,2641,3176
161,2676,13,10,159,2642,3176
162,2676,13,10,159,2642,3176
163,2680,9,10,159,2642,3176
164,2684,5,10,159,2642,3176
165,2678,11,10,159,2642,3176
166,2679,9,10,159,2643,3176
167,2678,10,10,159,2643,3176
168,2677,11,10,159,2643,3176
169,2677,11,9,159,2644,3176
170,2677,9,11,159,2644,3176
171,2677,9,11,159,2644,3176
172,2676,10,10,159,2645,3176
173,2676,8,12,159,2645,3176
174,2675,8,13,159,2645,3176
175,2675,8,12,159,2646,3176
176,2676,7,11,159,2647,3176
177,2675,8,11,159,2647,3176
178,2676,7,9,159,2649,3176
179,2675,8,9,159,2649,3176
180,2675,7,10,159,2649,3176
181,2676,6,10,159,2649,3176
182,2678,4,10,159,2649,3176
183,2677,5,9,159,2650,3176
184,2678,3,10,159,2650,3176
185,2677,4,10,159,2650,3176
186,2676,5,10,159,2650,3176
187,2677,4,9,159,2651,3176
188,2678,3,9,159,2651,3176
189,2677,4,9,159,2651,3176
190,2677,4,8,159,2652,3176
191,2678,3,8,159,2652,3176
192,2676,4,9,159,2652,3176
193,2675,4,10,159,2652,3176
194,2675,4,10,159,2652,3176
195,2676,2,11,159,2652,3176
196,2674,4,11,159,2652,3176
197,2673,5,11,159,2652,3176
198,2674,4,11,159,2652,3176
199,2673,5,11,159,2652,3176
200,2675,3,10,159,2653,3176
201,2675,3,9,159,2654,3176
202,2675,3,9,159,2654,3176
203,2675,3,9,159,2654,3176
204,2674,4,9,159,2654,3176
205,2674,3,9,159,2655,3176
206,2673,4,9,159,2655,3176
207,2673,4,9,159,2655,3176
208,2673,4,9,159,2655,3176
209,2675,2,9,159,2655,3176
210,2675,2,9,159,2655,3176
211,2674,2,10,159,2655,3176
212,2674,2,10,159,2655,3176
213,2674,2,10,159,2655,3176
214,2674,2,9,159,2656,3176
215,2674,2,9,159,2656,3176
216,2674,2,8,159,2657,3176
217,2674,2,8,159,2657,3176
218,2674,2,8,159,2657,3176
219,2674,2,8,159,2657,3176
220,2674,2,8,159,2657,3176
221,2673,3,8,159,2657,3176
222,2673,2,9,159,2657,3176
223,2673,2,9,159,2657,3176
224,2673,2,9,159,2657,3176
225,2673,2,9,159,2657,3176
226,2673,2,9,159,2657,3176
227,2673,2,8,159,2658,3176
228,2673,2,8,159,2658,3176
229,2674,1,8,159,2658,3176
230,2674,1,8,159,2658,3176
231,2675,0,8,159,2658,3176
232,2675,0,8,159,2658,3176
233,2675,0,8,159,2658,3176
234,2675,0,8,159,2658,3176
235,2674,1,8,159,2658,3176
236,2673,1,9,159,2658,3176
237,2673,1,9,159,2658,3176
238,2673,1,9,159,2658,3176
239,2673,1,9,159,2658,3176
240,2674,0,9,159,2658,3176
