,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,7889,0,8,5,5,769
1,7889,0,8,5,5,769
2,7060,829,8,5,5,769
3,6397,1135,365,5,5,769
4,5942,1218,732,10,5,769
5,5569,1289,1021,23,5,769
6,5240,1293,1329,39,6,769
7,5046,1222,1563,66,10,769
8,4873,1182,1744,91,17,769
9,4773,1072,1907,117,38,769
10,4686,1007,2002,145,67,769
11,4622,947,2007,175,156,769
12,4574,885,1960,208,280,769
13,4519,835,1852,242,459,769
14,4506,752,1673,277,699,769
15,4482,710,1447,286,982,769
16,4433,703,1249,300,1222,769
17,4400,668,1061,320,1458,769
18,4391,615,895,333,1673,769
19,4367,598,736,343,1863,769
20,4338,572,638,351,2008,769
21,4313,557,568,355,2114,769
22,4298,532,509,356,2212,769
23,4280,512,452,358,2305,769
24,4280,471,415,361,2380,769
25,4238,487,365,362,2455,769
26,4231,465,323,367,2521,769
27,4201,463,303,373,2567,769
28,4207,433,273,378,2616,769
29,4203,414,255,379,2656,769
30,4201,382,249,379,2696,769
31,4205,362,227,381,2732,769
32,4181,358,219,382,2767,769
33,4166,358,200,385,2798,769
34,4171,335,196,385,2820,769
35,4151,338,191,386,2841,769
36,4151,322,169,386,2879,769
37,4140,313,165,386,2903,769
38,4128,311,155,386,2927,769
39,4117,308,152,387,2943,769
40,4120,298,131,388,2970,769
41,4116,290,129,388,2984,769
42,4110,280,129,389,2999,769
43,4112,265,126,389,3015,769
44,4101,262,118,389,3037,769
45,4109,237,120,389,3052,769
46,4101,237,108,389,3072,769
47,4086,243,101,389,3088,769
48,4083,231,99,389,3105,769
49,4076,228,94,389,3120,769
50,4079,219,87,389,3133,769
51,4073,208,90,389,3147,769
52,4074,203,82,389,3159,769
53,4063,204,82,389,3169,769
54,4066,194,77,389,3181,769
55,4060,188,79,389,3191,769
56,4064,175,80,389,3199,769
57,4065,157,87,390,3208,769
58,4068,149,82,390,3218,769
59,4062,149,82,390,3224,769
60,4055,153,74,390,3235,769
61,4051,146,76,390,3244,769
62,4047,145,68,390,3257,769
63,4041,144,66,390,3266,769
64,4039,144,56,390,3278,769
65,4034,140,57,390,3286,769
66,4030,140,48,390,3299,769
67,4030,134,50,390,3303,769
68,4026,128,56,390,3307,769
69,4027,121,57,390,3312,769
70,4032,115,54,390,3316,769
71,4033,111,49,390,3324,769
72,4035,105,51,390,3326,769
73,4034,101,50,390,3332,769
74,4032,100,46,390,3339,769
75,4027,100,48,390,3342,769
76,4026,99,43,390,3349,769
77,4025,99,38,390,3355,769
78,4014,109,33,390,3361,769
79,4016,102,33,390,3366,769
80,4024,92,32,390,3369,769
81,4018,94,33,390,3372,769
82,4022,86,30,390,3379,769
83,4025,80,30,390,3382,769
84,4025,77,32,390,3383,769
85,4020,80,33,390,3384,769
86,4017,82,31,390,3387,769
87,4011,86,27,390,3393,769
88,4010,86,22,390,3399,769
89,4005,88,21,390,3403,769
90,4005,84,19,390,3409,769
91,4009,77,21,390,3410,769
92,4011,74,19,390,3413,769
93,4010,71,23,390,3413,769
94,4004,72,27,390,3414,769
95,4002,72,29,390,3414,769
96,4004,70,28,390,3415,769
97,4005,64,32,390,3416,769
98,4001,64,33,390,3419,769
99,4000,57,36,390,3424,769
100,3999,56,34,390,3428,769
101,4000,49,39,390,3429,769
102,3995,54,35,390,3433,769
103,3996,50,36,390,3435,769
104,3996,47,33,390,3441,769
105,3998,41,35,390,3443,769
106,3997,41,33,390,3446,769
107,3997,40,32,390,3448,769
108,3998,38,28,390,3453,769
109,3995,41,26,390,3455,769
110,3987,46,25,390,3459,769
111,3989,42,21,390,3465,769
112,3986,41,23,390,3467,769
113,3991,36,20,390,3470,769
114,3992,35,18,390,3472,769
115,3988,37,20,390,3472,769
116,3989,36,18,390,3474,769
117,3987,37,19,390,3474,769
118,3987,35,20,390,3475,769
119,3987,35,19,390,3476,769
120,3987,32,20,390,3478,769
121,3983,35,18,390,3481,769
122,3987,30,18,390,3482,769
123,3986,30,14,390,3487,769
124,3983,32,15,390,3487,769
125,3981,34,14,390,3488,769
126,3983,31,15,390,3488,769
127,3986,27,16,390,3488,769
128,3987,23,18,390,3489,769
129,3985,24,16,390,3492,769
130,3982,27,16,390,3492,769
131,3979,29,15,390,3494,769
132,3976,31,14,390,3496,769
133,3979,26,15,390,3497,769
134,3980,24,16,390,3497,769
135,3984,19,16,390,3498,769
136,3984,17,17,390,3499,769
137,3986,15,17,390,3499,769
138,3983,18,15,390,3501,769
139,3982,18,15,390,3502,769
140,3984,13,18,390,3502,769
141,3984,11,20,390,3502,769
142,3980,14,19,390,3504,769
143,3983,11,19,390,3504,769
144,3980,13,19,390,3505,769
145,3978,12,20,390,3507,769
146,3978,12,20,390,3507,769
147,3976,14,19,390,3508,769
148,3976,12,18,390,3511,769
149,3978,10,13,390,3516,769
150,3981,7,13,390,3516,769
151,3980,7,14,390,3516,769
152,3979,7,15,390,3516,769
153,3978,8,13,390,3518,769
154,3977,9,12,390,3519,769
155,3973,13,10,390,3521,769
156,3972,14,9,390,3522,769
157,3973,13,9,390,3522,769
158,3973,12,10,390,3522,769
159,3976,9,10,390,3522,769
160,3975,9,10,390,3523,769
161,3975,9,10,390,3523,769
162,3975,9,9,390,3524,769
163,3975,9,9,390,3524,769
164,3974,10,9,390,3524,769
165,3974,10,9,390,3524,769
166,3973,10,9,390,3525,769
167,3974,8,10,390,3525,769
168,3974,8,10,390,3525,769
169,3974,8,10,390,3525,769
170,3974,8,10,390,3525,769
171,3975,7,10,390,3525,769
172,3977,4,11,390,3525,769
173,3977,4,10,390,3526,769
174,3977,4,10,390,3526,769
175,3977,4,10,390,3526,769
176,3975,5,11,390,3526,769
177,3973,7,11,390,3526,769
178,3974,6,10,390,3527,769
179,3972,8,10,390,3527,769
180,3973,7,9,390,3528,769
181,3973,7,8,390,3529,769
182,3972,7,9,390,3529,769
183,3972,7,9,390,3529,769
184,3972,6,10,390,3529,769
185,3973,5,10,390,3529,769
186,3973,5,10,390,3529,769
187,3973,3,11,390,3530,769
188,3974,1,11,390,3531,769
189,3974,1,11,390,3531,769
190,3974,1,11,390,3531,769
191,3972,3,10,390,3532,769
192,3972,3,10,390,3532,769
193,3972,3,10,390,3532,769
194,3972,3,9,390,3533,769
195,3972,3,8,390,3534,769
196,3972,3,8,390,3534,769
197,3972,3,8,390,3534,769
198,3972,3,8,390,3534,769
199,3972,3,8,390,3534,769
200,3973,2,8,390,3534,769
201,3973,2,8,390,3534,769
202,3973,2,8,390,3534,769
203,3973,2,8,390,3534,769
204,3973,2,8,390,3534,769
205,3972,3,8,390,3534,769
206,3974,1,8,390,3534,769
207,3973,2,8,390,3534,769
208,3972,3,8,390,3534,769
209,3972,3,8,390,3534,769
210,3972,3,8,390,3534,769
211,3974,1,8,390,3534,769
212,3974,1,8,390,3534,769
213,3973,2,8,390,3534,769
214,3973,2,8,390,3534,769
215,3973,2,8,390,3534,769
216,3972,3,8,390,3534,769
217,3972,2,9,390,3534,769
218,3972,2,9,390,3534,769
219,3972,2,9,390,3534,769
220,3971,3,9,390,3534,769
221,3972,2,9,390,3534,769
222,3972,2,9,390,3534,769
223,3972,2,9,390,3534,769
224,3972,1,10,390,3534,769
225,3972,1,10,390,3534,769
226,3972,1,9,390,3535,769
227,3972,1,9,390,3535,769
228,3972,1,9,390,3535,769
229,3972,1,9,390,3535,769
230,3972,1,9,390,3535,769
231,3972,1,9,390,3535,769
232,3972,1,9,390,3535,769
233,3972,1,8,390,3536,769
234,3972,1,8,390,3536,769
235,3972,1,8,390,3536,769
236,3972,1,8,390,3536,769
237,3972,1,8,390,3536,769
238,3971,2,8,390,3536,769
239,3971,2,8,390,3536,769
240,3971,2,8,390,3536,769
