,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,1,2,1,1,0,0,0,0,0
1,1,2,1,1,0,0,0,0,0
2,1,2,1,1,0,0,0,0,0
3,1,2,1,1,0,0,0,0,0
4,1,2,1,1,0,0,0,0,0
5,1,2,2,1,0,0,0,0,0
6,1,2,3,1,0,0,0,0,0
7,1,2,3,2,1,0,0,0,0
8,1,3,6,2,1,0,0,0,0
9,6,5,12,7,7,3,1,0,0
10,11,14,26,16,11,6,2,0,0
11,16,29,46,38,22,13,3,0,0
12,26,56,74,71,38,26,5,0,0
13,52,99,136,120,67,42,8,0,0
14,69,141,214,187,112,64,11,0,0
15,103,206,302,243,148,89,16,0,0
16,134,272,377,303,189,110,19,0,0
17,165,329,445,367,222,125,21,0,0
18,187,387,499,424,248,143,21,0,0
19,206,428,549,467,270,152,23,0,0
20,234,463,591,506,290,158,26,0,0
21,256,495,619,537,302,165,28,0,0
22,278,520,640,556,312,172,28,0,0
23,298,553,659,576,327,176,28,0,0
24,312,576,673,588,332,179,28,0,0
25,335,598,686,594,335,179,28,0,0
26,349,615,694,602,343,181,28,0,0
27,367,635,704,611,344,182,28,0,0
28,381,658,707,616,345,185,29,0,0
29,398,680,712,619,346,185,29,0,0
30,415,699,714,622,349,185,29,0,0
31,430,718,718,626,353,185,29,0,0
32,445,732,719,628,354,185,29,0,0
33,463,743,723,628,356,186,29,0,0
34,481,758,725,633,356,187,29,0,0
35,494,770,727,633,356,187,29,0,0
36,511,786,727,633,356,187,29,0,0
37,527,799,727,633,358,187,29,0,0
38,546,808,728,633,358,187,29,0,0
39,556,814,729,633,359,187,29,0,0
40,568,821,729,633,359,187,29,0,0
41,590,829,729,634,359,187,29,0,0
42,604,836,729,635,359,187,29,0,0
43,614,842,729,635,359,187,29,0,0
44,625,851,729,635,359,187,29,0,0
45,640,860,729,635,359,187,29,0,0
46,653,866,729,635,359,187,29,0,0
47,663,870,729,635,359,187,29,0,0
48,670,877,729,635,359,187,29,0,0
49,683,881,729,636,359,187,29,0,0
50,693,882,729,636,359,187,29,0,0
51,704,882,729,636,359,187,29,0,0
