,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,1,2,2,0,0,0,0,0,0
1,1,2,2,0,0,0,0,0,0
2,1,2,2,0,0,0,0,0,0
3,1,2,2,0,0,0,0,0,0
4,1,2,2,0,1,6,4,0,0
5,1,4,2,1,6,10,11,0,0
6,1,6,2,3,15,14,21,0,0
7,1,7,2,4,16,27,28,0,0
8,1,10,3,7,30,40,33,0,0
9,1,11,5,7,38,48,41,0,0
10,1,16,6,8,44,61,48,0,0
11,1,17,6,10,55,73,56,0,0
12,1,20,9,15,62,83,65,0,0
13,1,24,11,15,68,91,74,0,0
14,1,31,11,15,75,96,77,0,0
15,1,36,11,17,82,103,80,0,0
16,1,39,11,17,91,113,83,0,0
17,1,41,12,19,95,118,84,0,0
18,1,45,13,19,97,118,86,0,0
19,1,47,13,19,98,118,88,0,0
20,1,47,13,20,99,122,89,0,0
21,1,49,14,20,101,122,89,0,0
22,1,50,14,20,105,126,89,0,0
23,1,52,14,21,108,126,89,0,0
24,1,55,14,21,112,126,89,0,0
25,1,55,14,22,113,127,89,0,0
26,1,55,14,22,113,128,89,0,0
27,1,55,14,22,115,129,89,0,0
28,1,59,14,22,115,129,89,0,0
29,1,61,14,22,115,130,89,0,0
30,1,62,14,22,115,130,90,0,0
31,1,62,14,22,116,130,91,0,0
32,1,62,14,22,116,130,91,0,0
33,1,63,14,22,116,130,91,0,0
34,1,64,14,22,116,130,91,0,0
35,1,65,14,22,116,130,91,0,0
36,1,66,14,22,116,130,91,0,0
37,1,66,14,22,116,130,91,0,0
38,1,67,14,22,116,130,92,0,0
39,1,68,14,22,116,130,92,0,0
40,1,68,14,22,116,130,92,0,0
41,1,68,14,22,116,130,92,0,0
42,1,68,14,22,116,130,92,0,0
43,1,70,14,22,116,130,92,0,0
44,1,70,14,22,116,130,92,0,0
45,1,70,14,22,116,130,92,0,0
46,1,70,14,22,116,130,92,0,0
47,1,70,14,22,116,130,92,0,0
48,1,70,14,22,116,130,92,0,0
49,1,70,14,22,116,130,92,0,0
50,1,70,14,22,116,130,92,0,0
51,1,70,14,22,116,130,92,0,0
52,1,71,14,22,116,130,92,0,0
53,1,71,14,22,116,130,92,0,0
54,1,71,14,22,116,130,92,0,0
55,1,71,14,22,116,130,92,0,0
56,1,71,14,22,116,130,92,0,0
57,1,71,14,22,116,130,92,0,0
58,1,71,14,22,116,130,92,0,0
59,1,71,14,22,116,130,92,0,0
60,1,72,14,22,116,130,92,0,0
61,1,72,14,22,116,130,92,0,0
62,1,72,14,22,116,130,92,0,0
63,1,72,14,22,116,130,92,0,0
64,1,72,14,22,116,130,92,0,0
65,1,72,14,22,116,130,92,0,0
66,1,72,14,22,116,130,92,0,0
67,1,72,14,22,116,130,92,0,0
68,1,72,14,22,116,130,92,0,0
69,1,72,14,22,116,130,92,0,0
70,1,72,14,22,116,130,92,0,0
71,1,72,14,22,116,130,92,0,0
72,1,72,14,22,116,130,92,0,0
73,1,72,14,22,116,130,92,0,0
74,1,72,14,22,116,130,92,0,0
75,1,72,14,22,116,130,92,0,0
