,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5630,0,8,5,5,3028
1,5630,0,8,5,5,3028
2,4975,655,8,5,5,3028
3,4534,874,230,5,5,3028
4,4164,1005,466,8,5,3028
5,3863,1078,686,16,5,3028
6,3643,1089,890,21,5,3028
7,3469,1081,1065,27,6,3028
8,3369,1031,1200,38,10,3028
9,3295,979,1307,49,18,3028
10,3221,946,1372,62,47,3028
11,3190,869,1417,75,97,3028
12,3179,814,1377,94,184,3028
13,3156,762,1319,101,310,3028
14,3123,747,1169,115,494,3028
15,3099,727,1008,126,688,3028
16,3078,681,886,133,870,3028
17,3046,661,758,139,1044,3028
18,3012,648,650,146,1192,3028
19,2995,615,570,146,1322,3028
20,2969,600,516,149,1414,3028
21,2950,587,464,150,1497,3028
22,2961,546,407,152,1582,3028
23,2949,523,370,153,1653,3028
24,2924,520,331,156,1717,3028
25,2920,502,311,157,1758,3028
26,2903,493,284,157,1811,3028
27,2892,476,263,158,1859,3028
28,2889,452,250,160,1897,3028
29,2876,444,230,161,1937,3028
30,2868,430,217,162,1971,3028
31,2863,417,205,163,2000,3028
32,2855,402,201,163,2027,3028
33,2846,394,177,164,2067,3028
34,2837,385,163,165,2098,3028
35,2828,372,165,165,2118,3028
36,2822,356,164,166,2140,3028
37,2814,349,155,166,2164,3028
38,2807,336,148,166,2191,3028
39,2799,333,143,167,2206,3028
40,2809,306,147,167,2219,3028
41,2800,295,148,168,2237,3028
42,2791,287,147,169,2254,3028
43,2778,283,150,169,2268,3028
44,2774,277,137,169,2291,3028
45,2772,267,119,169,2321,3028
46,2779,249,114,169,2337,3028
47,2769,242,108,169,2360,3028
48,2760,239,110,169,2370,3028
49,2749,236,105,169,2389,3028
50,2745,228,100,169,2406,3028
51,2754,210,92,169,2423,3028
52,2748,205,93,169,2433,3028
53,2747,194,97,169,2441,3028
54,2742,194,92,170,2450,3028
55,2735,193,85,170,2465,3028
56,2740,178,86,170,2474,3028
57,2727,184,78,170,2489,3028
58,2737,167,76,170,2498,3028
59,2729,165,78,170,2506,3028
60,2721,166,71,170,2520,3028
61,2722,160,72,170,2524,3028
62,2723,153,66,170,2536,3028
63,2729,139,65,170,2545,3028
64,2727,134,65,170,2552,3028
65,2715,143,58,170,2562,3028
66,2702,148,58,171,2569,3028
67,2703,142,51,171,2581,3028
68,2693,147,49,171,2588,3028
69,2696,140,43,171,2598,3028
70,2692,138,46,171,2601,3028
71,2694,131,47,171,2605,3028
72,2694,122,54,171,2607,3028
73,2699,110,54,171,2614,3028
74,2701,106,53,171,2617,3028
75,2702,103,51,171,2621,3028
76,2697,104,50,171,2626,3028
77,2693,104,42,171,2638,3028
78,2689,102,44,171,2642,3028
79,2683,104,39,171,2651,3028
80,2679,107,35,171,2656,3028
81,2687,96,35,171,2659,3028
82,2689,87,37,171,2664,3028
83,2687,86,38,171,2666,3028
84,2683,85,35,171,2674,3028
85,2685,81,32,171,2679,3028
86,2671,90,33,171,2683,3028
87,2674,81,37,171,2685,3028
88,2674,76,37,171,2690,3028
89,2670,73,44,171,2690,3028
90,2664,77,38,172,2697,3028
91,2665,73,36,172,2702,3028
92,2669,69,30,172,2708,3028
93,2667,68,31,172,2710,3028
94,2666,64,31,172,2715,3028
95,2665,62,31,172,2718,3028
96,2658,67,28,172,2723,3028
97,2659,62,30,172,2725,3028
98,2655,63,27,172,2731,3028
99,2658,57,25,172,2736,3028
100,2660,54,25,172,2737,3028
101,2662,52,23,172,2739,3028
102,2656,56,25,172,2739,3028
103,2663,47,24,172,2742,3028
104,2664,45,22,172,2745,3028
105,2667,41,20,172,2748,3028
106,2658,50,18,172,2750,3028
107,2655,53,15,172,2753,3028
108,2654,54,14,172,2754,3028
109,2658,50,13,172,2755,3028
110,2660,46,15,172,2755,3028
111,2664,39,15,172,2758,3028
112,2663,39,16,172,2758,3028
113,2663,35,20,172,2758,3028
114,2663,33,19,172,2761,3028
115,2660,36,18,172,2762,3028
116,2664,31,18,172,2763,3028
117,2663,31,17,172,2765,3028
118,2659,35,16,172,2766,3028
119,2658,36,15,172,2767,3028
120,2662,29,18,172,2767,3028
121,2654,36,18,172,2768,3028
122,2653,37,18,172,2768,3028
123,2653,36,16,172,2771,3028
124,2653,35,17,172,2771,3028
125,2657,29,18,172,2772,3028
126,2655,29,18,172,2774,3028
127,2653,31,17,172,2775,3028
128,2650,31,18,172,2777,3028
129,2657,24,18,172,2777,3028
130,2657,23,19,172,2777,3028
131,2653,26,18,172,2779,3028
132,2652,27,15,172,2782,3028
133,2651,24,18,172,2783,3028
134,2652,22,18,172,2784,3028
135,2648,24,19,172,2785,3028
136,2649,22,19,172,2786,3028
137,2646,25,18,172,2787,3028
138,2645,25,17,172,2789,3028
139,2647,21,19,172,2789,3028
140,2649,18,18,172,2791,3028
141,2645,22,16,172,2793,3028
142,2649,17,17,172,2793,3028
143,2650,16,13,172,2797,3028
144,2649,17,12,172,2798,3028
145,2645,21,12,172,2798,3028
146,2645,19,14,172,2798,3028
147,2642,22,13,172,2799,3028
148,2644,19,14,172,2799,3028
149,2644,19,13,172,2800,3028
150,2644,18,13,172,2801,3028
151,2643,18,14,172,2801,3028
152,2647,12,15,172,2802,3028
153,2646,12,16,172,2802,3028
154,2646,11,16,172,2803,3028
155,2647,10,14,172,2805,3028
156,2645,11,15,172,2805,3028
157,2645,11,15,172,2805,3028
158,2645,11,13,172,2807,3028
159,2644,12,13,172,2807,3028
160,2644,11,14,172,2807,3028
161,2643,11,13,172,2809,3028
162,2642,12,12,172,2810,3028
163,2643,10,12,172,2811,3028
164,2643,10,11,172,2812,3028
165,2646,6,12,172,2812,3028
166,2645,7,12,172,2812,3028
167,2645,7,11,172,2813,3028
168,2646,6,9,172,2815,3028
169,2646,5,10,172,2815,3028
170,2644,7,9,172,2816,3028
171,2644,7,8,172,2817,3028
172,2644,7,8,172,2817,3028
173,2645,6,8,172,2817,3028
174,2644,6,9,172,2817,3028
175,2644,6,9,172,2817,3028
176,2643,6,10,172,2817,3028
177,2642,7,9,172,2818,3028
178,2642,7,9,172,2818,3028
179,2642,6,10,172,2818,3028
180,2642,6,10,172,2818,3028
181,2643,4,10,172,2819,3028
182,2642,5,10,172,2819,3028
183,2642,5,10,172,2819,3028
184,2641,5,11,172,2819,3028
185,2641,4,12,172,2819,3028
186,2641,4,12,172,2819,3028
187,2640,5,12,172,2819,3028
188,2640,5,11,172,2820,3028
189,2640,5,11,172,2820,3028
190,2640,5,11,172,2820,3028
191,2641,4,10,172,2821,3028
192,2642,3,9,172,2822,3028
193,2643,2,9,172,2822,3028
194,2642,3,8,172,2823,3028
195,2641,4,8,172,2823,3028
196,2640,5,8,172,2823,3028
197,2640,5,8,172,2823,3028
198,2641,4,8,172,2823,3028
199,2641,4,8,172,2823,3028
200,2641,4,8,172,2823,3028
201,2641,4,8,172,2823,3028
202,2642,2,9,172,2823,3028
203,2641,3,9,172,2823,3028
204,2643,1,9,172,2823,3028
205,2642,2,9,172,2823,3028
206,2641,3,9,172,2823,3028
207,2641,3,9,172,2823,3028
208,2641,3,9,172,2823,3028
209,2643,1,9,172,2823,3028
210,2641,3,9,172,2823,3028
211,2642,1,9,172,2824,3028
212,2642,1,9,172,2824,3028
213,2642,1,9,172,2824,3028
214,2642,1,9,172,2824,3028
215,2640,3,9,172,2824,3028
216,2639,4,9,172,2824,3028
217,2639,4,9,172,2824,3028
218,2639,4,9,172,2824,3028
219,2639,4,9,172,2824,3028
220,2640,3,8,172,2825,3028
221,2640,3,8,172,2825,3028
222,2641,2,8,172,2825,3028
223,2640,3,8,172,2825,3028
224,2639,4,8,172,2825,3028
225,2640,3,8,172,2825,3028
226,2641,2,8,172,2825,3028
227,2640,3,8,172,2825,3028
228,2642,0,9,172,2825,3028
229,2642,0,9,172,2825,3028
230,2642,0,9,172,2825,3028
231,2641,1,9,172,2825,3028
232,2641,1,9,172,2825,3028
233,2641,0,10,172,2825,3028
234,2641,0,10,172,2825,3028
235,2639,2,10,172,2825,3028
236,2639,2,10,172,2825,3028
237,2639,1,11,172,2825,3028
238,2639,1,11,172,2825,3028
239,2639,1,10,172,2826,3028
240,2639,1,10,172,2826,3028
