,Susceptible,Exposed,Infected,Deaths,Recovered,Vaccinated
0,5395,0,8,5,5,3263
1,5395,0,8,5,5,3263
2,4814,581,8,5,5,3263
3,4360,843,200,5,5,3263
4,3998,986,417,7,5,3263
5,3738,1041,616,12,6,3263
6,3543,1071,777,16,6,3263
7,3397,1058,928,23,7,3263
8,3307,1015,1045,32,14,3263
9,3241,965,1141,39,27,3263
10,3197,909,1203,52,52,3263
11,3169,843,1248,64,89,3263
12,3156,788,1234,72,163,3263
13,3116,757,1148,86,306,3263
14,3085,727,1008,99,494,3263
15,3063,701,893,105,651,3263
16,3045,660,783,109,816,3263
17,3024,633,687,115,954,3263
18,2995,616,594,117,1091,3263
19,2980,580,516,124,1213,3263
20,2965,559,455,126,1308,3263
21,2944,550,422,128,1369,3263
22,2924,525,411,131,1422,3263
23,2914,505,362,131,1501,3263
24,2912,478,319,133,1571,3263
25,2902,464,297,134,1616,3263
26,2905,439,267,138,1664,3263
27,2877,440,252,141,1703,3263
28,2876,422,236,143,1736,3263
29,2869,403,223,144,1774,3263
30,2866,375,219,146,1807,3263
31,2863,352,212,148,1838,3263
32,2856,339,205,149,1864,3263
33,2844,338,180,149,1902,3263
34,2830,330,179,149,1925,3263
35,2830,319,159,149,1956,3263
36,2817,314,149,150,1983,3263
37,2812,310,139,150,2002,3263
38,2805,303,129,151,2025,3263
39,2793,293,132,152,2043,3263
40,2791,275,136,153,2058,3263
41,2774,272,140,153,2074,3263
42,2783,257,128,153,2092,3263
43,2780,243,126,153,2111,3263
44,2770,243,120,153,2127,3263
45,2773,234,104,153,2149,3263
46,2768,228,100,153,2164,3263
47,2757,230,96,153,2177,3263
48,2760,211,100,153,2189,3263
49,2756,206,95,153,2203,3263
50,2751,200,90,153,2219,3263
51,2752,186,98,153,2224,3263
52,2748,183,92,153,2237,3263
53,2748,169,89,153,2254,3263
54,2737,170,86,153,2267,3263
55,2732,164,85,153,2279,3263
56,2724,166,81,153,2289,3263
57,2714,172,77,153,2297,3263
58,2714,161,75,154,2309,3263
59,2714,151,77,154,2317,3263
60,2714,142,76,154,2327,3263
61,2716,138,66,154,2339,3263
62,2710,140,62,154,2347,3263
63,2701,146,56,154,2356,3263
64,2708,131,58,154,2362,3263
65,2708,123,56,154,2372,3263
66,2710,116,51,154,2382,3263
67,2708,113,50,154,2388,3263
68,2703,114,50,154,2392,3263
69,2697,118,43,154,2401,3263
70,2698,112,40,154,2409,3263
71,2695,107,41,154,2416,3263
72,2704,94,39,154,2422,3263
73,2696,101,36,154,2426,3263
74,2692,101,36,154,2430,3263
75,2689,98,36,154,2436,3263
76,2689,95,36,154,2439,3263
77,2690,89,34,154,2446,3263
78,2693,82,34,154,2450,3263
79,2682,86,37,154,2454,3263
80,2688,78,35,154,2458,3263
81,2693,69,36,154,2461,3263
82,2688,73,36,154,2462,3263
83,2690,68,35,154,2466,3263
84,2697,58,33,155,2470,3263
85,2689,60,34,155,2475,3263
86,2683,62,35,155,2478,3263
87,2682,62,35,155,2479,3263
88,2685,57,31,155,2485,3263
89,2682,58,31,155,2487,3263
90,2676,61,31,155,2490,3263
91,2670,65,32,155,2491,3263
92,2665,67,30,155,2496,3263
93,2663,67,25,155,2503,3263
94,2670,59,24,155,2505,3263
95,2669,52,29,155,2508,3263
96,2670,49,29,155,2510,3263
97,2667,52,27,155,2512,3263
98,2662,56,24,155,2516,3263
99,2665,50,24,155,2519,3263
100,2662,50,24,155,2522,3263
101,2663,49,24,155,2522,3263
102,2659,49,24,155,2526,3263
103,2660,47,24,155,2527,3263
104,2660,47,21,155,2530,3263
105,2658,49,20,155,2531,3263
106,2660,44,22,155,2532,3263
107,2658,44,22,155,2534,3263
108,2658,40,23,155,2537,3263
109,2658,40,19,155,2541,3263
110,2662,36,19,155,2541,3263
111,2662,36,17,155,2543,3263
112,2656,40,17,155,2545,3263
113,2655,39,18,155,2546,3263
114,2655,39,15,155,2549,3263
115,2657,34,17,155,2550,3263
116,2657,32,18,155,2551,3263
117,2654,35,17,155,2552,3263
118,2655,34,15,155,2554,3263
119,2657,31,15,155,2555,3263
120,2660,27,16,155,2555,3263
121,2655,29,16,155,2558,3263
122,2658,25,15,155,2560,3263
123,2656,26,16,155,2560,3263
124,2653,28,16,155,2561,3263
125,2648,32,16,155,2562,3263
126,2647,31,18,155,2562,3263
127,2650,26,19,155,2563,3263
128,2648,25,19,155,2566,3263
129,2651,22,19,155,2566,3263
130,2649,23,17,155,2569,3263
131,2650,21,18,155,2569,3263
132,2647,24,17,155,2570,3263
133,2647,24,16,155,2571,3263
134,2647,23,16,155,2572,3263
135,2646,24,15,155,2573,3263
136,2648,21,14,155,2575,3263
137,2648,19,14,155,2577,3263
138,2649,17,14,155,2578,3263
139,2650,16,12,155,2580,3263
140,2648,18,12,155,2580,3263
141,2649,17,12,155,2580,3263
142,2649,17,11,155,2581,3263
143,2648,18,11,155,2581,3263
144,2650,15,12,155,2581,3263
145,2651,14,12,155,2581,3263
146,2651,14,11,155,2582,3263
147,2650,14,11,155,2583,3263
148,2652,12,11,155,2583,3263
149,2650,14,10,155,2584,3263
150,2651,11,12,155,2584,3263
151,2650,11,13,155,2584,3263
152,2648,13,12,155,2585,3263
153,2646,13,14,155,2585,3263
