,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,2,0,1,1,0,0,1,0,0
1,2,0,1,1,0,0,1,0,0
2,2,0,1,1,0,0,1,0,0
3,2,0,1,1,0,0,1,0,0
4,2,0,1,1,0,0,1,0,0
5,2,0,1,1,0,0,1,0,0
6,2,0,2,1,0,0,1,0,0
7,2,2,4,1,0,0,1,0,0
8,3,2,7,3,0,1,1,0,0
9,4,6,15,8,2,2,1,0,0
10,5,12,21,17,6,5,1,0,0
11,14,29,51,32,22,6,2,0,0
12,26,58,90,48,38,17,3,0,0
13,47,82,142,91,61,31,5,0,0
14,77,124,197,146,97,53,5,0,0
15,120,183,268,190,144,69,8,0,0
16,159,219,328,252,168,86,10,0,0
17,188,264,391,299,195,109,12,0,0
18,217,311,450,336,226,118,15,0,0
19,241,360,493,373,247,131,18,0,0
20,266,394,535,396,262,136,19,0,0
21,285,422,560,419,270,139,19,0,0
22,308,447,575,438,279,146,19,0,0
23,323,476,597,451,289,150,19,0,0
24,344,498,610,457,299,153,19,0,0
25,366,523,615,470,303,159,19,0,0
26,384,548,623,476,309,161,20,0,0
27,392,566,631,481,314,163,20,0,0
28,405,588,634,486,318,165,20,0,0
29,418,604,638,490,321,165,20,0,0
30,434,619,641,493,324,165,20,0,0
31,451,633,641,494,328,165,20,0,0
32,471,644,643,495,329,165,20,0,0
33,485,656,644,498,330,165,20,0,0
34,491,670,646,498,330,165,20,0,0
35,501,680,647,498,330,165,20,0,0
36,522,694,649,499,330,165,20,0,0
37,533,704,650,499,331,166,20,0,0
38,546,714,651,499,331,166,20,0,0
39,555,720,651,500,331,166,20,0,0
40,570,731,651,500,331,167,20,0,0
41,580,735,651,500,331,167,20,0,0
42,592,738,651,500,331,167,20,0,0
43,604,741,652,500,331,167,20,0,0
44,618,745,654,500,331,169,20,0,0
45,626,751,654,500,331,170,20,0,0
46,642,755,654,500,331,170,20,0,0
47,654,759,654,500,331,170,20,0,0
48,664,766,654,500,331,170,20,0,0
49,674,771,654,500,331,170,20,0,0
50,682,776,654,500,331,170,20,0,0
51,693,779,654,500,331,170,20,0,0
52,701,783,654,500,331,170,20,0,0
53,708,786,654,500,331,170,20,0,0
54,719,787,654,500,331,170,20,0,0
55,726,790,654,500,331,170,20,0,0
56,733,791,654,500,331,170,20,0,0
