,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,223,208,177,132,102,78,36,0,0
3,400,341,131,151,121,67,19,0,0
4,506,429,110,126,118,62,28,0,0
5,601,461,85,92,80,50,20,0,0
6,654,465,59,92,66,49,13,0,0
7,680,467,34,57,62,31,11,0,0
8,660,432,30,57,44,36,6,0,0
9,662,397,22,47,38,16,6,0,0
10,615,372,25,36,24,20,4,0,0
11,590,356,17,34,21,16,6,0,0
12,561,333,13,23,10,16,2,0,0
13,561,288,12,16,15,7,2,0,0
14,549,269,7,14,7,3,1,0,0
15,505,250,13,15,10,2,1,0,0
16,506,224,13,10,6,11,1,0,0
17,479,216,2,10,7,5,1,0,0
18,476,199,2,6,9,4,0,0,0
19,464,185,3,4,3,1,1,0,0
20,447,173,5,3,0,2,0,0,0
21,448,158,1,1,1,1,0,0,0
22,428,151,3,3,1,0,0,0,0
23,416,156,1,4,2,0,0,0,0
24,399,152,1,3,1,1,0,0,0
25,391,138,0,1,0,0,0,0,0
26,388,126,1,0,0,0,0,0,0
27,383,112,1,0,3,0,0,0,0
28,374,104,0,0,2,0,0,0,0
29,363,101,0,0,3,0,0,0,0
30,351,99,1,0,1,0,0,0,0
31,351,82,1,0,1,0,0,0,0
32,336,73,0,0,1,0,0,0,0
33,321,74,0,0,1,0,0,0,0
34,304,70,1,0,1,0,0,0,0
35,304,62,0,0,1,0,0,0,0
36,286,63,1,0,0,1,0,0,0
37,272,65,0,0,0,1,0,0,0
38,277,59,1,0,0,0,0,0,0
39,259,58,0,0,0,0,0,0,0
40,252,56,0,0,0,0,0,0,0
41,249,51,0,0,0,0,0,0,0
42,264,54,0,0,0,1,0,0,0
43,246,45,0,0,0,0,0,0,0
44,238,46,0,0,0,0,0,0,0
45,234,41,0,0,0,0,0,0,0
46,228,38,0,0,0,0,0,0,0
47,209,36,0,0,0,0,0,0,0
48,197,32,0,0,0,0,0,0,0
49,185,28,0,0,0,0,0,0,0
50,188,30,0,0,0,0,0,0,0
51,187,27,0,0,0,0,0,0,0
52,191,24,0,0,0,0,0,0,0
53,199,24,0,0,0,0,0,0,0
54,188,22,0,0,0,0,0,0,0
55,183,17,0,0,0,0,0,0,0
56,178,14,0,0,0,0,0,0,0
57,176,20,0,0,0,0,0,0,0
58,171,19,0,0,0,0,0,0,0
59,166,15,0,0,0,0,0,0,0
60,148,11,0,0,0,0,0,0,0
61,140,12,0,0,0,0,0,0,0
62,137,11,0,0,0,0,0,0,0
63,129,7,0,0,0,0,0,0,0
64,131,9,0,0,0,0,0,0,0
65,126,6,0,0,0,0,0,0,0
66,119,6,0,0,0,0,0,0,0
67,111,7,0,0,0,0,0,0,0
68,114,6,0,0,0,0,0,0,0
69,110,5,0,0,0,0,0,0,0
70,110,4,0,0,0,0,0,0,0
71,102,7,0,0,0,0,0,0,0
72,98,7,0,0,0,0,0,0,0
