,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,1,1,1,1,1,0,0,0,0
1,1,1,1,1,1,0,0,0,0
2,1,1,1,1,1,0,0,0,0
3,1,1,1,1,1,0,0,0,0
4,1,1,1,1,1,0,0,0,0
5,1,1,1,1,1,0,0,0,0
6,2,1,1,1,1,0,0,0,0
7,2,1,1,2,2,0,0,0,0
8,5,2,4,3,2,0,0,0,0
9,7,2,5,6,3,1,0,0,0
10,17,6,16,11,3,1,0,0,0
11,20,16,32,15,8,2,0,0,0
12,27,37,65,39,18,7,0,0,0
13,55,66,108,65,26,10,1,0,0
14,92,114,151,105,38,15,1,0,0
15,123,148,198,153,57,19,1,0,0
16,168,192,257,192,82,25,1,0,0
17,203,225,291,224,93,26,1,0,0
18,233,247,326,254,100,28,1,0,0
19,254,286,363,276,107,30,1,0,0
20,282,310,390,299,112,31,1,0,0
21,296,334,415,308,119,33,1,0,0
22,316,352,435,323,126,36,1,0,0
23,329,377,451,333,134,39,1,0,0
24,342,386,461,340,138,40,1,0,0
25,364,401,467,346,140,41,1,0,0
26,381,419,473,348,147,41,1,0,0
27,397,436,475,351,148,42,1,0,0
28,413,450,479,357,149,43,1,0,0
29,423,458,481,359,149,44,1,0,0
30,439,467,483,361,149,44,1,0,0
31,460,482,485,364,149,44,1,0,0
32,470,490,486,367,149,44,1,0,0
33,492,496,486,371,149,44,1,0,0
34,500,502,488,372,150,44,1,0,0
35,516,512,489,372,150,44,1,0,0
36,528,517,489,373,150,44,1,0,0
37,542,526,489,373,150,44,1,0,0
38,555,528,489,373,150,44,1,0,0
39,572,533,490,373,150,44,1,0,0
40,587,535,490,373,150,44,1,0,0
41,601,539,490,373,150,44,1,0,0
42,615,545,490,374,150,44,1,0,0
43,625,547,490,374,151,44,1,0,0
44,631,554,490,374,151,44,1,0,0
45,639,557,490,374,151,44,1,0,0
46,647,561,490,374,151,44,1,0,0
47,661,568,490,374,151,44,1,0,0
48,674,570,490,374,151,44,1,0,0
49,690,570,490,375,151,44,1,0,0
50,700,572,490,375,151,44,1,0,0
51,703,574,490,375,151,44,1,0,0
52,712,574,490,375,151,44,1,0,0
53,720,576,490,375,151,44,1,0,0
54,731,578,490,375,151,44,1,0,0
55,741,581,490,376,151,44,1,0,0
56,749,582,490,376,151,44,1,0,0
57,753,586,490,376,151,44,1,0,0
58,765,587,490,376,151,44,1,0,0
59,774,591,490,376,151,44,1,0,0
60,778,592,490,376,151,44,1,0,0
61,786,592,490,376,151,44,1,0,0
62,795,593,490,376,151,44,1,0,0
63,804,595,490,376,151,44,1,0,0
64,811,596,490,376,151,44,1,0,0
65,816,597,490,376,151,44,1,0,0
66,821,597,490,376,151,44,1,0,0
67,827,597,490,376,151,44,1,0,0
68,831,598,490,376,151,44,1,0,0
69,834,599,490,376,151,44,1,0,0
70,837,600,490,376,151,44,1,0,0
71,844,600,490,376,151,44,1,0,0
72,852,600,490,376,151,44,1,0,0
73,858,601,490,376,151,44,1,0,0
74,863,601,490,376,151,44,1,0,0
75,866,601,490,376,151,44,1,0,0
76,873,601,490,376,151,44,1,0,0
77,882,602,490,376,151,44,1,0,0
78,891,602,490,376,151,44,1,0,0
79,896,602,490,376,151,44,1,0,0
80,900,602,490,376,151,44,1,0,0
81,902,602,490,376,151,44,1,0,0
82,905,603,490,376,151,44,1,0,0
83,907,604,490,376,151,44,1,0,0
84,911,604,490,376,151,44,1,0,0
85,915,604,490,376,151,44,1,0,0
86,917,604,490,376,151,44,1,0,0
87,922,604,490,376,151,44,1,0,0
88,927,604,490,376,151,44,1,0,0
89,931,604,490,376,151,44,1,0,0
90,934,605,490,376,151,44,1,0,0
91,936,605,490,376,151,44,1,0,0
92,938,605,490,376,151,44,1,0,0
93,939,606,490,376,151,44,1,0,0
94,942,606,490,376,151,44,1,0,0
95,944,606,490,376,151,44,1,0,0
96,945,606,490,376,151,44,1,0,0
97,949,606,490,376,151,44,1,0,0
98,953,606,490,376,151,44,1,0,0
99,954,606,490,376,151,44,1,0,0
100,956,606,490,376,151,44,1,0,0
101,959,606,490,376,151,44,1,0,0
102,959,606,490,376,151,44,1,0,0
103,960,606,490,376,151,44,1,0,0
104,963,606,490,376,151,44,1,0,0
105,966,606,490,376,151,44,1,0,0
106,967,606,490,376,151,44,1,0,0
107,971,606,490,376,151,44,1,0,0
108,975,606,490,376,151,44,1,0,0
109,980,606,490,376,151,44,1,0,0
110,981,606,490,376,151,44,1,0,0
111,983,606,490,376,151,44,1,0,0
112,984,606,490,376,151,44,1,0,0
113,986,606,490,376,151,44,1,0,0
114,988,606,490,376,151,44,1,0,0
115,988,606,490,376,151,44,1,0,0
116,988,606,490,376,151,44,1,0,0
117,992,606,490,376,151,44,1,0,0
118,994,607,490,376,151,44,1,0,0
119,995,607,490,376,151,44,1,0,0
120,996,607,490,376,151,44,1,0,0
121,997,607,490,376,151,44,1,0,0
122,1000,607,490,376,151,44,1,0,0
123,1002,607,490,376,151,44,1,0,0
124,1004,607,490,376,151,44,1,0,0
125,1006,607,490,376,151,44,1,0,0
126,1007,607,490,376,151,44,1,0,0
127,1008,607,490,376,151,44,1,0,0
128,1008,607,490,376,151,44,1,0,0
129,1009,607,490,376,151,44,1,0,0
130,1010,607,490,376,151,44,1,0,0
131,1011,607,490,376,151,44,1,0,0
132,1012,607,490,376,151,44,1,0,0
133,1014,607,490,376,151,44,1,0,0
134,1015,607,490,376,151,44,1,0,0
135,1015,607,490,376,151,44,1,0,0
136,1015,607,490,376,151,44,1,0,0
137,1015,607,490,376,151,44,1,0,0
138,1015,607,490,376,151,44,1,0,0
139,1016,607,490,376,151,44,1,0,0
140,1016,607,490,376,151,44,1,0,0
141,1017,607,490,376,151,44,1,0,0
142,1018,607,490,376,151,44,1,0,0
143,1019,607,490,376,151,44,1,0,0
144,1019,607,490,376,151,44,1,0,0
145,1019,607,490,376,151,44,1,0,0
146,1021,607,490,376,151,44,1,0,0
147,1021,607,490,376,151,44,1,0,0
148,1022,607,490,376,151,44,1,0,0
149,1023,607,490,376,151,44,1,0,0
150,1023,607,490,376,151,44,1,0,0
151,1025,607,490,376,151,44,1,0,0
152,1027,607,490,376,151,44,1,0,0
153,1028,607,490,376,151,44,1,0,0
154,1029,607,490,376,151,44,1,0,0
155,1029,607,490,376,151,44,1,0,0
156,1030,607,490,376,151,44,1,0,0
157,1033,607,490,376,151,44,1,0,0
158,1033,607,490,376,151,44,1,0,0
159,1034,607,490,376,151,44,1,0,0
160,1034,607,490,376,151,44,1,0,0
161,1035,607,490,376,151,44,1,0,0
162,1035,607,490,376,151,44,1,0,0
163,1037,607,490,376,151,44,1,0,0
164,1039,607,490,376,151,44,1,0,0
165,1039,607,490,376,151,44,1,0,0
166,1039,607,490,376,151,44,1,0,0
167,1039,607,490,376,151,44,1,0,0
168,1039,607,490,376,151,44,1,0,0
169,1039,607,490,376,151,44,1,0,0
170,1039,607,490,376,151,44,1,0,0
171,1039,607,490,376,151,44,1,0,0
172,1039,607,490,376,151,44,1,0,0
173,1040,607,490,376,151,44,1,0,0
174,1040,607,490,376,151,44,1,0,0
175,1040,607,490,376,151,44,1,0,0
