,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
0,3,0,1,1,0,0,0,0,0
1,3,0,1,1,0,0,0,0,0
2,3,0,1,1,0,0,0,0,0
3,3,0,1,1,0,0,0,0,0
4,3,0,1,1,0,0,0,0,0
5,3,0,1,1,0,0,0,0,0
6,3,0,1,1,1,0,0,0,0
7,3,0,4,2,1,0,0,0,0
8,3,0,6,3,3,0,0,0,0
9,5,3,8,10,6,3,0,0,0
10,9,8,16,17,11,3,0,0,0
11,16,23,33,29,21,7,2,0,0
12,26,46,62,65,32,17,4,0,0
13,54,86,109,110,52,25,6,0,0
14,84,139,192,165,86,38,8,0,0
15,120,200,277,229,126,49,11,0,0
16,155,249,332,288,155,59,15,0,0
17,180,300,412,326,179,74,20,0,0
18,214,330,463,378,208,86,22,0,0
19,237,361,503,407,230,92,24,0,0
20,262,397,544,439,241,102,26,0,0
21,278,409,570,462,258,108,26,0,0
22,294,435,592,479,263,113,26,0,0
23,312,457,605,490,267,116,26,0,0
24,335,482,617,497,271,120,26,0,0
25,358,503,625,510,275,121,27,0,0
26,380,532,635,517,277,122,27,0,0
27,396,553,643,524,279,123,27,0,0
28,409,583,649,528,280,126,27,0,0
29,430,606,652,529,284,128,27,0,0
30,449,618,655,531,284,129,27,0,0
31,463,628,657,533,286,130,27,0,0
32,477,640,658,534,287,131,27,0,0
33,491,651,660,537,289,132,27,0,0
34,503,664,663,538,289,132,27,0,0
35,519,671,664,541,290,132,27,0,0
36,532,676,664,541,290,132,27,0,0
37,546,684,664,541,290,132,27,0,0
38,562,688,664,542,290,132,27,0,0
39,575,696,665,542,291,132,27,0,0
40,586,709,665,542,291,132,27,0,0
41,598,718,665,542,291,132,27,0,0
42,610,728,665,542,291,132,27,0,0
43,619,731,665,542,291,132,27,0,0
44,638,735,665,543,291,132,27,0,0
45,653,738,665,543,291,132,27,0,0
46,669,742,665,543,291,132,27,0,0
47,683,745,665,543,291,133,27,0,0
48,705,750,665,543,291,133,27,0,0
49,720,753,665,543,291,133,27,0,0
50,733,755,665,543,291,133,27,0,0
51,746,759,665,543,291,133,27,0,0
52,758,761,665,543,291,133,27,0,0
53,766,763,665,543,291,133,27,0,0
54,774,764,665,543,291,133,27,0,0
55,784,765,665,543,291,133,27,0,0
56,794,766,665,543,291,133,27,0,0
57,799,768,665,543,291,133,27,0,0
58,808,770,665,543,291,133,27,0,0
59,814,773,665,543,291,133,27,0,0
60,823,775,665,543,291,133,27,0,0
61,830,776,665,543,291,133,27,0,0
62,836,776,665,543,291,133,27,0,0
63,841,778,665,543,291,133,27,0,0
64,845,778,665,543,291,133,27,0,0
65,857,779,665,543,291,133,27,0,0
66,859,779,665,543,291,133,27,0,0
67,864,780,665,543,291,133,27,0,0
68,869,781,665,543,291,133,27,0,0
69,877,781,665,543,291,133,27,0,0
70,882,781,665,543,291,133,27,0,0
71,885,782,665,543,291,133,27,0,0
72,892,783,665,543,291,133,27,0,0
73,896,783,665,543,291,133,27,0,0
74,903,783,665,543,291,133,27,0,0
75,909,783,665,543,291,133,27,0,0
76,913,785,665,543,291,133,27,0,0
77,918,785,665,543,291,133,27,0,0
78,923,788,665,543,291,133,27,0,0
79,933,790,665,543,291,133,27,0,0
80,935,790,665,543,291,133,27,0,0
81,938,790,665,543,291,133,27,0,0
82,944,791,665,543,291,133,27,0,0
83,949,791,665,543,291,133,27,0,0
84,951,791,665,543,291,133,27,0,0
85,956,791,665,543,291,133,27,0,0
86,958,791,665,543,291,133,27,0,0
87,961,791,665,543,291,133,27,0,0
88,963,792,665,543,291,133,27,0,0
89,968,792,665,543,291,133,27,0,0
90,970,792,665,543,291,133,27,0,0
